"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"gravidity","0.22619","finding"
"pharmaceutical preparations","0.21429","pharmacologic substance"
"ethanol","0.20238","organic chemical - pharmacologic substance"
"hypersensitivity","0.15476","clinical attribute - finding - pathologic function"
"pharmacologic substance","0.14286","pharmacologic substance - therapeutic or preventive procedure"
"allergy severity - severe","0.13095","finding"
"unstable status","0.11905","finding"
"consumption-archaic term for tb","0.11905","disease or syndrome"
"mental disorders","0.11905","mental or behavioral dysfunction"
"active brand of pseudoephedrine-triprolidine","0.10714","organic chemical - pharmacologic substance"
"fat protein human","0.10714","biologically active substance - pharmacologic substance - therapeutic or preventive procedure"
"body weight decreased","0.10714","finding"
"alcohol consumption","0.10714","individual behavior"
"chronic disease","0.10714","disease or syndrome"
"hypertensive disease","0.09524","biologically active substance - disease or syndrome - finding"
"malignant neoplasms","0.09524","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"kidney diseases","0.08333","disease or syndrome"
"liver diseases","0.08333","disease or syndrome"
"cardiovascular diseases","0.08333","disease or syndrome"
"vitamins","0.08333","organic chemical - pharmacologic substance"
"physical assessment findings","0.08333","finding"
"body mass index","0.07143","clinical attribute - diagnostic procedure"
"heart diseases","0.07143","disease or syndrome"
"smoking","0.07143","hazardous or poisonous substance - individual behavior"
"diabetes mellitus insulin-dependent","0.07143","disease or syndrome"
"smoker","0.07143","finding"
"treatment protocols","0.05952","therapeutic or preventive procedure"
"psychiatric problem","0.05952","mental or behavioral dysfunction"
"metabolic diseases","0.05952","disease or syndrome"
"weighing patient","0.05952","diagnostic procedure - finding"
"fully recovered","0.05952","finding"
"vegan diet","0.05952","finding"
"recreational drugs","0.05952","hazardous or poisonous substance"
"vegetarian (finding","0.05952","finding"
"medication.current","0.05952","finding"
"history of alcohol abuse","0.05952","finding"
"epilepsy","0.04762","disease or syndrome"
"congestive heart failure","0.04762","congenital abnormality - disease or syndrome"
"operative surgical procedures","0.04762","diagnostic procedure - therapeutic or preventive procedure"
"thyroid gland","0.04762","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"intestines","0.04762","body part, organ, or organ component"
"depressed mood","0.04762","finding - mental or behavioral dysfunction"
"communicable diseases","0.04762","disease or syndrome"
"venous blood sampling","0.03571","diagnostic procedure - therapeutic or preventive procedure"
"psychotic disorders","0.03571","mental or behavioral dysfunction"
"substance abuse problem","0.03571","mental or behavioral dysfunction"
"diabetes mellitus non-insulin-dependent","0.03571","disease or syndrome"
"breast","0.03571","body part, organ, or organ component"
"myocardial infarction","0.03571","disease or syndrome - finding"
"illicit drugs","0.03571","hazardous or poisonous substance - pharmacologic substance"
"schizophrenia","0.03571","mental or behavioral dysfunction"
"special diet","0.03571","therapeutic or preventive procedure"
"fasting blood sugar result","0.03571","laboratory or test result"
"blood pressure finding","0.03571","finding"
"food allergy","0.03571","disease or syndrome"
"gestational diabetes","0.03571","disease or syndrome"
"eating disorders","0.03571","mental or behavioral dysfunction"
"gene therapy","0.03571","therapeutic or preventive procedure"
"thyroid diseases","0.03571","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"dementia","0.03571","mental or behavioral dysfunction"
"diabetes type","0.03571","finding"
"coronary heart disease","0.03571","diagnostic procedure - disease or syndrome - therapeutic or preventive procedure"
"diastole","0.03571","clinical attribute"
"follow-up status","0.03571","finding"
"cerebrovascular accident","0.03571","disease or syndrome - therapeutic or preventive procedure"
"rehabilitation therapy","0.02381","therapeutic or preventive procedure"
"arteries","0.02381","body part, organ, or organ component"
"neoplasm metastasis","0.02381","neoplastic process"
"cholesterol","0.02381","biologically active substance"
"obesity","0.02381","disease or syndrome - finding"
"exercise pain management","0.02381","therapeutic or preventive procedure"
"coronary artery bypass surgery","0.02381","finding - therapeutic or preventive procedure"
"lactose intolerance","0.02381","disease or syndrome"
"intestinal diseases","0.02381","disease or syndrome"
"life expectancy","0.02381","group attribute"
"weight gain","0.02381","finding - sign or symptom"
"behaviorial habits","0.02381","individual behavior"
"mass of body structure","0.02381","finding"
"weeks pregnant","0.01190","finding"
"hepatic","0.01190","body location or region"
"perceived quality of life","0.01190","finding"
"positive finding","0.01190","finding"
"moderate adverse event","0.01190","finding"
"observation of attack","0.01190","finding"
"fracture","0.01190","finding - injury or poisoning"
"therapeutic brand of coal tar","0.01190","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.01190","antibiotic - neoplastic process - organic chemical"
