"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"intravenous infusion procedures","0.43011","therapeutic or preventive procedure"
"gambling pathological","0.29032","mental or behavioral dysfunction"
"trichotillomania","0.22581","mental or behavioral dysfunction"
"multiple endocrine neoplasia","0.13978","antibiotic - neoplastic process - organic chemical"
"contraceptive methods","0.11828","therapeutic or preventive procedure"
"pregnancy tests","0.10753","diagnostic procedure"
"prostaglandins","0.09677","biologically active substance - pharmacologic substance"
"negative finding","0.09677","finding"
"physical assessment findings","0.09677","finding"
"mental disorders","0.07527","mental or behavioral dysfunction"
"hair","0.06452","body part, organ, or organ component"
"screening for cancer","0.06452","diagnostic procedure"
"gambler","0.06452","individual behavior"
"moderate adverse event","0.05376","finding"
"blood pressure finding","0.04301","finding"
"congenital abnormality","0.04301","congenital abnormality - disease or syndrome"
"electrocardiogram","0.04301","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"psychotropic drugs","0.04301","pharmacologic substance"
"chorionic gonadotropin","0.03226","disease or syndrome - pharmacologic substance"
"medical history","0.03226","finding"
"explosive personality disorder","0.03226","mental or behavioral dysfunction"
"progressive disease","0.03226","disease or syndrome - finding - neoplastic process"
"mercury","0.03226","hazardous or poisonous substance"
"bleomycin-cisplatin protocol","0.03226","therapeutic or preventive procedure"
"intermittent explosive disorder","0.03226","mental or behavioral dysfunction"
"anxiety disorders","0.03226","finding - mental or behavioral dysfunction"
"integumentary scale","0.03226","body part, organ, or organ component"
"dopamine agonists","0.03226","pharmacologic substance"
"gonadotropins","0.03226","pharmacologic substance"
"obsessive-compulsive disorder","0.03226","disease or syndrome - mental or behavioral dysfunction"
"active brand of pseudoephedrine-triprolidine","0.03226","organic chemical - pharmacologic substance"
"canadian","0.03226","finding"
"depressed mood","0.03226","finding - mental or behavioral dysfunction"
"osteochondritis dissecans","0.03226","disease or syndrome - mental or behavioral dysfunction"
"body mass index","0.03226","clinical attribute - diagnostic procedure"
"personality inventories","0.03226","diagnostic procedure"
"ethanol","0.03226","organic chemical - pharmacologic substance"
"hand skill relative","0.02151","disease or syndrome"
"severe combined immunodeficiency","0.02151","diagnostic procedure - disease or syndrome"
"gravidity","0.02151","finding"
"attention deficit hyperactivity disorder","0.02151","disease or syndrome - mental or behavioral dysfunction"
"relate - vinyl resin","0.02151","organic chemical"
"auditory recruitment","0.02151","disease or syndrome"
"allergy severity - severe","0.02151","finding"
"compulsive disorder","0.02151","finding"
"aggressive behavior","0.02151","mental or behavioral dysfunction"
"substance use disorders","0.02151","mental or behavioral dysfunction"
"infantile neuroaxonal dystrophy","0.02151","disease or syndrome"
"contraceptives oral","0.02151","pharmacologic substance - therapeutic or preventive procedure"
"pharmacologic substance","0.02151","pharmacologic substance - therapeutic or preventive procedure"
"malaise","0.02151","finding - sign or symptom"
"phobic anxiety disorder","0.02151","mental or behavioral dysfunction"
"diagnosis psychiatric","0.02151","mental or behavioral dysfunction"
"selective serotonin re-uptake inhibitor","0.02151","pharmacologic substance"
"magnetic resonance imaging","0.02151","diagnostic procedure"
"operative surgical procedures","0.02151","diagnostic procedure - therapeutic or preventive procedure"
"alcohol abuse","0.02151","mental or behavioral dysfunction"
"heart","0.01075","body part, organ, or organ component - pharmacologic substance"
"craniocerebral trauma","0.01075","injury or poisoning"
"sertraline","0.01075","organic chemical - pharmacologic substance"
"drugs non-prescription","0.01075","pharmacologic substance - therapeutic or preventive procedure"
"pharmacotherapy","0.01075","therapeutic or preventive procedure"
"fluoxetine","0.01075","organic chemical - pharmacologic substance"
"benzodiazepines","0.01075","organic chemical - pharmacologic substance"
"nervous system disorder","0.01075","disease or syndrome"
"psychiatric problem","0.01075","mental or behavioral dysfunction"
"impulse control disorders","0.01075","mental or behavioral dysfunction"
"phobia specific","0.01075","mental or behavioral dysfunction"
"cognitive therapy","0.01075","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"opiates","0.01075","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"counter brand of terbufos","0.01075","hazardous or poisonous substance"
"unipolar depression","0.01075","mental or behavioral dysfunction"
"stimulant","0.01075","pharmacologic substance"
"nicotine dependence","0.01075","mental or behavioral dysfunction"
"tic disorder","0.01075","mental or behavioral dysfunction"
"opioids","0.01075","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"impaired cognition","0.01075","finding - mental or behavioral dysfunction"
"movement disorders","0.01075","disease or syndrome"
"treatment-psychosocial effects","0.01075","finding"
"stimulation procedure","0.01075","therapeutic or preventive procedure"
"psychostimulant","0.01075","pharmacologic substance"
"positive finding","0.01075","finding"
"lung","0.01075","body part, organ, or organ component - disease or syndrome"
"cancer remission","0.01075","finding - neoplastic process"
