"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"sleep apnea syndromes","0.24632","disease or syndrome"
"allergy severity - severe","0.21982","finding"
"ethanol","0.19725","organic chemical - pharmacologic substance"
"sleep disorders","0.18548","disease or syndrome - sign or symptom"
"pharmacologic substance","0.18351","pharmacologic substance - therapeutic or preventive procedure"
"gravidity","0.17959","finding"
"mental disorders","0.16781","mental or behavioral dysfunction"
"unstable status","0.15996","finding"
"hypersensitivity","0.13641","clinical attribute - finding - pathologic function"
"pharmaceutical preparations","0.12561","pharmacologic substance"
"restless legs syndrome","0.12512","disease or syndrome"
"sleep apnea obstructive","0.12512","biologically active substance - disease or syndrome"
"active brand of pseudoephedrine-triprolidine","0.12463","organic chemical - pharmacologic substance"
"depressed mood","0.11678","finding - mental or behavioral dysfunction"
"positive finding","0.10795","finding"
"leg","0.10550","body location or region"
"substance abuse problem","0.10353","mental or behavioral dysfunction"
"sleeplessness","0.09863","finding - sign or symptom"
"malignant neoplasms","0.09519","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"agitation","0.09078","finding - sign or symptom"
"polysomnography","0.08489","diagnostic procedure"
"shift worker","0.08391","finding"
"hypertensive disease","0.08391","biologically active substance - disease or syndrome - finding"
"intravenous infusion procedures","0.08243","therapeutic or preventive procedure"
"narcolepsy","0.08047","disease or syndrome"
"continuous positive airway pressure","0.07998","therapeutic or preventive procedure"
"physical assessment findings","0.07900","finding"
"epilepsy","0.07802","disease or syndrome"
"psychotic disorders","0.07556","mental or behavioral dysfunction"
"chronic obstructive airway disease","0.07556","disease or syndrome"
"body mass index","0.07458","clinical attribute - diagnostic procedure"
"hypnotics","0.07164","pharmacologic substance"
"hepatic","0.06820","body location or region"
"limb structure","0.06722","body part, organ, or organ component"
"bipolar disorder","0.06673","mental or behavioral dysfunction"
"antidepressive agents","0.06232","pharmacologic substance"
"airway structure","0.06183","body part, organ, or organ component"
"congenital abnormality","0.05937","congenital abnormality - disease or syndrome"
"benzodiazepines","0.05790","organic chemical - pharmacologic substance"
"contraceptive methods","0.05594","therapeutic or preventive procedure"
"schizophrenia","0.05545","mental or behavioral dysfunction"
"myocardial infarction","0.05496","disease or syndrome - finding"
"cerebrovascular accident","0.05496","disease or syndrome - therapeutic or preventive procedure"
"anxiety disorders","0.05447","finding - mental or behavioral dysfunction"
"dementia","0.05447","mental or behavioral dysfunction"
"lung diseases obstructive","0.05348","disease or syndrome"
"nervous system disorder","0.05201","disease or syndrome"
"congestive heart failure","0.05152","congenital abnormality - disease or syndrome"
"movement disorders","0.05152","disease or syndrome"
"caffeine","0.05103","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"consumption-archaic term for tb","0.05005","disease or syndrome"
"angina pectoris","0.04760","sign or symptom"
"neoplasm metastasis","0.04711","neoplastic process"
"heart diseases","0.04711","disease or syndrome"
"counter brand of terbufos","0.04711","hazardous or poisonous substance"
"drug abuse","0.04661","mental or behavioral dysfunction"
"cardiovascular diseases","0.04563","disease or syndrome"
"nose","0.04563","body part, organ, or organ component - disease or syndrome"
"suicidal","0.04416","finding"
"antipsychotic agents","0.04416","pharmacologic substance"
"nocturnal myoclonus syndrome","0.04367","disease or syndrome"
"alcohol abuse","0.04318","mental or behavioral dysfunction"
"operative surgical procedures","0.04318","diagnostic procedure - therapeutic or preventive procedure"
"stimulant","0.04269","pharmacologic substance"
"psychotropic drugs","0.04171","pharmacologic substance"
"drugs non-prescription","0.04122","pharmacologic substance - therapeutic or preventive procedure"
"investigational new drugs","0.04122","pharmacologic substance - therapeutic or preventive procedure"
"liver diseases","0.04073","disease or syndrome"
"moderate adverse event","0.04073","finding"
"blood pressure finding","0.03974","finding"
"narcotics","0.03925","biologically active substance - hazardous or poisonous substance - pharmacologic substance"
"cardiac arrhythmia","0.03925","finding - pathologic function"
"diabetes mellitus","0.03778","disease or syndrome - pharmacologic substance"
"somnolence","0.03778","finding"
"relate - vinyl resin","0.03778","organic chemical"
"antihistamines","0.03729","organic chemical - pharmacologic substance"
"arteries","0.03680","body part, organ, or organ component"
"electrocardiogram","0.03631","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"mass of body structure","0.03631","finding"
"asthma","0.03582","disease or syndrome"
"craniocerebral trauma","0.03582","injury or poisoning"
"kidney diseases","0.03533","disease or syndrome"
"anti-anxiety agents","0.03533","pharmacologic substance"
"sleep apnea central","0.03386","disease or syndrome"
"melatonin","0.03337","organic chemical - pharmacologic substance"
"impaired cognition","0.03238","finding - mental or behavioral dysfunction"
"pressure.airway","0.03140","clinical attribute"
"nervousness","0.03091","sign or symptom"
"chronic disease","0.03091","disease or syndrome"
"breast","0.03042","body part, organ, or organ component"
"medical history","0.03042","finding"
"neurological observations","0.02944","finding"
"pregnancy tests","0.02895","diagnostic procedure"
"smoking","0.02895","hazardous or poisonous substance - individual behavior"
"angina unstable","0.02895","disease or syndrome"
"screening for cancer","0.02846","diagnostic procedure"
"oxygen","0.02797","pharmacologic substance"
"sedatives","0.02748","pharmacologic substance"
"alcoholic intoxication chronic","0.02699","mental or behavioral dysfunction"
"injury wounds","0.02699","body substance - injury or poisoning"
"adrenergic beta-antagonists","0.02699","pharmacologic substance"
"household composition","0.02601","finding"
"unipolar depression","0.02601","mental or behavioral dysfunction"
"exercise pain management","0.02601","therapeutic or preventive procedure"
"opioids","0.02502","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"daytime sleepiness","0.02453","finding"
"heart ventricle","0.02355","body part, organ, or organ component"
"major depressive disorder","0.02355","mental or behavioral dysfunction"
"obesity","0.02208","disease or syndrome - finding"
