"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"cerebrovascular accident","0.11399","disease or syndrome - therapeutic or preventive procedure"
"malignant neoplasms","0.10881","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"aphasia","0.09845","mental or behavioral dysfunction"
"intravenous infusion procedures","0.06995","therapeutic or preventive procedure"
"hearing examination finding","0.05440","finding"
"frontotemporal dementia","0.05440","disease or syndrome"
"magnetic resonance imaging","0.05181","diagnostic procedure"
"moderate adverse event","0.04145","finding"
"relate - vinyl resin","0.03886","organic chemical"
"mini-mental status exam","0.03886","diagnostic procedure"
"autistic disorder","0.03886","mental or behavioral dysfunction"
"unmarried","0.03368","finding"
"allergy severity - severe","0.03109","finding"
"mild adverse event","0.03109","finding"
"depressed mood","0.02591","finding - mental or behavioral dysfunction"
"hypertensive disease","0.02332","biologically active substance - disease or syndrome - finding"
"physical assessment findings","0.02332","finding"
"autism spectrum disorders","0.02332","congenital abnormality - mental or behavioral dysfunction"
"amyotrophic lateral sclerosis","0.02332","disease or syndrome - pharmacologic substance"
"positive finding","0.02332","finding"
"gene therapy","0.02073","therapeutic or preventive procedure"
"gravidity","0.02073","finding"
"attention deficit hyperactivity disorder","0.02073","disease or syndrome - mental or behavioral dysfunction"
"disability","0.02073","finding"
"pharmacotherapy","0.02073","therapeutic or preventive procedure"
"contraceptive methods","0.02073","therapeutic or preventive procedure"
"memory observations","0.02073","finding"
"mental disorders","0.02073","mental or behavioral dysfunction"
"diabetes","0.01813","disease or syndrome"
"paralysed","0.01813","finding"
"active brand of pseudoephedrine-triprolidine","0.01554","organic chemical - pharmacologic substance"
"brain injuries","0.01295","injury or poisoning"
"deafness","0.01295","disease or syndrome - finding"
"abnormal degeneration","0.01295","pathologic function"
"impaired cognition","0.01295","finding - mental or behavioral dysfunction"
"pregnancy tests","0.01295","diagnostic procedure"
"operative surgical procedures","0.01295","diagnostic procedure - therapeutic or preventive procedure"
"mental retardation","0.01295","mental or behavioral dysfunction"
"pharmaceutical preparations","0.01036","pharmacologic substance"
"epilepsy","0.01036","disease or syndrome"
"psychotropic drugs","0.01036","pharmacologic substance"
"kidney","0.01036","body part, organ, or organ component"
"neurological observations","0.01036","finding"
"pervasive development disorder","0.01036","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"pharmacologic substance","0.01036","pharmacologic substance - therapeutic or preventive procedure"
"breast","0.01036","body part, organ, or organ component"
"hepatic","0.01036","body location or region"
"heart","0.01036","body part, organ, or organ component - pharmacologic substance"
"traumatic brain injury","0.01036","disease or syndrome - injury or poisoning"
"nervousness","0.00777","sign or symptom"
"cardiovascular diseases","0.00777","disease or syndrome"
"developmental disabilities","0.00777","mental or behavioral dysfunction"
"congenital abnormality","0.00518","congenital abnormality - disease or syndrome"
"nervous system disorder","0.00518","disease or syndrome"
"schizophrenia","0.00518","mental or behavioral dysfunction"
"injury wounds","0.00518","body substance - injury or poisoning"
"ethanol","0.00518","organic chemical - pharmacologic substance"
"psychotic disorders","0.00518","mental or behavioral dysfunction"
"unstable status","0.00259","finding"
"craniocerebral trauma","0.00259","injury or poisoning"
"unipolar depression","0.00259","mental or behavioral dysfunction"
"blood vessel","0.00259","body part, organ, or organ component - finding"
"drug abuse","0.00259","mental or behavioral dysfunction"
"hypersensitivity","0.00259","clinical attribute - finding - pathologic function"
"substance abuse problem","0.00259","mental or behavioral dysfunction"
