"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"mini-mental status exam","0.27941","diagnostic procedure"
"mild adverse event","0.26471","finding"
"memory observations","0.26471","finding"
"impaired cognition","0.14706","finding - mental or behavioral dysfunction"
"dactinomycin","0.13235","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"memory impairment","0.10294","finding - mental or behavioral dysfunction"
"contraceptive methods","0.08824","therapeutic or preventive procedure"
"cognitive therapy","0.08824","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"mild cognitive disorder","0.08824","mental or behavioral dysfunction"
"magnetic resonance imaging","0.08824","diagnostic procedure"
"moderate adverse event","0.07353","finding"
"gravidity","0.07353","finding"
"treatment protocols","0.07353","therapeutic or preventive procedure"
"mental status adverse event","0.07353","finding"
"communication impairment","0.07353","finding - mental or behavioral dysfunction"
"general health","0.07353","finding"
"depressed mood","0.07353","finding - mental or behavioral dysfunction"
"moderate dementia","0.07353","mental or behavioral dysfunction"
"operative surgical procedures","0.07353","diagnostic procedure - therapeutic or preventive procedure"
"vitamins","0.05882","organic chemical - pharmacologic substance"
"relate - vinyl resin","0.05882","organic chemical"
"cholinesterase inhibitors","0.05882","organic chemical - pharmacologic substance"
"progressive cognitive decline","0.05882","finding"
"intravenous infusion procedures","0.05882","therapeutic or preventive procedure"
"cholinesterases","0.05882","enzyme"
"neuropsychological tests","0.05882","diagnostic procedure"
"mental state examination","0.04412","therapeutic or preventive procedure"
"serum","0.04412","biologically active substance - body substance - pharmacologic substance"
"responsible person","0.04412","finding"
"physical assessment findings","0.04412","finding"
"pregnancy tests","0.04412","diagnostic procedure"
"active brand of pseudoephedrine-triprolidine","0.04412","organic chemical - pharmacologic substance"
"coronary artery bypass surgery","0.04412","finding - therapeutic or preventive procedure"
"examination status","0.04412","finding"
"blood vessel","0.02941","body part, organ, or organ component - finding"
"allergy severity - severe","0.02941","finding"
"arteries","0.02941","body part, organ, or organ component"
"cerebrovascular disorders","0.02941","pathologic function"
"positron-emission tomography","0.02941","diagnostic procedure"
"nursing therapy","0.02941","therapeutic or preventive procedure"
"aspirin","0.02941","organic chemical - pharmacologic substance"
"brain neoplasms","0.02941","neoplastic process"
"neurologic deficits","0.02941","finding"
"household composition","0.02941","finding"
"hypertensive disease","0.02941","biologically active substance - disease or syndrome - finding"
"memantine","0.02941","organic chemical - pharmacologic substance"
"hormone replacement therapy","0.02941","therapeutic or preventive procedure"
"donepezil","0.02941","organic chemical - pharmacologic substance"
"lewy body disease","0.01471","disease or syndrome"
"congenital abnormality","0.01471","congenital abnormality - disease or syndrome"
"unstable status","0.01471","finding"
"platelets adverse event","0.01471","finding"
"unipolar depression","0.01471","mental or behavioral dysfunction"
"schizophrenia","0.01471","mental or behavioral dysfunction"
"psychotic disorders","0.01471","mental or behavioral dysfunction"
"brain injuries","0.01471","injury or poisoning"
"dementia vascular","0.01471","disease or syndrome"
"neoplasm metastasis","0.01471","neoplastic process"
"frontotemporal dementia","0.01471","disease or syndrome"
"adrenal cortex hormones","0.01471","pharmacologic substance"
"bipolar disorder","0.01471","mental or behavioral dysfunction"
"antipsychotic agents","0.01471","pharmacologic substance"
"estrogens","0.01471","pharmacologic substance"
"life expectancy","0.01471","group attribute"
"pharmaceutical preparations","0.01471","pharmacologic substance"
"hiv","0.01471","disease or syndrome - pharmacologic substance - virus"
"follow-up status","0.01471","finding"
"pharmacotherapy","0.01471","therapeutic or preventive procedure"
"pharmacologic substance","0.01471","pharmacologic substance - therapeutic or preventive procedure"
"ethanol","0.01471","organic chemical - pharmacologic substance"
"medical contraindication","0.01471","finding"
"neck","0.01471","body location or region"
"malignant neoplasms","0.01471","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"acetylcholinesterase","0.01471","enzyme"
"mass of body structure","0.01471","finding"
"anaplastic oligodendroglioma","0.01471","neoplastic process"
"mental disorders","0.01471","mental or behavioral dysfunction"
