"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"mental disorders","0.29412","mental or behavioral dysfunction"
"allergy severity - severe","0.25000","finding"
"epilepsy","0.23529","disease or syndrome"
"kidney","0.23529","body part, organ, or organ component"
"active brand of pseudoephedrine-triprolidine","0.22059","organic chemical - pharmacologic substance"
"unstable status","0.22059","finding"
"cerebrovascular accident","0.20588","disease or syndrome - therapeutic or preventive procedure"
"hypersensitivity","0.17647","clinical attribute - finding - pathologic function"
"injury wounds","0.17647","body substance - injury or poisoning"
"craniocerebral trauma","0.17647","injury or poisoning"
"pharmacologic substance","0.16176","pharmacologic substance - therapeutic or preventive procedure"
"ethanol","0.13235","organic chemical - pharmacologic substance"
"hepatic","0.13235","body location or region"
"pharmaceutical preparations","0.13235","pharmacologic substance"
"hypertensive disease","0.13235","biologically active substance - disease or syndrome - finding"
"nervous system disorder","0.13235","disease or syndrome"
"depressed mood","0.13235","finding - mental or behavioral dysfunction"
"congestive heart failure","0.11765","congenital abnormality - disease or syndrome"
"substance abuse problem","0.11765","mental or behavioral dysfunction"
"magnetic resonance imaging","0.11765","diagnostic procedure"
"schizophrenia","0.11765","mental or behavioral dysfunction"
"vitamins","0.11765","organic chemical - pharmacologic substance"
"lung diseases","0.11765","disease or syndrome"
"mental retardation","0.11765","mental or behavioral dysfunction"
"intravenous infusion procedures","0.11765","therapeutic or preventive procedure"
"brain injuries","0.11765","injury or poisoning"
"malignant neoplasms","0.11765","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"myocardial infarction","0.10294","disease or syndrome - finding"
"blood vessel","0.10294","body part, organ, or organ component - finding"
"cerebrovascular disorders","0.10294","pathologic function"
"heart diseases","0.10294","disease or syndrome"
"gravidity","0.10294","finding"
"meningitis","0.10294","disease or syndrome"
"cardiac arrhythmia","0.10294","finding - pathologic function"
"bipolar disorder","0.08824","mental or behavioral dysfunction"
"unipolar depression","0.08824","mental or behavioral dysfunction"
"contraceptive methods","0.07353","therapeutic or preventive procedure"
"nervousness","0.07353","sign or symptom"
"metabolic diseases","0.07353","disease or syndrome"
"cardiovascular diseases","0.07353","disease or syndrome"
"brain neoplasms","0.07353","neoplastic process"
"operative surgical procedures","0.07353","diagnostic procedure - therapeutic or preventive procedure"
"neurologic deficits","0.07353","finding"
"dactinomycin","0.07353","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"impaired cognition","0.07353","finding - mental or behavioral dysfunction"
"hepato-renal","0.07353","body part, organ, or organ component"
"diabetes mellitus","0.05882","disease or syndrome - pharmacologic substance"
