"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"consciousness related finding","0.10734","finding"
"allergy severity - severe","0.09605","finding"
"brain injuries","0.09040","injury or poisoning"
"unconscious state","0.09040","disease or syndrome - finding"
"comatose","0.08475","congenital abnormality - disease or syndrome"
"physical assessment findings","0.07345","finding"
"sedation","0.06215","sign or symptom - therapeutic or preventive procedure"
"gclc protein human","0.05085","enzyme"
"injury wounds","0.05085","body substance - injury or poisoning"
"brain death","0.04520","pathologic function"
"vasovagal syncope","0.03955","disease or syndrome - finding"
"presyncope","0.03955","sign or symptom"
"aspirin","0.03955","organic chemical - pharmacologic substance"
"traumatic brain injury","0.03955","disease or syndrome - injury or poisoning"
"body mass index","0.03955","clinical attribute - diagnostic procedure"
"adverse event associated with death","0.03955","finding"
"positive finding","0.03955","finding"
"level of consciousness","0.03390","finding"
"cardiac arrest","0.03390","disease or syndrome - finding"
"hypoglycemia","0.03390","disease or syndrome"
"national origin","0.02825","clinical attribute"
"negative finding","0.02825","finding"
"intravenous infusion procedures","0.02825","therapeutic or preventive procedure"
"mechanical ventilation","0.02825","therapeutic or preventive procedure"
"cardiac arrhythmia","0.02825","finding - pathologic function"
"cerebrovascular accident","0.02825","disease or syndrome - therapeutic or preventive procedure"
"syncopal episode","0.02825","sign or symptom"
"diabetes mellitus insulin-dependent","0.02260","disease or syndrome"
"fibrillations","0.02260","disease or syndrome"
"life expectancy","0.02260","group attribute"
"pharmaceutical preparations","0.02260","pharmacologic substance"
"active brand of pseudoephedrine-triprolidine","0.02260","organic chemical - pharmacologic substance"
"mass of body structure","0.02260","finding"
"blood pressure finding","0.01695","finding"
"craniocerebral trauma","0.01695","injury or poisoning"
"disability","0.01695","finding"
"implantation procedure","0.01695","therapeutic or preventive procedure"
"pathology processes","0.01695","pathologic function"
"airway structure","0.01695","body part, organ, or organ component"
"contraceptive methods","0.01695","therapeutic or preventive procedure"
"pregnancy tests","0.01695","diagnostic procedure"
"heart atrium","0.01695","body part, organ, or organ component"
"arteries","0.01695","body part, organ, or organ component"
"atrial fibrillation","0.01695","finding - pathologic function"
"intracranial pressure","0.01130","organ or tissue function"
"congenital abnormality","0.01130","congenital abnormality - disease or syndrome"
"congestive heart failure","0.01130","congenital abnormality - disease or syndrome"
"gravidity","0.01130","finding"
"lung","0.01130","body part, organ, or organ component - disease or syndrome"
"ethanol","0.01130","organic chemical - pharmacologic substance"
"hepatic","0.01130","body location or region"
"bradycardia","0.01130","pathologic function"
"hemodynamics","0.01130","organ or tissue function"
"nervous system disorder","0.01130","disease or syndrome"
"fracture","0.01130","finding - injury or poisoning"
"follow-up status","0.01130","finding"
"pharmacologic substance","0.01130","pharmacologic substance - therapeutic or preventive procedure"
"heart ventricle","0.01130","body part, organ, or organ component"
"malignant neoplasms","0.01130","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"type ii mucolipidosis","0.01130","disease or syndrome"
"hearing examination finding","0.01130","finding"
"neck","0.01130","body location or region"
"heart diseases","0.01130","disease or syndrome"
"tachycardia ventricular","0.01130","finding - pathologic function"
"structure of carotid sinus","0.01130","body part, organ, or organ component"
"relate - vinyl resin","0.01130","organic chemical"
"hypertensive disease","0.00565","biologically active substance - disease or syndrome - finding"
"kidney diseases","0.00565","disease or syndrome"
"substance abuse problem","0.00565","mental or behavioral dysfunction"
"mental status adverse event","0.00565","finding"
"atrioventricular block","0.00565","disease or syndrome"
"epilepsy","0.00565","disease or syndrome"
"alcohol abuse","0.00565","mental or behavioral dysfunction"
"myocardial infarction","0.00565","disease or syndrome - finding"
"magnetic resonance imaging","0.00565","diagnostic procedure"
