"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"frontotemporal dementia","0.34783","disease or syndrome"
"mini-mental status exam","0.23188","diagnostic procedure"
"magnetic resonance imaging","0.17391","diagnostic procedure"
"aphasia progressive","0.13043","mental or behavioral dysfunction"
"dactinomycin","0.13043","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"contraceptive methods","0.11594","therapeutic or preventive procedure"
"memory observations","0.10145","finding"
"pregnancy tests","0.10145","diagnostic procedure"
"abnormal degeneration","0.08696","pathologic function"
"serum","0.08696","biologically active substance - body substance - pharmacologic substance"
"treatment protocols","0.07246","therapeutic or preventive procedure"
"negative finding","0.07246","finding"
"cdr1 protein human","0.07246","biologically active substance"
"amyotrophic lateral sclerosis","0.07246","disease or syndrome - pharmacologic substance"
"relate - vinyl resin","0.07246","organic chemical"
"frontotemporal lobar degeneration","0.07246","mental or behavioral dysfunction"
"primary amyloidosis","0.07246","disease or syndrome"
"carbon monoxide diffusing capability test","0.07246","diagnostic procedure"
"adrenal cortex","0.05797","body part, organ, or organ component"
"creatinine clearance","0.05797","finding"
"globoid cell leukodystrophy","0.05797","disease or syndrome"
"pharmacologic substance","0.05797","pharmacologic substance - therapeutic or preventive procedure"
"leukodystrophy metachromatic","0.05797","disease or syndrome"
"semantic dementia","0.05797","mental or behavioral dysfunction"
"nuclear pore complex","0.05797","biologically active substance - disease or syndrome - neoplastic process"
"personality inventories","0.05797","diagnostic procedure"
"hearing examination finding","0.05797","finding"
"mild adverse event","0.05797","finding"
"niemann-pick diseases","0.05797","disease or syndrome"
"transaminases","0.05797","enzyme"
"neurological observations","0.05797","finding"
"cognitive therapy","0.05797","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"paralysed","0.05797","finding"
"epilepsy","0.04348","disease or syndrome"
"tay-sachs disease","0.04348","disease or syndrome"
"nervousness","0.04348","sign or symptom"
"fucosidase deficiency disease","0.04348","disease or syndrome"
"human chorionic gonadotropin","0.04348","disease or syndrome - pharmacologic substance"
"sandhoff disease","0.04348","disease or syndrome"
"hepatic","0.04348","body location or region"
"glomerular filtration rate","0.04348","diagnostic procedure - finding"
"communication impairment","0.04348","finding - mental or behavioral dysfunction"
"cholinesterase inhibitors","0.04348","organic chemical - pharmacologic substance"
