"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"allergy severity - severe","0.28986","finding"
"pharmacologic substance","0.23188","pharmacologic substance - therapeutic or preventive procedure"
"gravidity","0.23188","finding"
"frontotemporal dementia","0.21739","disease or syndrome"
"ethanol","0.21739","organic chemical - pharmacologic substance"
"magnetic resonance imaging","0.20290","diagnostic procedure"
"substance abuse problem","0.18841","mental or behavioral dysfunction"
"congenital abnormality","0.18841","congenital abnormality - disease or syndrome"
"mental disorders","0.18841","mental or behavioral dysfunction"
"cerebrovascular accident","0.15942","disease or syndrome - therapeutic or preventive procedure"
"pharmaceutical preparations","0.14493","pharmacologic substance"
"epilepsy","0.13043","disease or syndrome"
"hypersensitivity","0.13043","clinical attribute - finding - pathologic function"
"breast","0.13043","body part, organ, or organ component"
"unstable status","0.13043","finding"
"depressed mood","0.13043","finding - mental or behavioral dysfunction"
"active brand of pseudoephedrine-triprolidine","0.11594","organic chemical - pharmacologic substance"
"nervous system disorder","0.11594","disease or syndrome"
"malignant neoplasms","0.11594","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"psychotic disorders","0.10145","mental or behavioral dysfunction"
"pathology processes","0.10145","pathologic function"
"positive finding","0.10145","finding"
"hepatic","0.10145","body location or region"
"craniocerebral trauma","0.10145","injury or poisoning"
"pregnancy tests","0.10145","diagnostic procedure"
"hypertensive disease","0.10145","biologically active substance - disease or syndrome - finding"
"kidney","0.10145","body part, organ, or organ component"
"antipsychotic agents","0.08696","pharmacologic substance"
"contraceptive methods","0.08696","therapeutic or preventive procedure"
"cardiovascular diseases","0.08696","disease or syndrome"
"claustrophobia","0.08696","mental or behavioral dysfunction"
"traumatic brain injury","0.08696","disease or syndrome - injury or poisoning"
"unconscious state","0.08696","disease or syndrome - finding"
"memory observations","0.08696","finding"
"dactinomycin","0.08696","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"consciousness related finding","0.08696","finding"
"investigational new drugs","0.08696","pharmacologic substance - therapeutic or preventive procedure"
"brain injuries","0.08696","injury or poisoning"
"medical contraindication","0.08696","finding"
"treatment protocols","0.07246","therapeutic or preventive procedure"
"stem of organ","0.07246","body part, organ, or organ component"
"alanine transaminase","0.07246","congenital abnormality - disease or syndrome - enzyme"
"impaired cognition","0.07246","finding - mental or behavioral dysfunction"
"lewy body disease","0.07246","disease or syndrome"
"immunologic deficiency syndromes","0.07246","disease or syndrome"
"hemorrhage","0.07246","pathologic function - therapeutic or preventive procedure"
"unipolar depression","0.07246","mental or behavioral dysfunction"
"transplantation","0.07246","therapeutic or preventive procedure"
"bilirubin","0.07246","biologically active substance - laboratory or test result - organic chemical"
"physical assessment findings","0.05797","finding"
"abnormal degeneration","0.05797","pathologic function"
"investigational agents","0.05797","pharmacologic substance"
"hematoma subdural","0.05797","enzyme - pathologic function"
"myocardial infarction","0.05797","disease or syndrome - finding"
"blood vessel","0.05797","body part, organ, or organ component - finding"
"alcohol abuse","0.05797","mental or behavioral dysfunction"
"schizophrenia","0.05797","mental or behavioral dysfunction"
"spinal puncture","0.05797","body part, organ, or organ component - diagnostic procedure - therapeutic or preventive procedure"
"immunodeficiency virus","0.05797","virus"
"angina pectoris","0.05797","sign or symptom"
"aspartate transaminase","0.05797","enzyme"
"follow-up status","0.05797","finding"
"neurodegenerative disorders","0.05797","disease or syndrome"
"paralysed","0.05797","finding"
"heart diseases","0.05797","disease or syndrome"
"venous blood sampling","0.04348","diagnostic procedure - therapeutic or preventive procedure"
"creatinine clearance","0.04348","finding"
"hiv seropositivity","0.04348","finding"
"cyclophosphamide-doxorubicin-etoposide-prednisone","0.04348","therapeutic or preventive procedure"
"cochlear structure","0.04348","body part, organ, or organ component"
"imaging of brain","0.04348","diagnostic procedure"
"transient ischemic attack","0.04348","disease or syndrome"
"hallucinations","0.04348","mental or behavioral dysfunction"
"lithium","0.04348","congenital abnormality - disease or syndrome - pharmacologic substance"
"clozapine","0.04348","organic chemical - pharmacologic substance"
"amyotrophic lateral sclerosis","0.04348","disease or syndrome - pharmacologic substance"
"prostaglandins","0.04348","biologically active substance - pharmacologic substance"
"neoplasms intracranial","0.04348","neoplastic process"
"alcoholic intoxication chronic","0.04348","mental or behavioral dysfunction"
"vitamins","0.04348","organic chemical - pharmacologic substance"
"bipolar disorder","0.04348","mental or behavioral dysfunction"
"lumbar region","0.04348","body location or region"
"arteries","0.04348","body part, organ, or organ component"
"motor neuron disease","0.04348","disease or syndrome"
"mercury","0.04348","hazardous or poisonous substance"
"heart ventricle","0.04348","body part, organ, or organ component"
"brain neoplasms","0.04348","neoplastic process"
"neuropsychological tests","0.04348","diagnostic procedure"
"lung diseases","0.04348","disease or syndrome"
"negative finding","0.04348","finding"
"transplanted organ","0.04348","body part, organ, or organ component - therapeutic or preventive procedure"
"hepatotoxicity","0.04348","injury or poisoning"
"cochlear implant procedure","0.04348","therapeutic or preventive procedure"
"memory impairment","0.04348","finding - mental or behavioral dysfunction"
"bilateral prophylactic mastectomy","0.04348","organic chemical - therapeutic or preventive procedure"
"electrocardiogram","0.04348","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"cardiac pacing","0.04348","therapeutic or preventive procedure"
"acetylcholinesterase inhibitors","0.04348","organic chemical - pharmacologic substance"
"positron-emission tomography","0.04348","diagnostic procedure"
"tachycardia","0.04348","finding"
"observation of attack","0.04348","finding"
"adverse reactions","0.04348","antibiotic - biologically active substance - disease or syndrome - finding - organic chemical - pathologic function - pharmacologic substance - receptor"
"body parts - dental","0.04348","body part, organ, or organ component"
"partum","0.04348","clinical attribute"
"progressive supranuclear palsy","0.04348","biologically active substance - disease or syndrome"
"cns disorder","0.04348","disease or syndrome"
"dementia vascular","0.04348","disease or syndrome"
"serum","0.04348","biologically active substance - body substance - pharmacologic substance"
"injury wounds","0.04348","body substance - injury or poisoning"
"hiv infections","0.04348","disease or syndrome - virus"
"bradycardia","0.04348","pathologic function"
"major depressive disorder","0.04348","mental or behavioral dysfunction"
"behavior disorders","0.04348","injury or poisoning - mental or behavioral dysfunction"
"finding of platelet count","0.04348","laboratory or test result"
"liver diseases","0.04348","disease or syndrome"
"stem cell transplant","0.04348","therapeutic or preventive procedure"
"multiple sclerosis","0.04348","body part, organ, or organ component - disease or syndrome - finding"
"diastole","0.04348","clinical attribute"
"communicable diseases","0.04348","disease or syndrome"
"hepatitis","0.04348","disease or syndrome - pharmacologic substance"
"therapeutic brand of coal tar","0.04348","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"puncture procedure","0.04348","diagnostic procedure - finding - therapeutic or preventive procedure"
"memantine","0.04348","organic chemical - pharmacologic substance"
"chronic disease","0.04348","disease or syndrome"
