"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"psychotic disorders","0.56061","mental or behavioral dysfunction"
"bipolar disorder","0.51515","mental or behavioral dysfunction"
"suicidal","0.40909","finding"
"ethanol","0.37879","organic chemical - pharmacologic substance"
"active brand of pseudoephedrine-triprolidine","0.33333","organic chemical - pharmacologic substance"
"schizophrenia","0.30303","mental or behavioral dysfunction"
"unstable status","0.30303","finding"
"pharmacologic substance","0.25758","pharmacologic substance - therapeutic or preventive procedure"
"substance abuse problem","0.24242","mental or behavioral dysfunction"
"allergy severity - severe","0.24242","finding"
"intravenous infusion procedures","0.24242","therapeutic or preventive procedure"
"personality disorders","0.19697","mental or behavioral dysfunction"
"psychotherapy","0.18182","therapeutic or preventive procedure"
"dementia","0.18182","mental or behavioral dysfunction"
"suicide attempt","0.18182","finding - mental or behavioral dysfunction"
"gravidity","0.16667","finding"
"mental retardation","0.15152","mental or behavioral dysfunction"
"psychotropic drugs","0.13636","pharmacologic substance"
"mood disorders","0.13636","mental or behavioral dysfunction"
"eating disorders","0.13636","mental or behavioral dysfunction"
"anxiety disorders","0.12121","finding - mental or behavioral dysfunction"
"infantile neuroaxonal dystrophy","0.12121","disease or syndrome"
"mental disorders","0.12121","mental or behavioral dysfunction"
"schizoaffective disorder","0.10606","mental or behavioral dysfunction"
"hepatic","0.10606","body location or region"
"delirium","0.10606","mental or behavioral dysfunction"
"borderline personality disorder","0.10606","disease or syndrome - mental or behavioral dysfunction"
"fluoxetine","0.10606","organic chemical - pharmacologic substance"
"psychotic symptoms","0.10606","sign or symptom"
"major depressive disorder","0.10606","mental or behavioral dysfunction"
"escitalopram","0.09091","organic chemical - pharmacologic substance"
"contraceptive methods","0.09091","therapeutic or preventive procedure"
"unipolar depression","0.09091","mental or behavioral dysfunction"
"relate - vinyl resin","0.09091","organic chemical"
"substance dependence","0.09091","mental or behavioral dysfunction"
"pharmaceutical preparations","0.09091","pharmacologic substance"
"conduct disorder","0.07576","mental or behavioral dysfunction"
"nicotine","0.07576","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"bulimia","0.07576","mental or behavioral dysfunction"
"selective serotonin re-uptake inhibitor","0.07576","pharmacologic substance"
"craniocerebral trauma","0.07576","injury or poisoning"
"hearing examination finding","0.07576","finding"
"post-traumatic stress disorder","0.07576","mental or behavioral dysfunction"
"depressive episode unspecified","0.07576","mental or behavioral dysfunction"
"impaired cognition","0.07576","finding - mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.07576","organic chemical - pharmacologic substance"
"kidney","0.07576","body part, organ, or organ component"
"nervous system disorder","0.07576","disease or syndrome"
"hypersensitivity","0.07576","clinical attribute - finding - pathologic function"
"malignant neoplasms","0.07576","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"developmental disabilities","0.07576","mental or behavioral dysfunction"
"tricyclic antidepressive agents","0.06061","pharmacologic substance"
"caffeine","0.06061","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"disability","0.06061","finding"
"benzodiazepines","0.06061","organic chemical - pharmacologic substance"
"manic","0.06061","finding - mental or behavioral dysfunction"
"physical assessment findings","0.06061","finding"
"electroconvulsive therapy","0.06061","disease or syndrome - therapeutic or preventive procedure"
"substance use disorders","0.06061","mental or behavioral dysfunction"
"drug dependence","0.06061","mental or behavioral dysfunction"
"anorexia nervosa","0.06061","mental or behavioral dysfunction"
"benign rolandic epilepsy","0.06061","disease or syndrome - therapeutic or preventive procedure"
"injury wounds","0.06061","body substance - injury or poisoning"
"suicide risk","0.06061","finding"
"hypertensive disease","0.06061","biologically active substance - disease or syndrome - finding"
"angina pectoris","0.06061","sign or symptom"
"stress disorders traumatic","0.06061","mental or behavioral dysfunction"
"psychiatric hospitalization","0.06061","mental or behavioral dysfunction"
"current therapy","0.06061","therapeutic or preventive procedure"
"depressive disorder treatment-resistant","0.06061","mental or behavioral dysfunction"
"cerebrovascular accident","0.06061","disease or syndrome - therapeutic or preventive procedure"
"antisocial behavior","0.06061","mental or behavioral dysfunction"
"dysthymic disorder","0.04545","mental or behavioral dysfunction"
"stabilizer - function","0.04545","organ or tissue function"
"pervasive development disorder","0.04545","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"citalopram","0.04545","organic chemical - pharmacologic substance"
"alcohol abuse","0.04545","mental or behavioral dysfunction"
"antimicrobial resistance result","0.04545","laboratory or test result"
"illicit drugs","0.04545","hazardous or poisonous substance - pharmacologic substance"
"psychotic depression","0.04545","mental or behavioral dysfunction"
"alcoholic intoxication chronic","0.04545","mental or behavioral dysfunction"
"antipsychotic agents","0.04545","pharmacologic substance"
"nitric oxide synthase","0.04545","enzyme"
"duloxetine","0.04545","organic chemical - pharmacologic substance"
"congenital abnormality","0.04545","congenital abnormality - disease or syndrome"
"medical history","0.04545","finding"
"electrocardiogram","0.04545","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"thyroid gland","0.04545","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"obsessive-compulsive disorder","0.04545","disease or syndrome - mental or behavioral dysfunction"
"cognition disorders","0.04545","mental or behavioral dysfunction"
"hearing impairment","0.04545","disease or syndrome - finding"
"screening for cancer","0.04545","diagnostic procedure"
"investigational new drugs","0.04545","pharmacologic substance - therapeutic or preventive procedure"
"life threatening","0.04545","finding"
"cytochromes","0.04545","biologically active substance"
"drug abuse","0.04545","mental or behavioral dysfunction"
"active method","0.04545","therapeutic or preventive procedure"
"phosphatidylinositols","0.04545","biologically active substance"
"cytochrome p450","0.04545","enzyme"
"sertraline","0.03030","organic chemical - pharmacologic substance"
