"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"sleep disorders","0.25333","disease or syndrome - sign or symptom"
"ethanol","0.24000","organic chemical - pharmacologic substance"
"mental disorders","0.18667","mental or behavioral dysfunction"
"pharmacologic substance","0.17333","pharmacologic substance - therapeutic or preventive procedure"
"sleep apnea syndromes","0.16000","disease or syndrome"
"depressed mood","0.14667","finding - mental or behavioral dysfunction"
"pharmaceutical preparations","0.13333","pharmacologic substance"
"allergy severity - severe","0.13333","finding"
"psychotic disorders","0.12000","mental or behavioral dysfunction"
"shift worker","0.12000","finding"
"substance abuse problem","0.12000","mental or behavioral dysfunction"
"unstable status","0.10667","finding"
"hypersensitivity","0.10667","clinical attribute - finding - pathologic function"
"anxiety disorders","0.09333","finding - mental or behavioral dysfunction"
"active brand of pseudoephedrine-triprolidine","0.09333","organic chemical - pharmacologic substance"
"gravidity","0.09333","finding"
"smoker","0.09333","finding"
"epilepsy","0.08000","disease or syndrome"
"narcolepsy","0.08000","disease or syndrome"
"benzodiazepines","0.08000","organic chemical - pharmacologic substance"
"bipolar disorder","0.08000","mental or behavioral dysfunction"
"craniocerebral trauma","0.08000","injury or poisoning"
"limb structure","0.08000","body part, organ, or organ component"
"intravenous infusion procedures","0.08000","therapeutic or preventive procedure"
"schizophrenia","0.08000","mental or behavioral dysfunction"
"sleep deprivation","0.06667","finding"
"alcohol abuse","0.06667","mental or behavioral dysfunction"
"body mass index","0.06667","clinical attribute - diagnostic procedure"
"magnetic resonance imaging","0.06667","diagnostic procedure"
"positive finding","0.06667","finding"
"illicit drugs","0.06667","hazardous or poisonous substance - pharmacologic substance"
"leg","0.06667","body location or region"
"psychotropic drugs","0.06667","pharmacologic substance"
"systolic pressure","0.06667","clinical attribute - diagnostic procedure"
"heart diseases","0.06667","disease or syndrome"
"blood pressure finding","0.06667","finding"
"medical history","0.06667","finding"
"post-traumatic stress disorder","0.06667","mental or behavioral dysfunction"
"hypnotics","0.06667","pharmacologic substance"
"hypertensive disease","0.06667","biologically active substance - disease or syndrome - finding"
"antidepressive agents","0.06667","pharmacologic substance"
"nervous system disorder","0.06667","disease or syndrome"
"physical assessment findings","0.06667","finding"
"comatose","0.06667","congenital abnormality - disease or syndrome"
"medical contraindication","0.06667","finding"
"restless legs syndrome","0.05333","disease or syndrome"
"nocturnal myoclonus syndrome","0.05333","disease or syndrome"
"psychiatric problem","0.05333","mental or behavioral dysfunction"
"dyssomnias","0.05333","disease or syndrome - sign or symptom"
"caffeine","0.05333","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"injury wounds","0.05333","body substance - injury or poisoning"
"congenital abnormality","0.05333","congenital abnormality - disease or syndrome"
"pregnancy tests","0.05333","diagnostic procedure"
"smoking","0.05333","hazardous or poisonous substance - individual behavior"
"suicide risk","0.05333","finding"
"agitation","0.05333","finding - sign or symptom"
"brain injuries","0.05333","injury or poisoning"
"dementia","0.05333","mental or behavioral dysfunction"
"kidney","0.05333","body part, organ, or organ component"
"polysomnography","0.05333","diagnostic procedure"
"suicidal","0.04000","finding"
"diabetes mellitus","0.04000","disease or syndrome - pharmacologic substance"
"contraceptive methods","0.04000","therapeutic or preventive procedure"
"hepatic","0.04000","body location or region"
"sleep apnea obstructive","0.04000","biologically active substance - disease or syndrome"
"movement disorders","0.04000","disease or syndrome"
"heart failure","0.04000","disease or syndrome"
"beck depression inventory","0.04000","diagnostic procedure"
"refusal","0.04000","organic chemical - pharmacologic substance"
"antihistamines","0.04000","organic chemical - pharmacologic substance"
"drugs non-prescription","0.04000","pharmacologic substance - therapeutic or preventive procedure"
"sleeplessness","0.04000","finding - sign or symptom"
"unconscious state","0.04000","disease or syndrome - finding"
"hearing examination finding","0.04000","finding"
"deafness","0.04000","disease or syndrome - finding"
"unipolar depression","0.04000","mental or behavioral dysfunction"
"counter brand of terbufos","0.04000","hazardous or poisonous substance"
"consciousness related finding","0.04000","finding"
"daytime sleepiness","0.04000","finding"
"electroencephalography","0.04000","diagnostic procedure - finding - laboratory or test result"
"stress disorders traumatic","0.04000","mental or behavioral dysfunction"
"drug abuse","0.04000","mental or behavioral dysfunction"
"fluoxetine","0.04000","organic chemical - pharmacologic substance"
"cardiac arrhythmia","0.04000","finding - pathologic function"
"alcohol consumption","0.04000","individual behavior"
"cerebrovascular accident","0.04000","disease or syndrome - therapeutic or preventive procedure"
"malignant neoplasms","0.04000","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"hypopnea","0.04000","finding"
"mass of body structure","0.04000","finding"
"general anesthesia","0.02667","enzyme - pharmacologic substance - therapeutic or preventive procedure"
"treatment protocols","0.02667","therapeutic or preventive procedure"
"actigraphy","0.02667","diagnostic procedure"
"relate - vinyl resin","0.02667","organic chemical"
"oral contraception","0.02667","pharmacologic substance - therapeutic or preventive procedure"
"claustrophobia","0.02667","mental or behavioral dysfunction"
