"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"intravenous infusion procedures","0.38000","therapeutic or preventive procedure"
"contraceptive methods","0.26000","therapeutic or preventive procedure"
"methamphetamine","0.26000","body substance - hazardous or poisonous substance - organic chemical - pharmacologic substance"
"positive finding","0.22000","finding"
"pregnancy tests","0.20000","diagnostic procedure"
"ethanol","0.20000","organic chemical - pharmacologic substance"
"body mass index","0.20000","clinical attribute - diagnostic procedure"
"mass of body structure","0.20000","finding"
"negative finding","0.18000","finding"
"physical assessment findings","0.18000","finding"
"pharmacologic substance","0.18000","pharmacologic substance - therapeutic or preventive procedure"
"ecstasy - drug","0.14000","congenital abnormality - disease or syndrome - hazardous or poisonous substance - organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.14000","antibiotic - neoplastic process - organic chemical"
"medical history","0.12000","finding"
"gravidity","0.12000","finding"
"pregnancy test negative","0.12000","finding - laboratory or test result"
"psychoactive substances","0.12000","hazardous or poisonous substance - pharmacologic substance"
"xanthine","0.12000","biologically active substance"
"chocolate allergenic extract","0.10000","pharmacologic substance"
"green tea extract","0.10000","organic chemical - pharmacologic substance"
"tobacco smoke","0.10000","hazardous or poisonous substance"
"cocaine dependence","0.08000","mental or behavioral dysfunction"
"personal satisfaction","0.08000","finding"
"migraine disorders","0.08000","disease or syndrome - therapeutic or preventive procedure"
"contraception barrier","0.06000","therapeutic or preventive procedure"
"anus","0.06000","body part, organ, or organ component - disease or syndrome"
"cocaine abuse","0.06000","mental or behavioral dysfunction"
"congenital abnormality","0.04000","congenital abnormality - disease or syndrome"
"substance abuse problem","0.04000","mental or behavioral dysfunction"
"severe combined immunodeficiency","0.04000","diagnostic procedure - disease or syndrome"
"infantile neuroaxonal dystrophy","0.04000","disease or syndrome"
"kidney","0.04000","body part, organ, or organ component"
"mercury","0.04000","hazardous or poisonous substance"
"hypersensitivity","0.04000","clinical attribute - finding - pathologic function"
"sterility","0.04000","pathologic function"
"stimulant","0.04000","pharmacologic substance"
"diastole","0.04000","clinical attribute"
"cardiac arrhythmia","0.04000","finding - pathologic function"
"nicotine dependence","0.04000","mental or behavioral dysfunction"
"opioids","0.04000","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"smoker","0.04000","finding"
"operative surgical procedures","0.04000","diagnostic procedure - therapeutic or preventive procedure"
"veins","0.04000","body part, organ, or organ component"
"magnetic resonance imaging","0.04000","diagnostic procedure"
"mental disorders","0.04000","mental or behavioral dysfunction"
"schizophrenia","0.02000","mental or behavioral dysfunction"
"benzodiazepines","0.02000","organic chemical - pharmacologic substance"
"aspartate transaminase","0.02000","enzyme"
"thyroid gland","0.02000","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"renal function","0.02000","organ or tissue function"
"diastolic blood pressure","0.02000","clinical attribute - diagnostic procedure - finding"
"opiates","0.02000","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"marihuana","0.02000","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"major depressive disorder","0.02000","mental or behavioral dysfunction"
"alanine transaminase","0.02000","congenital abnormality - disease or syndrome - enzyme"
"psychotropic drugs","0.02000","pharmacologic substance"
"screening for cancer","0.02000","diagnostic procedure"
"depressed mood","0.02000","finding - mental or behavioral dysfunction"
"amphetamine","0.02000","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"systolic pressure","0.02000","clinical attribute - diagnostic procedure"
"sedatives","0.02000","pharmacologic substance"
"drug abuse","0.02000","mental or behavioral dysfunction"
