"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"pharmacologic substance","0.25000","pharmacologic substance - therapeutic or preventive procedure"
"psychotic disorders","0.22222","mental or behavioral dysfunction"
"intravenous infusion procedures","0.20833","therapeutic or preventive procedure"
"allergy severity - severe","0.19444","finding"
"bipolar disorder","0.18056","mental or behavioral dysfunction"
"ethanol","0.18056","organic chemical - pharmacologic substance"
"positive finding","0.15278","finding"
"active brand of pseudoephedrine-triprolidine","0.15278","organic chemical - pharmacologic substance"
"unstable status","0.15278","finding"
"gambler","0.15278","individual behavior"
"substance abuse problem","0.13889","mental or behavioral dysfunction"
"schizophrenia","0.13889","mental or behavioral dysfunction"
"pharmaceutical preparations","0.13889","pharmacologic substance"
"psychotropic drugs","0.13889","pharmacologic substance"
"gambling pathological","0.13889","mental or behavioral dysfunction"
"suicidality","0.12500","clinical attribute"
"congenital abnormality","0.12500","congenital abnormality - disease or syndrome"
"gravidity","0.12500","finding"
"hypersensitivity","0.12500","clinical attribute - finding - pathologic function"
"depressed mood","0.12500","finding - mental or behavioral dysfunction"
"contraceptive methods","0.11111","therapeutic or preventive procedure"
"screening for cancer","0.11111","diagnostic procedure"
"psychotherapy","0.11111","therapeutic or preventive procedure"
"malignant neoplasms","0.11111","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"hepatic","0.09722","body location or region"
"myocardial infarction","0.09722","disease or syndrome - finding"
"impaired cognition","0.09722","finding - mental or behavioral dysfunction"
"investigational new drugs","0.09722","pharmacologic substance - therapeutic or preventive procedure"
"benzodiazepines","0.08333","organic chemical - pharmacologic substance"
"severe combined immunodeficiency","0.08333","diagnostic procedure - disease or syndrome"
"lactation","0.08333","organ or tissue function"
"electrocardiogram","0.08333","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"hepatitis b","0.08333","disease or syndrome - pharmacologic substance - virus"
"dementia","0.08333","mental or behavioral dysfunction"
"physical assessment findings","0.08333","finding"
"mental disorders","0.08333","mental or behavioral dysfunction"
"suicidal","0.06944","finding"
"personality disorders","0.06944","mental or behavioral dysfunction"
"nicotine dependence","0.06944","mental or behavioral dysfunction"
"prostaglandins","0.06944","biologically active substance - pharmacologic substance"
"antipsychotic agents","0.06944","pharmacologic substance"
"lung","0.06944","body part, organ, or organ component - disease or syndrome"
"adrenal cortex hormones","0.06944","pharmacologic substance"
"antidepressive agents","0.06944","pharmacologic substance"
"behavior therapy","0.06944","therapeutic or preventive procedure"
"psychoactive substances","0.06944","hazardous or poisonous substance - pharmacologic substance"
"therapeutic brand of coal tar","0.06944","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"chronic disease","0.06944","disease or syndrome"
"asthma","0.05556","disease or syndrome"
"hiv","0.05556","disease or syndrome - pharmacologic substance - virus"
"alcohol abuse","0.05556","mental or behavioral dysfunction"
"neoplasm metastasis","0.05556","neoplastic process"
"illicit drugs","0.05556","hazardous or poisonous substance - pharmacologic substance"
"immunologic deficiency syndromes","0.05556","disease or syndrome"
"antihistamines","0.05556","organic chemical - pharmacologic substance"
"blood vessel","0.05556","body part, organ, or organ component - finding"
"immunotherapy","0.05556","therapeutic or preventive procedure"
"cardiac arrhythmia","0.05556","finding - pathologic function"
"infantile neuroaxonal dystrophy","0.05556","disease or syndrome"
"urine drug screen positive","0.05556","laboratory or test result"
"kidney diseases","0.04167","disease or syndrome"
"immunodeficiency virus","0.04167","virus"
"deca","0.04167","pharmacologic substance - therapeutic or preventive procedure"
"substance dependence","0.04167","mental or behavioral dysfunction"
"pharmacotherapy","0.04167","therapeutic or preventive procedure"
"nervousness","0.04167","sign or symptom"
"household composition","0.04167","finding"
"immunosuppressive agents","0.04167","pharmacologic substance"
"therapeutic radiology procedure","0.04167","body location or region - finding - neoplastic process - therapeutic or preventive procedure"
"gastrointestinal diseases","0.04167","disease or syndrome"
"relate - vinyl resin","0.04167","organic chemical"
"caffeine","0.04167","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"transplantation","0.04167","therapeutic or preventive procedure"
"heart diseases","0.04167","disease or syndrome"
"antisocial behavior","0.04167","mental or behavioral dysfunction"
"opioids","0.04167","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"consumption-archaic term for tb","0.04167","disease or syndrome"
"severe depression","0.04167","mental or behavioral dysfunction"
"angina pectoris","0.04167","sign or symptom"
"hepatitis c","0.04167","disease or syndrome - virus"
"neurological observations","0.04167","finding"
"integrated neuromusculoskeletal release","0.04167","therapeutic or preventive procedure"
"enzymes","0.04167","enzyme - organic chemical"
"antiemetics","0.02778","pharmacologic substance"
"substance use disorders","0.02778","mental or behavioral dysfunction"
"negative finding","0.02778","finding"
"cognition disorders","0.02778","mental or behavioral dysfunction"
"contraceptives oral","0.02778","pharmacologic substance - therapeutic or preventive procedure"
"opiates","0.02778","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"marihuana","0.02778","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"liver","0.02778","body part, organ, or organ component - disease or syndrome - organic chemical - pharmacologic substance"
"pregnancy tests","0.02778","diagnostic procedure"
"chemotherapy regimen","0.02778","therapeutic or preventive procedure"
"nervous system disorder","0.02778","disease or syndrome"
"test result","0.02778","finding"
"malaise","0.01389","finding - sign or symptom"
"body mass index","0.01389","clinical attribute - diagnostic procedure"
"idiopathic generalized epilepsy","0.01389","disease or syndrome"
"cocaine","0.01389","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"contraception barrier","0.01389","therapeutic or preventive procedure"
"hormone replacement therapy","0.01389","therapeutic or preventive procedure"
"serum","0.01389","biologically active substance - body substance - pharmacologic substance"
"phencyclidine","0.01389","disease or syndrome - hazardous or poisonous substance - organic chemical - pharmacologic substance"
"multiple endocrine neoplasia","0.01389","antibiotic - neoplastic process - organic chemical"
"methadone","0.01389","organic chemical - pharmacologic substance"
