"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"brain","10","body part organ or organ component - disease or syndrome"
"dementia","10","mental or behavioral dysfunction"
"vitamins","5","organic chemical - pharmacologic substance"
"senile plaques","4","acquired abnormality - disease or syndrome"
"does talk","3","finding"
"adverse event associated with death","3","finding"
"magnetic resonance imaging","3","diagnostic procedure"
"support - dental","3","clinical attribute - organic chemical - pharmacologic substance"
"forgetfulness","3","sign or symptom"
"memory observations","3","finding"
"deterioration of status","3","finding"
"mild cognitive disorder","3","mental or behavioral dysfunction"
"violent","2","mental or behavioral dysfunction"
"mental status adverse event","2","finding"
"ginkgo biloba extract","2","organic chemical - pharmacologic substance"
"proteins","2","biologically active substance"
"skills","2","individual behavior"
"razadyne","2","organic chemical - pharmacologic substance"
"vitamin b6","2","organic chemical - pharmacologic substance"
"scanning","2","diagnostic procedure - finding"
"muscle cramp","2","sign or symptom"
"omega-3 fatty acids","2","biologically active substance - pharmacologic substance"
"confusion","2","finding - mental or behavioral dysfunction"
"brain tissue","2","body part organ or organ component"
"anti-inflammatory agents non-steroidal","2","pharmacologic substance"
"prophylactic treatment","2","therapeutic or preventive procedure"
"agitation","2","finding - sign or symptom"
"perform","2","pharmacologic substance"
"cerebrovascular accident","2","disease or syndrome - therapeutic or preventive procedure"
"as if personality","2","mental or behavioral dysfunction"
"central nervous system depressants","1","pharmacologic substance"
"x-ray computed tomography","1","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"skeletal bone","1","body location or region - body part organ or organ component - body substance - disease or syndrome"
"pressure ulcer","1","disease or syndrome"
"sulindac","1","organic chemical - pharmacologic substance"
"hypercholesterolemia result","1","finding"
"urinary tract","1","body part organ or organ component"
"brain function","1","organ or tissue function"
"anxiety disorders","1","finding - mental or behavioral dysfunction"
"indocin","1","organic chemical - pharmacologic substance"
"pharmacologic substance","1","pharmacologic substance - therapeutic or preventive procedure"
"unable to move","1","finding"
"physical findings","1","finding"
"hallucinations","1","mental or behavioral dysfunction"
"anemia","1","disease or syndrome"
"rivastigmine","1","organic chemical - pharmacologic substance"
"dehydration","1","disease or syndrome - finding"
"malnutrition","1","disease or syndrome"
"cholesterol","1","biologically active substance"
"does play","1","finding"
"dangerous behavior","1","individual behavior"
"ibuprofen","1","organic chemical - pharmacologic substance"
"incontinence","1","disease or syndrome"
"pneumonia","1","disease or syndrome"
"upset stomach","1","sign or symptom"
"namenda","1","organic chemical - pharmacologic substance"
"vaccines","1","pharmacologic substance"
"aricept","1","organic chemical - pharmacologic substance"
"fragments","1","body substance"
"pulmonary resonance","1","finding"
"diarrhea and vomiting","1","sign or symptom"
"apolipoprotein e","1","biologically active substance"
"symptoms signs and ill-defined conditions","1","sign or symptom"
"antihistamines","1","organic chemical - pharmacologic substance"
"injury wounds","1","body substance - injury or poisoning"
"drugs non-prescription","1","pharmacologic substance - therapeutic or preventive procedure"
"donepezil","1","organic chemical - pharmacologic substance"
"hydroxymethylglutaryl-coa reductase inhibitors","1","organic chemical - pharmacologic substance"
"motrin","1","organic chemical - pharmacologic substance"
"clinoril","1","organic chemical - pharmacologic substance"
"craniocerebral trauma","1","injury or poisoning"
"emotional distress","1","mental or behavioral dysfunction"
"mercury","1","hazardous or poisonous substance"
"swallowing problems","1","sign or symptom"
"immobile","1","body substance - finding"
"difficulty reading","1","finding"
"mild adverse event","1","finding"
"vitamin diseases","1","disease or syndrome"
"delusions","1","mental or behavioral dysfunction"
"exelon","1","organic chemical - pharmacologic substance"
"change in mental status","1","sign or symptom"
"antioxidants","1","pharmacologic substance"
"language problems","1","mental or behavioral dysfunction"
"carotenoids","1","biologically active substance - organic chemical - pharmacologic substance"
"risperidone","1","organic chemical - pharmacologic substance"
"counter brand of terbufos","1","hazardous or poisonous substance"
"intoxication","1","finding"
"vitamin b 12","1","organic chemical - pharmacologic substance"
"mackerel allergenic extract","1","pharmacologic substance"
"neurofibrillary tangles","1","acquired abnormality"
"monoamine oxidase inhibitors","1","organic chemical - pharmacologic substance"
"forgetting","1","mental or behavioral dysfunction"
"vitamin deficiency","1","disease or syndrome"
"neurologic examination","1","diagnostic procedure"
"severe depression","1","mental or behavioral dysfunction"
"haloperidol","1","organic chemical - pharmacologic substance"
"very low","1","finding"
"quetiapine","1","organic chemical - pharmacologic substance"
"able to balance","1","finding"
"cimetidine","1","organic chemical - pharmacologic substance"
"superior segmental bronchus","1","body part organ or organ component"
"painkillers","1","pharmacologic substance"
"neurological observations","1","finding"
"antidepressive agents","1","pharmacologic substance"
"advil","1","organic chemical - pharmacologic substance"
"warfarin","1","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"salmon allergenic extract","1","pharmacologic substance"
"fracture","1","finding - injury or poisoning"
"finding","1","finding - sign or symptom"
"cognitive therapy","1","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"linoleic acid","1","biologically active substance - pharmacologic substance"
"galantamine","1","organic chemical - pharmacologic substance"
"falls","1","finding - injury or poisoning"
"fish extract","1","organic chemical"
"proven venom","1","biologically active substance - pharmacologic substance"
"diet fat-restricted","1","therapeutic or preventive procedure"
"memantine","1","organic chemical - pharmacologic substance"
"problem behavior","1","finding - mental or behavioral dysfunction"
"tuna allergenic extract","1","pharmacologic substance - therapeutic or preventive procedure"
"coumadin","1","organic chemical - pharmacologic substance"
"muscle function","1","finding - organ or tissue function"
"indomethacin","1","organic chemical - pharmacologic substance"
