"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"psychotic disorders","0.29310","mental or behavioral dysfunction"
"schizophrenia","0.25862","mental or behavioral dysfunction"
"epilepsy","0.24138","disease or syndrome"
"substance abuse problem","0.24138","mental or behavioral dysfunction"
"intravenous infusion procedures","0.24138","therapeutic or preventive procedure"
"psychotropic drugs","0.22414","pharmacologic substance"
"antipsychotic agents","0.20690","pharmacologic substance"
"bipolar disorder","0.18966","mental or behavioral dysfunction"
"gravidity","0.17241","finding"
"unstable status","0.17241","finding"
"suicidal","0.15517","finding"
"pharmacologic substance","0.15517","pharmacologic substance - therapeutic or preventive procedure"
"schizoaffective disorder","0.15517","mental or behavioral dysfunction"
"antidepressive agents","0.15517","pharmacologic substance"
"skills","0.13793","individual behavior"
"autistic disorder","0.13793","mental or behavioral dysfunction"
"nervous system disorder","0.13793","disease or syndrome"
"suicidality","0.12069","clinical attribute"
"behavior therapy","0.12069","therapeutic or preventive procedure"
"brain","0.10345","body part, organ, or organ component - disease or syndrome"
"pharmaceutical preparations","0.10345","pharmacologic substance"
"injury wounds","0.10345","body substance - injury or poisoning"
"autism spectrum disorders","0.08621","congenital abnormality - mental or behavioral dysfunction"
"ethanol","0.08621","organic chemical - pharmacologic substance"
"contraceptive methods","0.08621","therapeutic or preventive procedure"
"pervasive development disorder","0.08621","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"positive finding","0.08621","finding"
"active brand of pseudoephedrine-triprolidine","0.08621","organic chemical - pharmacologic substance"
"childhood disintegrative disorder","0.08621","mental or behavioral dysfunction"
"allergy severity - severe","0.08621","finding"
"psychotherapy","0.08621","therapeutic or preventive procedure"
"depressed mood","0.08621","finding - mental or behavioral dysfunction"
"hepatic","0.06897","body location or region"
"research outcome","0.06897","finding"
"anticonvulsants","0.06897","pharmacologic substance"
"anaplastic oligodendroglioma","0.06897","neoplastic process"
"craniocerebral trauma","0.06897","injury or poisoning"
"consciousness related finding","0.06897","finding"
"treatment-psychosocial effects","0.06897","finding"
"gene therapy","0.06897","therapeutic or preventive procedure"
"aggressive behavior","0.06897","mental or behavioral dysfunction"
"neuroleptic malignant syndrome","0.06897","disease or syndrome"
"major depressive disorder","0.06897","mental or behavioral dysfunction"
"hypersensitivity","0.06897","clinical attribute - finding - pathologic function"
"fever","0.06897","finding"
"malignant syndrome nos","0.06897","disease or syndrome"
"therapeutic brand of coal tar","0.06897","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"developmental disabilities","0.06897","mental or behavioral dysfunction"
"mental disorders","0.06897","mental or behavioral dysfunction"
"tuberous sclerosis","0.05172","body part, organ, or organ component - congenital abnormality - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process - pharmacologic substance"
"disability","0.05172","finding"
"kidney diseases","0.05172","disease or syndrome"
"anxiety disorders","0.05172","finding - mental or behavioral dysfunction"
"breast","0.05172","body part, organ, or organ component"
"relate - vinyl resin","0.05172","organic chemical"
"unconscious state","0.05172","disease or syndrome - finding"
"mental retardation","0.05172","mental or behavioral dysfunction"
"heart diseases","0.05172","disease or syndrome"
"congenital abnormality","0.05172","congenital abnormality - disease or syndrome"
"cerebral palsy","0.05172","congenital abnormality - disease or syndrome - therapeutic or preventive procedure"
"risperidone","0.05172","organic chemical - pharmacologic substance"
"fragile x syndrome","0.05172","congenital abnormality - disease or syndrome"
"therapeutic diet","0.05172","finding"
"hypertensive disease","0.05172","biologically active substance - disease or syndrome - finding"
"attention deficit hyperactivity disorder","0.05172","disease or syndrome - mental or behavioral dysfunction"
"physical assessment findings","0.05172","finding"
"cognitive therapy","0.05172","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"paralysed","0.05172","finding"
"memantine","0.05172","organic chemical - pharmacologic substance"
"hyperactive behavior","0.03448","finding"
"pharmacotherapy","0.03448","therapeutic or preventive procedure"
"riluzole","0.03448","organic chemical - pharmacologic substance"
"personal satisfaction","0.03448","finding"
"nitric oxide synthase","0.03448","enzyme"
"medical history","0.03448","finding"
"unipolar depression","0.03448","mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.03448","disease or syndrome - mental or behavioral dysfunction"
"pregnancy tests","0.03448","diagnostic procedure"
"screening for cancer","0.03448","diagnostic procedure"
"aripiprazole","0.03448","organic chemical - pharmacologic substance"
"treatment protocols","0.01724","therapeutic or preventive procedure"
"panic disorder","0.01724","disease or syndrome - mental or behavioral dysfunction"
"muscular dystrophy","0.01724","body part, organ, or organ component - congenital abnormality - disease or syndrome"
"fluoxetine","0.01724","organic chemical - pharmacologic substance"
"stimulant","0.01724","pharmacologic substance"
"race or ethnicity","0.01724","finding"
"osteochondritis dissecans","0.01724","disease or syndrome - mental or behavioral dysfunction"
"tic disorder","0.01724","mental or behavioral dysfunction"
"irritable mood","0.01724","finding"
"mood disorders","0.01724","mental or behavioral dysfunction"
"blind vision","0.01724","disease or syndrome"
