"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"narcolepsy","0.38667","disease or syndrome"
"contraceptive methods","0.34667","therapeutic or preventive procedure"
"sleep disorders","0.24000","disease or syndrome - sign or symptom"
"hypersomnia","0.24000","sign or symptom"
"sleep apnea obstructive","0.22667","biologically active substance - disease or syndrome"
"contraception barrier","0.22667","therapeutic or preventive procedure"
"endometrial stromal sarcoma","0.21333","neoplastic process"
"operative surgical procedures","0.21333","diagnostic procedure - therapeutic or preventive procedure"
"sterility","0.20000","pathologic function"
"personal satisfaction","0.20000","finding"
"spermatocidal agents","0.20000","pharmacologic substance"
"daytime sleepiness","0.20000","finding"
"physical assessment findings","0.18667","finding"
"excessive daytime somnolence","0.18667","sign or symptom"
"pharmacologic substance","0.17333","pharmacologic substance - therapeutic or preventive procedure"
"electrocardiogram","0.17333","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"serum","0.16000","biologically active substance - body substance - pharmacologic substance"
"cataplexy","0.13333","disease or syndrome"
"ethanol","0.13333","organic chemical - pharmacologic substance"
"negative finding","0.13333","finding"
"ehlers-danlos syndrome","0.13333","congenital abnormality - disease or syndrome"
"multiple sleep latency test","0.12000","diagnostic procedure"
"pregnancy tests","0.12000","diagnostic procedure"
"integumentary scale","0.10667","body part, organ, or organ component"
"positive finding","0.10667","finding"
"national origin","0.10667","clinical attribute"
"ethnic","0.10667","finding"
"screening for cancer","0.09333","diagnostic procedure"
"modafinil","0.08000","organic chemical - pharmacologic substance"
"relate - vinyl resin","0.08000","organic chemical"
"active brand of pseudoephedrine-triprolidine","0.08000","organic chemical - pharmacologic substance"
"intravenous infusion procedures","0.08000","therapeutic or preventive procedure"
"hypertensive disease","0.08000","biologically active substance - disease or syndrome - finding"
"sexually active","0.08000","finding"
"stimulant","0.08000","pharmacologic substance"
"mental disorders","0.08000","mental or behavioral dysfunction"
"treatment protocols","0.06667","therapeutic or preventive procedure"
"polysomnography","0.06667","diagnostic procedure"
"illicit drugs","0.06667","hazardous or poisonous substance - pharmacologic substance"
"pharmaceutical preparations","0.06667","pharmacologic substance"
"depo-provera","0.06667","pharmacologic substance"
"hypersomnolence idiopathic","0.06667","disease or syndrome"
"depo","0.06667","organic chemical"
"sleep apnea syndromes","0.06667","disease or syndrome"
"provera","0.06667","pharmacologic substance"
"mass of body structure","0.06667","finding"
"blood pressure finding","0.05333","finding"
"n-(4-aminophenethyl)spiroperidol","0.05333","organic chemical"
"traumatic brain injury","0.05333","disease or syndrome - injury or poisoning"
"sleeplessness","0.05333","finding - sign or symptom"
"selective serotonin re-uptake inhibitor","0.05333","pharmacologic substance"
"moderate adverse event","0.05333","finding"
"gravidity","0.05333","finding"
