"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"psychotic disorders","0.41627","mental or behavioral dysfunction"
"attention deficit hyperactivity disorder","0.31579","disease or syndrome - mental or behavioral dysfunction"
"bipolar disorder","0.30144","mental or behavioral dysfunction"
"pharmacologic substance","0.29506","pharmacologic substance - therapeutic or preventive procedure"
"epilepsy","0.25678","disease or syndrome"
"allergy severity - severe","0.25359","finding"
"pervasive development disorder","0.25040","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"developmental disabilities","0.23126","mental or behavioral dysfunction"
"hypersensitivity","0.20415","clinical attribute - finding - pathologic function"
"gravidity","0.20096","finding"
"anxiety disorders","0.19617","finding - mental or behavioral dysfunction"
"intravenous infusion procedures","0.19617","therapeutic or preventive procedure"
"mental disorders","0.18660","mental or behavioral dysfunction"
"substance abuse problem","0.18501","mental or behavioral dysfunction"
"suicidal","0.17384","finding"
"mental retardation","0.17384","mental or behavioral dysfunction"
"autistic disorder","0.16427","mental or behavioral dysfunction"
"ethanol","0.15630","organic chemical - pharmacologic substance"
"tic disorder","0.15630","mental or behavioral dysfunction"
"hypertensive disease","0.15311","biologically active substance - disease or syndrome - finding"
"depressed mood","0.15311","finding - mental or behavioral dysfunction"
"psychotropic drugs","0.15152","pharmacologic substance"
"stimulant","0.13876","pharmacologic substance"
"schizophrenia","0.13397","mental or behavioral dysfunction"
"unstable status","0.12440","finding"
"family history","0.12121","congenital abnormality - disease or syndrome - enzyme - finding"
"pharmaceutical preparations","0.11164","pharmacologic substance"
"obsessive-compulsive disorder","0.11164","disease or syndrome - mental or behavioral dysfunction"
"positive finding","0.11005","finding"
"conduct disorder","0.10686","mental or behavioral dysfunction"
"fever","0.10526","finding"
"congenital abnormality","0.10207","congenital abnormality - disease or syndrome"
"febrile convulsions","0.10048","disease or syndrome - pharmacologic substance"
"blood pressure finding","0.10048","finding"
"active brand of pseudoephedrine-triprolidine","0.09729","organic chemical - pharmacologic substance"
"electrocardiogram","0.09569","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"atomoxetine","0.08931","organic chemical - pharmacologic substance"
"methylphenidate","0.08931","organic chemical - pharmacologic substance"
"disability","0.08772","finding"
"glaucoma","0.08772","disease or syndrome - finding"
"post-traumatic stress disorder","0.08612","mental or behavioral dysfunction"
"unipolar depression","0.08134","mental or behavioral dysfunction"
"diagnosis psychiatric","0.08134","mental or behavioral dysfunction"
"nervousness","0.07974","sign or symptom"
"neurological observations","0.07974","finding"
"cardiovascular diseases","0.07815","disease or syndrome"
"screening for cancer","0.07815","diagnostic procedure"
"kidney","0.07815","body part, organ, or organ component"
"contraceptive methods","0.07337","therapeutic or preventive procedure"
"stress disorders traumatic","0.07177","mental or behavioral dysfunction"
"nicotine","0.07018","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"nervous system disorder","0.07018","disease or syndrome"
"physical assessment findings","0.07018","finding"
