"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"schizophrenia","0.69491","mental or behavioral dysfunction"
"intravenous infusion procedures","0.43217","therapeutic or preventive procedure"
"antipsychotic agents","0.33182","pharmacologic substance"
"schizoaffective disorder","0.30459","mental or behavioral dysfunction"
"negative finding","0.14473","finding"
"contraceptive methods","0.13565","therapeutic or preventive procedure"
"psychotic disorders","0.12658","mental or behavioral dysfunction"
"mental disorders","0.12305","mental or behavioral dysfunction"
"positive finding","0.10388","finding"
"pharmacologic substance","0.07867","pharmacologic substance - therapeutic or preventive procedure"
"risperidone","0.07816","organic chemical - pharmacologic substance"
"body mass index","0.07514","clinical attribute - diagnostic procedure"
"physical assessment findings","0.07161","finding"
"olanzapine","0.06707","organic chemical - pharmacologic substance"
"schizophreniform disorders","0.06304","mental or behavioral dysfunction"
"clozapine","0.05850","organic chemical - pharmacologic substance"
"bipolar disorder","0.05698","mental or behavioral dysfunction"
"moderate adverse event","0.05648","finding"
"mass of body structure","0.05144","finding"
"depressed mood","0.05093","finding - mental or behavioral dysfunction"
"pregnancy tests","0.04942","diagnostic procedure"
"atypia morphology","0.04841","finding"
"psychotic symptoms","0.04589","sign or symptom"
"multiple endocrine neoplasia","0.04539","antibiotic - neoplastic process - organic chemical"
"active brand of pseudoephedrine-triprolidine","0.04387","organic chemical - pharmacologic substance"
"operative surgical procedures","0.04337","diagnostic procedure - therapeutic or preventive procedure"
"severe combined immunodeficiency","0.04236","diagnostic procedure - disease or syndrome"
"quetiapine","0.04186","organic chemical - pharmacologic substance"
"electrocardiogram","0.04135","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"medical history","0.03933","finding"
"gravidity","0.03681","finding"
"delusions","0.03580","mental or behavioral dysfunction"
"sterility","0.03429","pathologic function"
"nitric oxide synthase","0.03177","enzyme"
"aripiprazole","0.03127","organic chemical - pharmacologic substance"
"treatment protocols","0.03026","therapeutic or preventive procedure"
"type ii mucolipidosis","0.02925","disease or syndrome"
"serum","0.02925","biologically active substance - body substance - pharmacologic substance"
"psychotropic drugs","0.02824","pharmacologic substance"
"allergy severity - severe","0.02774","finding"
"current non-drinker of alcohol","0.02774","individual behavior"
"exacerbation acute","0.02673","finding"
"hallucinations","0.02521","mental or behavioral dysfunction"
"ziprasidone","0.02521","organic chemical - pharmacologic substance"
"unipolar depression","0.02421","mental or behavioral dysfunction"
"major depressive disorder","0.02421","mental or behavioral dysfunction"
"pharmaceutical preparations","0.02370","pharmacologic substance"
"sexually active","0.02370","finding"
"injectables","0.02068","pharmacologic substance"
"mood disorders","0.02017","mental or behavioral dysfunction"
"ethanol","0.01916","organic chemical - pharmacologic substance"
"vital signs","0.01866","clinical attribute"
"paliperidone","0.01815","organic chemical - pharmacologic substance"
"antidepressive agents","0.01765","pharmacologic substance"
"blood pressure finding","0.01715","finding"
"anxiety disorders","0.01664","finding - mental or behavioral dysfunction"
"relate - vinyl resin","0.01664","organic chemical"
"substance abuse problem","0.01513","mental or behavioral dysfunction"
"stabilizer - function","0.01412","organ or tissue function"
"marihuana","0.01362","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"screening for cancer","0.01261","diagnostic procedure"
"disability","0.01109","finding"
"antimicrobial resistance result","0.01009","laboratory or test result"
"magnetic resonance imaging","0.01009","diagnostic procedure"
"current therapy","0.01009","therapeutic or preventive procedure"
"benzodiazepines","0.00958","organic chemical - pharmacologic substance"
"hypertensive disease","0.00958","biologically active substance - disease or syndrome - finding"
"congenital abnormality","0.00807","congenital abnormality - disease or syndrome"
"suicidal","0.00656","finding"
"nicotine","0.00555","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"mental retardation","0.00555","mental or behavioral dysfunction"
"dementia","0.00555","mental or behavioral dysfunction"
"nervous system disorder","0.00555","disease or syndrome"
"breast","0.00555","body part, organ, or organ component"
"alcoholic intoxication chronic","0.00504","mental or behavioral dysfunction"
"substance dependence","0.00504","mental or behavioral dysfunction"
"unstable status","0.00504","finding"
"cocaine","0.00454","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"craniocerebral trauma","0.00403","injury or poisoning"
"dyskinetic syndrome","0.00353","disease or syndrome - finding"
"diabetes mellitus","0.00353","disease or syndrome - pharmacologic substance"
"thyroid gland","0.00303","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"alcohol abuse","0.00252","mental or behavioral dysfunction"
"injury wounds","0.00252","body substance - injury or poisoning"
"consciousness related finding","0.00252","finding"
"tardive dyskinesia","0.00252","disease or syndrome"
"brain diseases","0.00252","disease or syndrome"
"violent","0.00202","mental or behavioral dysfunction"
"hiv","0.00202","disease or syndrome - pharmacologic substance - virus"
"cardiovascular diseases","0.00202","disease or syndrome"
"illicit drugs","0.00202","hazardous or poisonous substance - pharmacologic substance"
"unconscious state","0.00202","disease or syndrome - finding"
"cerebrovascular accident","0.00202","disease or syndrome - therapeutic or preventive procedure"
"malignant neoplasms","0.00202","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"caffeine","0.00151","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"hypersensitivity","0.00151","clinical attribute - finding - pathologic function"
"benign rolandic epilepsy","0.00151","disease or syndrome - therapeutic or preventive procedure"
"investigational new drugs","0.00151","pharmacologic substance - therapeutic or preventive procedure"
"brain injuries","0.00151","injury or poisoning"
"suicide attempt","0.00151","finding - mental or behavioral dysfunction"
"drug abuse","0.00151","mental or behavioral dysfunction"
"kidney diseases","0.00101","disease or syndrome"
"nervousness","0.00101","sign or symptom"
"delirium","0.00101","mental or behavioral dysfunction"
"neurological observations","0.00101","finding"
"liver diseases","0.00101","disease or syndrome"
"myocardial infarction","0.00050","disease or syndrome - finding"
"immunologic deficiency syndromes","0.00050","disease or syndrome"
"heart diseases","0.00050","disease or syndrome"
"cardiac arrhythmia","0.00050","finding - pathologic function"
"lactation","0.00050","organ or tissue function"
