"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"vaccines","8","pharmacologic substance"
"skills","7","individual behavior"
"congenital abnormality","4","congenital abnormality - disease or syndrome"
"hearing examination finding","3","finding"
"brain","3","body part organ or organ component - disease or syndrome"
"today","3","antibiotic - organic chemical"
"pharmaceutical preparations","3","pharmacologic substance"
"aggressive behavior","2","mental or behavioral dysfunction"
"prophylactic treatment","2","therapeutic or preventive procedure"
"neurological observations","2","finding"
"lead","2","biologically active substance - hazardous or poisonous substance - inorganic chemical - pharmacologic substance"
"touch sensation","2","organ or tissue function"
"therapeutic procedure","2","enzyme - finding - therapeutic or preventive procedure"
"pervasive development disorder","2","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"educational status","2","finding - individual behavior"
"developmental disabilities","2","mental or behavioral dysfunction"
"support - dental","2","clinical attribute - organic chemical - pharmacologic substance"
"secretin","2","pharmacologic substance"
"social interaction","2","finding"
"stabilizer - function","1","organ or tissue function"
"atypical autism","1","mental or behavioral dysfunction"
"mercury poisoning","1","injury or poisoning"
"does play","1","finding"
"physical therapy","1","body part organ or organ component - therapeutic or preventive procedure"
"disability","1","finding"
"unmarried","1","finding"
"rye allergenic extract","1","pharmacologic substance"
"autism spectrum disorders","1","congenital abnormality - mental or behavioral dysfunction"
"tantrums","1","mental or behavioral dysfunction"
"female","1","finding"
"sesnory integration therapy","1","therapeutic or preventive procedure"
"short attention span","1","finding"
"does communicate","1","finding"
"infantile neuroaxonal dystrophy","1","disease or syndrome"
"wheat preparation","1","pharmacologic substance"
"tuberous sclerosis","1","body part organ or organ component - congenital abnormality - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process - pharmacologic substance"
"vitamins","1","organic chemical - pharmacologic substance"
"perform","1","pharmacologic substance"
"screening for disorder","1","diagnostic procedure"
"valproic acid","1","body part organ or organ component - organic chemical - pharmacologic substance"
"acquired immunodeficiency syndrome","1","disease or syndrome"
"source","1","finding"
"intravenous infusion procedures","1","therapeutic or preventive procedure"
"balanced diet","1","therapeutic or preventive procedure"
"thimerosal","1","organic chemical - pharmacologic substance"
"observation - diagnostic procedure","1","diagnostic procedure"
"seizures","1","finding - sign or symptom"
"anxiety disorders","1","finding - mental or behavioral dysfunction"
"mood swings","1","mental or behavioral dysfunction - sign or symptom"
"emotional problems","1","mental or behavioral dysfunction"
"intra-operative neurophysiologic monitoring","1","therapeutic or preventive procedure"
"cysteinyl-trna synthetase cytoplasmic","1","enzyme"
"household composition","1","finding"
"actual positive ability to communicate","1","finding"
"congenital chromosomal disease","1","disease or syndrome"
"divalproex sodium","1","organic chemical - pharmacologic substance"
"caseins","1","biologically active substance - pharmacologic substance"
"fixation - action","1","therapeutic or preventive procedure"
"physical findings","1","finding"
"tract","1","body part organ or organ component"
"outbursts","1","mental or behavioral dysfunction"
"minerals","1","inorganic chemical"
"barley preparation","1","pharmacologic substance"
"neurological problem","1","finding"
"normal development","1","finding"
"obsessive compulsive behavior","1","mental or behavioral dysfunction"
"level","1","pharmacologic substance"
"taste perception","1","organ or tissue function"
"stimulant","1","pharmacologic substance"
"mental retardation","1","mental or behavioral dysfunction"
"selective serotonin re-uptake inhibitor","1","pharmacologic substance"
"disease screening","1","diagnostic procedure"
"irritable mood","1","finding"
"perseveration","1","mental or behavioral dysfunction"
