"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"penile erection","0.51557","organ or tissue function"
"erectile dysfunction","0.48443","disease or syndrome - finding"
"multiple endocrine neoplasia","0.21107","antibiotic - neoplastic process - organic chemical"
"penis","0.12803","body part, organ, or organ component - disease or syndrome - organic chemical - pharmacologic substance"
"malignant neoplasms","0.11073","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"prostate carcinoma","0.09689","neoplastic process"
"phosphodiesterase 5 inhibitor","0.06920","pharmacologic substance"
"body mass index","0.06574","clinical attribute - diagnostic procedure"
"mild adverse event","0.06574","finding"
"prostate-specific antigen","0.05882","enzyme - neoplastic process"
"phosphoric diester hydrolase","0.05882","disease or syndrome - enzyme"
"mass of body structure","0.05882","finding"
"history of recreational running","0.05536","finding"
"radical prostatectomy","0.05190","therapeutic or preventive procedure"
"active brand of pseudoephedrine-triprolidine","0.05190","organic chemical - pharmacologic substance"
"vardenafil","0.04844","organic chemical - pharmacologic substance"
"hypertensive disease","0.04844","biologically active substance - disease or syndrome - finding"
"sexually active","0.04844","finding"
"pharmacologic substance","0.04498","pharmacologic substance - therapeutic or preventive procedure"
"sildenafil","0.04152","organic chemical - pharmacologic substance"
"physical assessment findings","0.04152","finding"
"arteries","0.03806","body part, organ, or organ component"
"weighing patient","0.03806","diagnostic procedure - finding"
"positive finding","0.03460","finding"
"negative finding","0.03114","finding"
"nerve sparing","0.03114","therapeutic or preventive procedure"
"vagina","0.03114","body part, organ, or organ component - disease or syndrome"
"therapeutic radiology procedure","0.02768","body location or region - finding - neoplastic process - therapeutic or preventive procedure"
"androgens","0.02768","pharmacologic substance"
"blood pressure finding","0.02768","finding"
"moderate adverse event","0.02768","finding"
"pathology processes","0.02768","pathologic function"
"electrocardiogram","0.02768","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"sexual intercourse - finding","0.02768","finding"
"muscle rigidity","0.02768","sign or symptom"
"hypertrophy","0.02768","disease or syndrome - pathologic function - therapeutic or preventive procedure"
"follow-up status","0.02768","finding"
"neoplasm metastasis","0.02422","neoplastic process"
"medical history","0.02422","finding"
"tadalafil","0.02422","organic chemical - pharmacologic substance"
"cord - body parts","0.02422","body part, organ, or organ component - disease or syndrome"
"pharmacotherapy","0.02076","therapeutic or preventive procedure"
"spinal cord injuries","0.02076","injury or poisoning"
"pelvis","0.02076","body location or region - body part, organ, or organ component"
"life expectancy","0.02076","group attribute"
"mental disorders","0.02076","mental or behavioral dysfunction"
"psychiatric problem","0.01730","mental or behavioral dysfunction"
"diabetes mellitus non-insulin-dependent","0.01730","disease or syndrome"
"arteriopathic disease","0.01730","disease or syndrome"
"relate - vinyl resin","0.01730","organic chemical"
"androgen antagonists","0.01730","pharmacologic substance"
"gravidity","0.01730","finding"
"intravenous infusion procedures","0.01730","therapeutic or preventive procedure"
"testosterone level result","0.01730","laboratory or test result"
"androgen suppression","0.01730","therapeutic or preventive procedure"
"benign prostatic hyperplasia","0.01384","neoplastic process - pathologic function"
"sexual dysfunction","0.01384","disease or syndrome"
"operative surgical procedures","0.01384","diagnostic procedure - therapeutic or preventive procedure"
"allergy severity - severe","0.01384","finding"
"implantation procedure","0.01384","therapeutic or preventive procedure"
"coronary artery disease","0.01384","diagnostic procedure - disease or syndrome - therapeutic or preventive procedure"
"premature ejaculation","0.01038","mental or behavioral dysfunction"
"erythromycin","0.01038","antibiotic - organic chemical"
"myocardial infarction","0.01038","disease or syndrome - finding"
"nitrate","0.01038","inorganic chemical"
"drugs non-prescription","0.01038","pharmacologic substance - therapeutic or preventive procedure"
"diabetic","0.01038","finding"
"congenital abnormality","0.01038","congenital abnormality - disease or syndrome"
"blood vessel","0.01038","body part, organ, or organ component - finding"
"mercury","0.01038","hazardous or poisonous substance"
"counter brand of terbufos","0.01038","hazardous or poisonous substance"
"urinary bladder","0.01038","body part, organ, or organ component"
"hypogonadism","0.01038","disease or syndrome"
"blind vision","0.01038","disease or syndrome"
"ketoconazole","0.01038","organic chemical - pharmacologic substance"
"diastole","0.01038","clinical attribute"
"nitroglycerin","0.00692","organic chemical - pharmacologic substance"
"viagra","0.00692","organic chemical - pharmacologic substance"
"diastolic blood pressure","0.00692","clinical attribute - diagnostic procedure - finding"
"bleomycin-cisplatin protocol","0.00692","therapeutic or preventive procedure"
"itraconazole","0.00692","organic chemical - pharmacologic substance"
"ethanol","0.00692","organic chemical - pharmacologic substance"
"systolic pressure","0.00692","clinical attribute - diagnostic procedure"
"unstable status","0.00692","finding"
"hepatic impairment","0.00692","disease or syndrome"
"angina pectoris","0.00692","sign or symptom"
"cimetidine","0.00692","organic chemical - pharmacologic substance"
"heart rate","0.00692","clinical attribute"
"urethra","0.00692","body part, organ, or organ component - body substance - disease or syndrome"
