"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"myocardial infarction","0.31142","disease or syndrome - finding"
"congenital abnormality","0.29412","congenital abnormality - disease or syndrome"
"penis","0.28374","body part, organ, or organ component - disease or syndrome - organic chemical - pharmacologic substance"
"cardiac arrhythmia","0.26644","finding - pathologic function"
"cerebrovascular accident","0.25606","disease or syndrome - therapeutic or preventive procedure"
"malignant neoplasms","0.21799","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"pharmacologic substance","0.21453","pharmacologic substance - therapeutic or preventive procedure"
"unstable status","0.21107","finding"
"angina pectoris","0.20761","sign or symptom"
"hypersensitivity","0.20415","clinical attribute - finding - pathologic function"
"phosphodiesterase 5 inhibitor","0.17301","pharmacologic substance"
"androgens","0.17301","pharmacologic substance"
"hypertensive disease","0.17301","biologically active substance - disease or syndrome - finding"
"cord - body parts","0.17301","body part, organ, or organ component - disease or syndrome"
"penile erection","0.16609","organ or tissue function"
"allergy severity - severe","0.16609","finding"
"pelvis","0.16263","body location or region - body part, organ, or organ component"
"spinal cord injuries","0.15571","injury or poisoning"
"androgen antagonists","0.15571","pharmacologic substance"
"blood pressure finding","0.15571","finding"
"nitrate","0.15225","inorganic chemical"
"angina unstable","0.14879","disease or syndrome"
"erectile dysfunction","0.14879","disease or syndrome - finding"
"ethanol","0.14187","organic chemical - pharmacologic substance"
"erotic interest","0.12803","finding"
"retinitis pigmentosa","0.12457","body part, organ, or organ component - disease or syndrome"
"radical prostatectomy","0.11419","therapeutic or preventive procedure"
"substance abuse problem","0.11073","mental or behavioral dysfunction"
"pharmaceutical preparations","0.10727","pharmacologic substance"
"systolic pressure","0.10727","clinical attribute - diagnostic procedure"
"phosphoric diester hydrolase","0.10727","disease or syndrome - enzyme"
"diastole","0.10381","clinical attribute"
"diastolic blood pressure","0.10035","clinical attribute - diagnostic procedure - finding"
"arteries","0.09689","body part, organ, or organ component"
"prostate carcinoma","0.09689","neoplastic process"
"hypotension orthostatic","0.09689","finding"
"active brand of pseudoephedrine-triprolidine","0.09689","organic chemical - pharmacologic substance"
"operative surgical procedures","0.09689","diagnostic procedure - therapeutic or preventive procedure"
"positive finding","0.08997","finding"
"implantation procedure","0.08997","therapeutic or preventive procedure"
"congestive heart failure","0.08651","congenital abnormality - disease or syndrome"
"erythromycin","0.08651","antibiotic - organic chemical"
"liver diseases","0.08651","disease or syndrome"
"hematological disease","0.08304","disease or syndrome"
"oxides","0.08304","chemical viewed functionally - inorganic chemical"
"cardiovascular diseases","0.08304","disease or syndrome"
"cytochrome p450 3a4","0.08304","enzyme"
"cytochromes","0.08304","biologically active substance"
"mental disorders","0.08304","mental or behavioral dysfunction"
"pharmacotherapy","0.07612","therapeutic or preventive procedure"
"priapism","0.07612","disease or syndrome"
"nitric oxide donors","0.07266","pharmacologic substance"
"therapeutic radiology procedure","0.07266","body location or region - finding - neoplastic process - therapeutic or preventive procedure"
"investigational new drugs","0.07266","pharmacologic substance - therapeutic or preventive procedure"
"bleeding tendency","0.06920","disease or syndrome - pathologic function"
"fibrosis","0.06920","pathologic function"
"heart diseases","0.06574","disease or syndrome"
"mercury","0.06574","hazardous or poisonous substance"
"depressed mood","0.06574","finding - mental or behavioral dysfunction"
"peyronie disease","0.06228","disease or syndrome"
"eye","0.06228","body part, organ, or organ component - body substance"
"observation of attack","0.06228","finding"
"serum creatinine level","0.06228","laboratory or test result"
"anemia sickle cell","0.05882","disease or syndrome - pathologic function"
"tadalafil","0.05882","organic chemical - pharmacologic substance"
"adrenergic alpha-antagonists","0.05882","pharmacologic substance"
"sexual dysfunction","0.05536","disease or syndrome"
"disorder of the optic nerve","0.05536","disease or syndrome"
"drugs non-prescription","0.05536","pharmacologic substance - therapeutic or preventive procedure"
"hypogonadism","0.05536","disease or syndrome"
"vardenafil","0.05190","organic chemical - pharmacologic substance"
"alanine transaminase","0.05190","congenital abnormality - disease or syndrome - enzyme"
"injectables","0.05190","pharmacologic substance"
"injury wounds","0.05190","body substance - injury or poisoning"
"moderate adverse event","0.05190","finding"
"anticoagulants","0.05190","pharmacologic substance"
"optic neuropathy ischemic","0.05190","disease or syndrome"
"hepatitis b antigen peptide","0.04844","pharmacologic substance"
"premature ejaculation","0.04844","mental or behavioral dysfunction"
"blood vessel","0.04844","body part, organ, or organ component - finding"
"protease inhibitor","0.04844","biologically active substance - pharmacologic substance"
"coronary artery bypass surgery","0.04844","finding - therapeutic or preventive procedure"
"lung","0.04844","body part, organ, or organ component - disease or syndrome"
"counter brand of terbufos","0.04844","hazardous or poisonous substance"
"hepatic impairment","0.04844","disease or syndrome"
"indinavir","0.04844","organic chemical - pharmacologic substance"
"chemotherapy regimen","0.04844","therapeutic or preventive procedure"
"heart atrium","0.04844","body part, organ, or organ component"
"research outcome","0.04498","finding"
"bilateral prophylactic mastectomy","0.04498","organic chemical - therapeutic or preventive procedure"
