"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"gene therapy","0.11215","therapeutic or preventive procedure"
"prader-willi syndrome","0.09657","congenital abnormality - diagnostic procedure"
"gravidity","0.08411","finding"
"trisomy","0.07788","disease or syndrome"
"mental retardation","0.07788","mental or behavioral dysfunction"
"congenital abnormality","0.07477","congenital abnormality - disease or syndrome"
"body mass index","0.06854","clinical attribute - diagnostic procedure"
"fragile x syndrome","0.06854","congenital abnormality - disease or syndrome"
"contraceptive methods","0.06231","therapeutic or preventive procedure"
"rett syndrome","0.06231","disease or syndrome - enzyme"
"disability","0.05607","finding"
"karyotype result","0.05296","laboratory or test result"
"moderate adverse event","0.04984","finding"
"diethyl sulfate","0.04673","body part, organ, or organ component - hazardous or poisonous substance - organic chemical - pharmacologic substance"
"negative finding","0.04673","finding"
"physical assessment findings","0.04673","finding"
"epilepsy","0.04361","disease or syndrome"
"treatment protocols","0.03738","therapeutic or preventive procedure"
"pregnancy tests","0.03738","diagnostic procedure"
"adrenoleukodystrophy","0.03738","disease or syndrome"
"mass of body structure","0.03738","finding"
"positive finding","0.03427","finding"
"mucopolysaccharidosis ii","0.03427","disease or syndrome"
"amniocentesis","0.03427","diagnostic procedure"
"magnetic resonance imaging","0.03427","diagnostic procedure"
"ultrasonography","0.03427","diagnostic procedure"
"atypia morphology","0.03427","finding"
"autistic disorder","0.03427","mental or behavioral dysfunction"
"weeks pregnant","0.03427","finding"
"skeletal bone","0.03115","body location or region - body part, organ, or organ component - body substance - disease or syndrome"
"antiepileptic agents","0.03115","pharmacologic substance"
"pharmacotherapy","0.03115","therapeutic or preventive procedure"
"obesity","0.03115","disease or syndrome - finding"
"blood specimen","0.03115","body substance"
"mild adverse event","0.03115","finding"
"intravenous infusion procedures","0.03115","therapeutic or preventive procedure"
"chorionic villi sampling","0.03115","diagnostic procedure - finding"
"serum","0.03115","biologically active substance - body substance - pharmacologic substance"
"fish extract","0.03115","organic chemical"
"autism spectrum disorders","0.02804","congenital abnormality - mental or behavioral dysfunction"
"hearing examination finding","0.02804","finding"
"personal satisfaction","0.02804","finding"
"allergy severity - severe","0.02804","finding"
"sexual intercourse - finding","0.02804","finding"
"electroencephalography","0.02804","diagnostic procedure - finding - laboratory or test result"
"enzymes","0.02804","enzyme - organic chemical"
"pharmacologic substance","0.02492","pharmacologic substance - therapeutic or preventive procedure"
"relate - vinyl resin","0.02492","organic chemical"
"medical history","0.02492","finding"
"electrocardiogram","0.02492","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"weighing patient","0.02181","diagnostic procedure - finding"
"brain","0.01869","body part, organ, or organ component - disease or syndrome"
"growth hormone","0.01869","pharmacologic substance"
"antipsychotic agents","0.01869","pharmacologic substance"
"pharmaceutical preparations","0.01869","pharmacologic substance"
"active brand of pseudoephedrine-triprolidine","0.01869","organic chemical - pharmacologic substance"
"tissue growth","0.01869","organ or tissue function"
"creatinine clearance","0.01558","finding"
"hepatic","0.01558","body location or region"
"psychotropic drugs","0.01558","pharmacologic substance"
"thyroid gland","0.01558","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"operative surgical procedures","0.01246","diagnostic procedure - therapeutic or preventive procedure"
"heart diseases","0.01246","disease or syndrome"
"lung","0.01246","body part, organ, or organ component - disease or syndrome"
"kidney","0.01246","body part, organ, or organ component"
"liver diseases","0.01246","disease or syndrome"
"depressed mood","0.01246","finding - mental or behavioral dysfunction"
"mental disorders","0.01246","mental or behavioral dysfunction"
"schizophrenia","0.00935","mental or behavioral dysfunction"
"vitamins","0.00935","organic chemical - pharmacologic substance"
"insulin","0.00935","pharmacologic substance"
"family history","0.00935","congenital abnormality - disease or syndrome - enzyme - finding"
"unstable status","0.00935","finding"
"hypertensive disease","0.00935","biologically active substance - disease or syndrome - finding"
"major depressive disorder","0.00935","mental or behavioral dysfunction"
"nervous system disorder","0.00935","disease or syndrome"
"malignant neoplasms","0.00935","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"psychotic disorders","0.00623","mental or behavioral dysfunction"
"asthma","0.00623","disease or syndrome"
"dementia","0.00623","mental or behavioral dysfunction"
"substance abuse problem","0.00312","mental or behavioral dysfunction"
"cardiovascular diseases","0.00312","disease or syndrome"
"ethanol","0.00312","organic chemical - pharmacologic substance"
"investigational new drugs","0.00312","pharmacologic substance - therapeutic or preventive procedure"
"memantine","0.00312","organic chemical - pharmacologic substance"
"medical contraindication","0.00312","finding"
