"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"intravenous infusion procedures","0.28879","therapeutic or preventive procedure"
"cocaine dependence","0.13362","mental or behavioral dysfunction"
"physical assessment findings","0.12500","finding"
"pharmacologic substance","0.12069","pharmacologic substance - therapeutic or preventive procedure"
"positive finding","0.11638","finding"
"contraceptive methods","0.11207","therapeutic or preventive procedure"
"ethanol","0.10776","organic chemical - pharmacologic substance"
"opioids","0.10776","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"opiate addiction","0.09052","mental or behavioral dysfunction"
"negative finding","0.08621","finding"
"smoker","0.08621","finding"
"opiates","0.08190","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"electrocardiogram","0.07328","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"attention deficit hyperactivity disorder","0.06897","disease or syndrome - mental or behavioral dysfunction"
"medical history","0.06466","finding"
"pregnancy tests","0.05603","diagnostic procedure"
"severe combined immunodeficiency","0.04741","diagnostic procedure - disease or syndrome"
"pharmaceutical preparations","0.04741","pharmacologic substance"
"gravidity","0.04741","finding"
"pregnancy test negative","0.04741","finding - laboratory or test result"
"screening for cancer","0.04741","diagnostic procedure"
"buprenorphine","0.04310","organic chemical - pharmacologic substance"
"nicotine dependence","0.04310","mental or behavioral dysfunction"
"body mass index","0.04310","clinical attribute - diagnostic procedure"
"vital signs","0.04310","clinical attribute"
"multiple endocrine neoplasia","0.04310","antibiotic - neoplastic process - organic chemical"
"mental disorders","0.03879","mental or behavioral dysfunction"
"alcoholic intoxication chronic","0.03448","mental or behavioral dysfunction"
"detoxification procedure","0.03448","therapeutic or preventive procedure"
"bilateral prophylactic mastectomy","0.03448","organic chemical - therapeutic or preventive procedure"
"diastole","0.03448","clinical attribute"
"alanine transaminase","0.03017","congenital abnormality - disease or syndrome - enzyme"
"drug dependence","0.03017","mental or behavioral dysfunction"
"personal satisfaction","0.03017","finding"
"active brand of pseudoephedrine-triprolidine","0.03017","organic chemical - pharmacologic substance"
"psychotropic drugs","0.03017","pharmacologic substance"
"methadone maintenance","0.03017","therapeutic or preventive procedure"
"smoke","0.03017","hazardous or poisonous substance - individual behavior"
"mercury","0.03017","hazardous or poisonous substance"
"pulse rate","0.03017","clinical attribute"
"magnetic resonance imaging","0.02586","diagnostic procedure"
"heroin","0.02586","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"cardiac conduction","0.02586","organ or tissue function"
"operative surgical procedures","0.02586","diagnostic procedure - therapeutic or preventive procedure"
"blood pressure finding","0.02586","finding"
"post-traumatic stress disorder","0.02586","mental or behavioral dysfunction"
"cardiac arrhythmia","0.02586","finding - pathologic function"
"marihuana","0.02586","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"bilirubin","0.02586","biologically active substance - laboratory or test result - organic chemical"
"aspartate transaminase","0.02586","enzyme"
"stimulant","0.02586","pharmacologic substance"
"blood urea nitrogen","0.02586","biologically active substance - inorganic chemical - organic chemical"
"hyperactive behavior","0.02155","finding"
"oral contraception","0.02155","pharmacologic substance - therapeutic or preventive procedure"
"liver function","0.02155","organ or tissue function"
"consumption-archaic term for tb","0.02155","disease or syndrome"
"follow-up status","0.02155","finding"
"substance dependence","0.01724","mental or behavioral dysfunction"
"breast","0.01724","body part, organ, or organ component"
"illicit drugs","0.01724","hazardous or poisonous substance - pharmacologic substance"
"schizophrenia","0.01724","mental or behavioral dysfunction"
"infantile neuroaxonal dystrophy","0.01724","disease or syndrome"
"respiratory air","0.01724","body substance"
"depressed mood","0.01724","finding - mental or behavioral dysfunction"
"anxiety disorders","0.01293","finding - mental or behavioral dysfunction"
