"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"leg","15","body location or region"
"restless legs syndrome","13","disease or syndrome"
"agitation","9","finding - sign or symptom"
"pharmaceutical preparations","3","pharmacologic substance"
"esthesia","3","finding - organ or tissue function"
"iron deficiency","3","disease or syndrome"
"somnolence","2","finding"
"daytime sleepiness","2","finding"
"bathing","1","finding - therapeutic or preventive procedure"
"peripheral nerves","1","body part organ or organ component"
"emotional distress","1","mental or behavioral dysfunction"
"iron supplement","1","pharmacologic substance"
"sedatives","1","pharmacologic substance"
"unspecified deficiency anemia","1","disease or syndrome"
"limb structure","1","body part organ or organ component"
"ache","1","congenital abnormality - disease or syndrome - enzyme - sign or symptom"
"peripheral neuropathy","1","disease or syndrome"
"kidney","1","body part organ or organ component"
"both legs","1","body part organ or organ component"
"stretching exercises","1","therapeutic or preventive procedure"
"muscle relaxation phase","1","disease or syndrome - organ or tissue function"
"nocturnal myoclonus syndrome","1","disease or syndrome"
"iron deficiency anemia","1","disease or syndrome"
"caffeine","1","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"antipsychotic agents","1","pharmacologic substance"
"narcotics","1","biologically active substance - hazardous or poisonous substance - pharmacologic substance"
"calcium channel blockers","1","pharmacologic substance"
"carney complex type 1","1","disease or syndrome"
"physical therapy exercises","1","therapeutic or preventive procedure"
"acute insulin response","1","finding"
"mirapex","1","organic chemical - pharmacologic substance"
"ankle","1","body location or region - body part organ or organ component"
"sleeplessness","1","finding - sign or symptom"
"reduction - action","1","therapeutic or preventive procedure"
"lithium","1","congenital abnormality - disease or syndrome - pharmacologic substance"
"set of muscles","1","body part organ or organ component"
"anxiety disorders","1","finding - mental or behavioral dysfunction"
"clonazepam","1","organic chemical - pharmacologic substance"
"confusion","1","finding - mental or behavioral dysfunction"
"malaise","1","finding - sign or symptom"
"emotional upset","1","mental or behavioral dysfunction"
"physical findings","1","finding"
"foot","1","body part organ or organ component"
"knee","1","body part organ or organ component"
"requip","1","organic chemical - pharmacologic substance"
"pregabalin","1","pharmacologic substance"
"massage therapy","1","therapeutic or preventive procedure"
"quality of sleep","1","finding"
"sinemet","1","organic chemical - pharmacologic substance"
"prophylactic treatment","1","therapeutic or preventive procedure"
"hours of sleep","1","finding"
"upper arm","1","body location or region - body part organ or organ component - neoplastic process"
"ropinirole","1","organic chemical - pharmacologic substance"
"tranquilizing agents","1","pharmacologic substance"
"stress management skills","1","individual behavior"
"gabapentin","1","organic chemical - pharmacologic substance"
