"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"pain disorder","0.16867","mental or behavioral dysfunction"
"complex regional pain syndromes","0.15060","disease or syndrome"
"visual analog pain scale","0.10241","diagnostic procedure"
"intravenous infusion procedures","0.10241","therapeutic or preventive procedure"
"pelvis","0.09036","body location or region - body part, organ, or organ component"
"patella","0.09036","body part, organ, or organ component"
"brachydactyly type d","0.08434","disease or syndrome"
"limb structure","0.07229","body part, organ, or organ component"
"negative finding","0.06627","finding"
"anxiety disorders","0.06627","finding - mental or behavioral dysfunction"
"palpation","0.06627","diagnostic procedure"
"physical assessment findings","0.06627","finding"
"pain score","0.06024","finding"
"knee pain","0.06024","sign or symptom"
"moderate adverse event","0.05422","finding"
"contraceptive methods","0.04819","therapeutic or preventive procedure"
"national origin","0.04819","clinical attribute"
"precipitating factors","0.04819","clinical attribute"
"depressed mood","0.04819","finding - mental or behavioral dysfunction"
"multiple endocrine neoplasia","0.04819","antibiotic - neoplastic process - organic chemical"
"trigger point","0.04217","body location or region"
"positive finding","0.04217","finding"
"active brand of pseudoephedrine-triprolidine","0.04217","organic chemical - pharmacologic substance"
"hypochondriasis","0.04217","mental or behavioral dysfunction"
"allergy severity - severe","0.04217","finding"
"regional pain syndrome","0.04217","disease or syndrome"
"pregnancy tests","0.04217","diagnostic procedure"
"insidious onset of symptoms","0.04217","finding"
"pharmacologic substance","0.03614","pharmacologic substance - therapeutic or preventive procedure"
"pelvic congestion syndrome","0.03614","disease or syndrome"
"soft tissue rheumatism","0.03614","disease or syndrome"
"sitting position","0.03614","finding"
"upper extremity","0.03614","body location or region - body part, organ, or organ component"
"mental disorders","0.03614","mental or behavioral dysfunction"
"psychotic disorders","0.03012","mental or behavioral dysfunction"
"lower extremity","0.03012","body location or region"
"therapeutic procedure","0.03012","enzyme - finding - therapeutic or preventive procedure"
"esthesia","0.03012","finding - organ or tissue function"
"type ii mucolipidosis","0.03012","disease or syndrome"
"sore to touch","0.03012","sign or symptom"
"structure of trapezius muscle","0.03012","body part, organ, or organ component"
"physical therapy","0.03012","body part, organ, or organ component - therapeutic or preventive procedure"
"interstitial cystitis","0.03012","disease or syndrome"
"urinary bladder","0.03012","body part, organ, or organ component"
"patellofemoral pain syndrome","0.03012","disease or syndrome"
"myofascial pain syndromes","0.03012","disease or syndrome"
"pelvic pain","0.02410","finding - sign or symptom"
"pharmaceutical preparations","0.02410","pharmacologic substance"
"psychotropic drugs","0.02410","pharmacologic substance"
"operative surgical procedures","0.02410","diagnostic procedure - therapeutic or preventive procedure"
"opioids","0.02410","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"antidepressive agents","0.02410","pharmacologic substance"
"reduction - action","0.01807","therapeutic or preventive procedure"
"rehabilitation therapy","0.01807","therapeutic or preventive procedure"
"psychiatric problem","0.01807","mental or behavioral dysfunction"
"chronic pain","0.01807","disease or syndrome"
"phosphatidylinositols","0.01807","biologically active substance"
"neck pain","0.01807","finding - sign or symptom"
"body dysmorphic disorders","0.01807","mental or behavioral dysfunction"
"bipolar disorder","0.01807","mental or behavioral dysfunction"
"lumbar region","0.01807","body location or region"
"anticonvulsants","0.01807","pharmacologic substance"
"mood disorders","0.01807","mental or behavioral dysfunction"
"anti-inflammatory agents","0.01807","pharmacologic substance"
"psychotic symptoms","0.01807","sign or symptom"
"pharmacotherapy","0.01205","therapeutic or preventive procedure"
"degenerative polyarthritis","0.01205","congenital abnormality - disease or syndrome - finding"
"foot","0.01205","body part, organ, or organ component"
"body mass index","0.01205","clinical attribute - diagnostic procedure"
"fibromyalgia","0.01205","disease or syndrome"
"magnetic resonance imaging","0.01205","diagnostic procedure"
"gravidity","0.01205","finding"
"pregabalin","0.01205","pharmacologic substance"
"eating disorders","0.01205","mental or behavioral dysfunction"
"aspirin","0.01205","organic chemical - pharmacologic substance"
"st13 protein human","0.01205","biologically active substance - body part, organ, or organ component"
"fracture","0.01205","finding - injury or poisoning"
"stimulation procedure","0.01205","therapeutic or preventive procedure"
"analgesics","0.01205","organic chemical - pharmacologic substance"
"unstable status","0.00602","finding"
"joint subluxation","0.00602","injury or poisoning"
"epilepsy","0.00602","disease or syndrome"
"antipsychotic agents","0.00602","pharmacologic substance"
"urinary tract infection","0.00602","disease or syndrome"
"disability","0.00602","finding"
"benzodiazepines","0.00602","organic chemical - pharmacologic substance"
"breast","0.00602","body part, organ, or organ component"
"instability","0.00602","finding"
"schizophrenia","0.00602","mental or behavioral dysfunction"
"ethanol","0.00602","organic chemical - pharmacologic substance"
"personality disorders","0.00602","mental or behavioral dysfunction"
"psychotherapy","0.00602","therapeutic or preventive procedure"
"narcotics","0.00602","biologically active substance - hazardous or poisonous substance - pharmacologic substance"
"cognitive therapy","0.00602","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"malignant neoplasms","0.00602","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"cord - body parts","0.00602","body part, organ, or organ component - disease or syndrome"
"mass of body structure","0.00602","finding"
