"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"tic disorder","0.61957","mental or behavioral dysfunction"
"intravenous infusion procedures","0.39130","therapeutic or preventive procedure"
"gilles de la tourette syndrome","0.34783","body part, organ, or organ component - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process"
"contraceptive methods","0.15217","therapeutic or preventive procedure"
"physical assessment findings","0.15217","finding"
"tic motor","0.15217","sign or symptom"
"negative finding","0.11957","finding"
"movement disorders","0.11957","disease or syndrome"
"pregnancy tests","0.11957","diagnostic procedure"
"ethanol","0.10870","organic chemical - pharmacologic substance"
"motor tic disorders","0.10870","disease or syndrome"
"osteochondritis dissecans","0.10870","disease or syndrome - mental or behavioral dysfunction"
"gravidity","0.10870","finding"
"attention deficit hyperactivity disorder","0.10870","disease or syndrome - mental or behavioral dysfunction"
"mental disorders","0.10870","mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.09783","disease or syndrome - mental or behavioral dysfunction"
"pharmacologic substance","0.08696","pharmacologic substance - therapeutic or preventive procedure"
"antipsychotic agents","0.08696","pharmacologic substance"
"moderate adverse event","0.08696","finding"
"allergy severity - severe","0.08696","finding"
"compulsive disorder","0.08696","finding"
"tic vocal","0.08696","sign or symptom"
"hyperactive behavior","0.06522","finding"
"treatment protocols","0.06522","therapeutic or preventive procedure"
"anxiety disorders","0.05435","finding - mental or behavioral dysfunction"
"transverse cerebellar diameter","0.05435","clinical attribute - disease or syndrome - pharmacologic substance"
"relate - vinyl resin","0.05435","organic chemical"
"congenital abnormality","0.05435","congenital abnormality - disease or syndrome"
"attention deficit disorder","0.05435","disease or syndrome - mental or behavioral dysfunction"
"current therapy","0.05435","therapeutic or preventive procedure"
"hoxa10 protein human","0.05435","biologically active substance - body location or region"
"depressed mood","0.05435","finding - mental or behavioral dysfunction"
"epilepsy","0.04348","disease or syndrome"
"guanfacine","0.04348","organic chemical - pharmacologic substance"
"nervousness","0.04348","sign or symptom"
"integumentary scale","0.04348","body part, organ, or organ component"
"fluoxetine","0.04348","organic chemical - pharmacologic substance"
"severity of symptoms","0.04348","finding"
"personal satisfaction","0.04348","finding"
"clonidine","0.04348","organic chemical - pharmacologic substance"
"deterioration of status","0.04348","finding"
"pregnancy test negative","0.04348","finding - laboratory or test result"
"dnmt3b protein human","0.04348","enzyme"
"neurological observations","0.04348","finding"
"chronic disease","0.04348","disease or syndrome"
"academic achievement","0.03261","finding - individual behavior"
"laboratory results","0.03261","laboratory or test result"
"psychotic disorders","0.03261","mental or behavioral dysfunction"
"pervasive development disorder","0.03261","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"malaise","0.03261","finding - sign or symptom"
"normal intelligence","0.03261","finding"
"hepatic","0.03261","body location or region"
"trigeminal neuralgia","0.03261","disease or syndrome"
"pharmaceutical preparations","0.03261","pharmacologic substance"
"active brand of pseudoephedrine-triprolidine","0.03261","organic chemical - pharmacologic substance"
"psychotropic drugs","0.03261","pharmacologic substance"
"anticonvulsants","0.03261","pharmacologic substance"
"disease of diaphragm","0.03261","body part, organ, or organ component - disease or syndrome"
"educational status","0.03261","finding - individual behavior"
"tic disorders vocal","0.03261","disease or syndrome"
"sexual intercourse - finding","0.03261","finding"
"pharmacotherapy","0.03261","therapeutic or preventive procedure"
"headache","0.03261","sign or symptom"
"sterility","0.03261","pathologic function"
"schizophrenia","0.03261","mental or behavioral dysfunction"
"contraception barrier","0.03261","therapeutic or preventive procedure"
"developmental disabilities","0.03261","mental or behavioral dysfunction"
"dyskinetic syndrome","0.02174","disease or syndrome - finding"
"disability","0.02174","finding"
"hysterectomy","0.02174","therapeutic or preventive procedure"
"injectables","0.02174","pharmacologic substance"
"stimulant","0.02174","pharmacologic substance"
"magnetic resonance imaging","0.02174","diagnostic procedure"
"bipolar disorder","0.02174","mental or behavioral dysfunction"
"caffeine","0.02174","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"traumatic brain injury","0.02174","disease or syndrome - injury or poisoning"
"liver function","0.02174","organ or tissue function"
"lung diseases","0.02174","disease or syndrome"
"substance abuse problem","0.02174","mental or behavioral dysfunction"
"operative surgical procedures","0.02174","diagnostic procedure - therapeutic or preventive procedure"
"heart diseases","0.02174","disease or syndrome"
"medical history","0.02174","finding"
"unipolar depression","0.02174","mental or behavioral dysfunction"
"electrocardiogram","0.02174","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"mild adverse event","0.02174","finding"
"atypia morphology","0.02174","finding"
"autistic disorder","0.02174","mental or behavioral dysfunction"
"mood disorders","0.02174","mental or behavioral dysfunction"
"screening for cancer","0.02174","diagnostic procedure"
"depression bipolar","0.02174","mental or behavioral dysfunction"
"treatment-psychosocial effects","0.02174","finding"
"neurologic examination","0.02174","diagnostic procedure"
"tardive dyskinesia","0.02174","disease or syndrome"
"hypertensive disease","0.02174","biologically active substance - disease or syndrome - finding"
"weighing patient","0.02174","diagnostic procedure - finding"
"injury wounds","0.02174","body substance - injury or poisoning"
"nervous system disorder","0.02174","disease or syndrome"
"chorea","0.02174","disease or syndrome"
"hypersensitivity","0.02174","clinical attribute - finding - pathologic function"
"cognitive therapy","0.02174","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"botulinum toxins","0.02174","hazardous or poisonous substance - pharmacologic substance - therapeutic or preventive procedure"
"vital signs","0.02174","clinical attribute"
"tricyclic antidepressive agents","0.01087","pharmacologic substance"
"kidney diseases","0.01087","disease or syndrome"
"psychiatric problem","0.01087","mental or behavioral dysfunction"
"liver diseases","0.01087","disease or syndrome"
"diastasis","0.01087","pathologic function"
"positive finding","0.01087","finding"
"blood vessel","0.01087","body part, organ, or organ component - finding"
"hemorrhage","0.01087","pathologic function - therapeutic or preventive procedure"
"anxiety generalized","0.01087","mental or behavioral dysfunction"
"generalized anxiety disorder","0.01087","mental or behavioral dysfunction"
"brain neoplasms","0.01087","neoplastic process"
"craniocerebral trauma","0.01087","injury or poisoning"
"post-traumatic stress disorder","0.01087","mental or behavioral dysfunction"
"cocaine","0.01087","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"comorbid conditions","0.01087","finding"
"unstable status","0.01087","finding"
"toxic effect","0.01087","injury or poisoning"
"stress disorders traumatic","0.01087","mental or behavioral dysfunction"
"pimozide","0.01087","organic chemical - pharmacologic substance"
"serum creatinine level","0.01087","laboratory or test result"
"change of medication","0.01087","therapeutic or preventive procedure"
"absence of sensation","0.01087","sign or symptom - therapeutic or preventive procedure"
"agitation","0.01087","finding - sign or symptom"
"blind vision","0.01087","disease or syndrome"
"brain injuries","0.01087","injury or poisoning"
"dementia","0.01087","mental or behavioral dysfunction"
"aggressive behavior","0.01087","mental or behavioral dysfunction"
"infantile neuroaxonal dystrophy","0.01087","disease or syndrome"
"separation anxiety disorder","0.01087","mental or behavioral dysfunction"
"toxin","0.01087","biologically active substance - hazardous or poisonous substance"
"sexually active","0.01087","finding"
"stimulation procedure","0.01087","therapeutic or preventive procedure"
"oral medication","0.01087","therapeutic or preventive procedure"
"deep brain stimulation","0.01087","therapeutic or preventive procedure"
"intelligence tests","0.01087","diagnostic procedure"
"cerebrovascular accident","0.01087","disease or syndrome - therapeutic or preventive procedure"
"therapeutic brand of coal tar","0.01087","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"malignant neoplasms","0.01087","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
