"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"mini-mental status exam","0.23911","diagnostic procedure"
"dactinomycin","0.14806","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"mild adverse event","0.14450","finding"
"intravenous infusion procedures","0.14410","therapeutic or preventive procedure"
"impaired cognition","0.10491","finding - mental or behavioral dysfunction"
"magnetic resonance imaging","0.09343","diagnostic procedure"
"memory observations","0.08432","finding"
"relate - vinyl resin","0.07561","organic chemical"
"physical assessment findings","0.07324","finding"
"mild cognitive disorder","0.07245","mental or behavioral dysfunction"
"contraceptive methods","0.07126","therapeutic or preventive procedure"
"depressed mood","0.07007","finding - mental or behavioral dysfunction"
"moderate adverse event","0.06097","finding"
"schizophrenia","0.06097","mental or behavioral dysfunction"
"operative surgical procedures","0.05859","diagnostic procedure - therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.05701","antibiotic - neoplastic process - organic chemical"
"negative finding","0.05305","finding"
"cdr1 protein human","0.05265","biologically active substance"
"cholinesterase inhibitors","0.05067","organic chemical - pharmacologic substance"
"mental disorders","0.04671","mental or behavioral dysfunction"
"pharmacologic substance","0.04592","pharmacologic substance - therapeutic or preventive procedure"
"communication impairment","0.04473","finding - mental or behavioral dysfunction"
"body mass index","0.04394","clinical attribute - diagnostic procedure"
"antipsychotic agents","0.04196","pharmacologic substance"
"memantine","0.04196","organic chemical - pharmacologic substance"
"cognitive therapy","0.04117","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"mental state examination","0.04038","therapeutic or preventive procedure"
"positive finding","0.03998","finding"
"medical history","0.03880","finding"
"cerebrovascular accident","0.03721","disease or syndrome - therapeutic or preventive procedure"
"pregnancy tests","0.03642","diagnostic procedure"
"cholinesterases","0.03563","enzyme"
"hearing examination finding","0.03523","finding"
"electrocardiogram","0.03484","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"neuropsychological tests","0.03405","diagnostic procedure"
"sterility","0.03207","pathologic function"
"allergy severity - severe","0.03127","finding"
"mass of body structure","0.03127","finding"
"blood vessel","0.02969","body part, organ, or organ component - finding"
"schizoaffective disorder","0.02811","mental or behavioral dysfunction"
"depression scale","0.02811","diagnostic procedure"
"encephalopathies","0.02771","disease or syndrome - finding"
"ischemia","0.02732","disease or syndrome"
"alzheimer s disease","0.02692","antibiotic - biologically active substance - body part, organ, or organ component - disease or syndrome - pathologic function - therapeutic or preventive procedure"
"donepezil","0.02573","organic chemical - pharmacologic substance"
"gravidity","0.02534","finding"
"pulmonary resonance","0.02534","finding"
"active brand of pseudoephedrine-triprolidine","0.02415","organic chemical - pharmacologic substance"
"congenital abnormality","0.02336","congenital abnormality - disease or syndrome"
"treatment protocols","0.02257","therapeutic or preventive procedure"
"nursing therapy","0.02098","therapeutic or preventive procedure"
"serum","0.01900","biologically active substance - body substance - pharmacologic substance"
"nervous system disorder","0.01900","disease or syndrome"
"pharmaceutical preparations","0.01781","pharmacologic substance"
"psychotropic drugs","0.01781","pharmacologic substance"
"hypertensive disease","0.01781","biologically active substance - disease or syndrome - finding"
"positron-emission tomography","0.01742","diagnostic procedure"
"agitation","0.01742","finding - sign or symptom"
"antidepressive agents","0.01742","pharmacologic substance"
"malignant neoplasms","0.01702","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"delirium","0.01663","mental or behavioral dysfunction"
"multiple sclerosis","0.01623","body part, organ, or organ component - disease or syndrome - finding"
"cerebrovascular disorders","0.01504","pathologic function"
"traumatic brain injury","0.01504","disease or syndrome - injury or poisoning"
"family history","0.01504","congenital abnormality - disease or syndrome - enzyme - finding"
"dementia vascular","0.01504","disease or syndrome"
"ethanol","0.01465","organic chemical - pharmacologic substance"
"pharmacotherapy","0.01425","therapeutic or preventive procedure"
"unipolar depression","0.01346","mental or behavioral dysfunction"
"vitamins","0.01346","organic chemical - pharmacologic substance"
"rivastigmine","0.01306","organic chemical - pharmacologic substance"
"blood pressure finding","0.01306","finding"
"galantamine","0.01306","organic chemical - pharmacologic substance"
"psychotic disorders","0.01267","mental or behavioral dysfunction"
"arteries","0.01227","body part, organ, or organ component"
"injury wounds","0.01227","body substance - injury or poisoning"
"screening for cancer","0.01227","diagnostic procedure"
"consciousness related finding","0.01227","finding"
"household composition","0.01188","finding"
"brain injuries","0.01188","injury or poisoning"
"mental retardation","0.01069","mental or behavioral dysfunction"
"epilepsy","0.01029","disease or syndrome"
"neoplasm metastasis","0.01029","neoplastic process"
"disability","0.00990","finding"
"lewy body disease","0.00990","disease or syndrome"
"benzodiazepines","0.00950","organic chemical - pharmacologic substance"
"hepatic","0.00911","body location or region"
"hiv","0.00792","disease or syndrome - pharmacologic substance - virus"
"substance abuse problem","0.00752","mental or behavioral dysfunction"
"pathology processes","0.00752","pathologic function"
"thyroid gland","0.00752","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"unstable status","0.00752","finding"
"anticholinergic agents","0.00673","pharmacologic substance"
"alanine transaminase","0.00673","congenital abnormality - disease or syndrome - enzyme"
"neurological observations","0.00673","finding"
"diastole","0.00673","clinical attribute"
"craniocerebral trauma","0.00633","injury or poisoning"
"nervousness","0.00633","sign or symptom"
"unconscious state","0.00594","disease or syndrome - finding"
"anxiety disorders","0.00515","finding - mental or behavioral dysfunction"
"major depressive disorder","0.00515","mental or behavioral dysfunction"
"bipolar disorder","0.00475","mental or behavioral dysfunction"
"insulin","0.00475","pharmacologic substance"
"hypersensitivity","0.00475","clinical attribute - finding - pathologic function"
"systolic pressure","0.00435","clinical attribute - diagnostic procedure"
"lung","0.00435","body part, organ, or organ component - disease or syndrome"
"cardiovascular diseases","0.00396","disease or syndrome"
"cardiac arrhythmia","0.00396","finding - pathologic function"
"congestive heart failure","0.00356","congenital abnormality - disease or syndrome"
"breast","0.00356","body part, organ, or organ component"
