"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"frontotemporal dementia","0.40000","disease or syndrome"
"mini-mental status exam","0.23636","diagnostic procedure"
"magnetic resonance imaging","0.20000","diagnostic procedure"
"aphasia progressive","0.16364","mental or behavioral dysfunction"
"memory observations","0.12727","finding"
"dactinomycin","0.12727","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"abnormal degeneration","0.10909","pathologic function"
"contraceptive methods","0.10909","therapeutic or preventive procedure"
"cdr1 protein human","0.09091","biologically active substance"
"amyotrophic lateral sclerosis","0.09091","disease or syndrome - pharmacologic substance"
"adrenal cortex","0.07273","body part, organ, or organ component"
"creatinine clearance","0.07273","finding"
"relate - vinyl resin","0.07273","organic chemical"
"semantic dementia","0.07273","mental or behavioral dysfunction"
"frontotemporal lobar degeneration","0.07273","mental or behavioral dysfunction"
"nuclear pore complex","0.07273","biologically active substance - disease or syndrome - neoplastic process"
"personality inventories","0.07273","diagnostic procedure"
"primary amyloidosis","0.07273","disease or syndrome"
"hearing examination finding","0.07273","finding"
"mild adverse event","0.07273","finding"
"pregnancy tests","0.07273","diagnostic procedure"
"transaminases","0.07273","enzyme"
"neurological observations","0.07273","finding"
"paralysed","0.07273","finding"
"epilepsy","0.05455","disease or syndrome"
"treatment protocols","0.05455","therapeutic or preventive procedure"
"nervousness","0.05455","sign or symptom"
"globoid cell leukodystrophy","0.05455","disease or syndrome"
"pharmacologic substance","0.05455","pharmacologic substance - therapeutic or preventive procedure"
"leukodystrophy metachromatic","0.05455","disease or syndrome"
"hepatic","0.05455","body location or region"
"glomerular filtration rate","0.05455","diagnostic procedure - finding"
"cholinesterase inhibitors","0.05455","organic chemical - pharmacologic substance"
"atrophic","0.05455","disease or syndrome - pathologic function"
"blood specimen","0.05455","body substance"
"neuropsychological tests","0.05455","diagnostic procedure"
"gravidity","0.05455","finding"
"family history","0.05455","congenital abnormality - disease or syndrome - enzyme - finding"
"alzheimer s disease","0.05455","antibiotic - biologically active substance - body part, organ, or organ component - disease or syndrome - pathologic function - therapeutic or preventive procedure"
"niemann-pick diseases","0.05455","disease or syndrome"
"progressive supranuclear palsy","0.05455","biologically active substance - disease or syndrome"
"serum","0.05455","biologically active substance - body substance - pharmacologic substance"
"mri brain procedure","0.05455","diagnostic procedure"
"bilirubin","0.05455","biologically active substance - laboratory or test result - organic chemical"
"cognitive therapy","0.05455","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"depressed mood","0.05455","finding - mental or behavioral dysfunction"
"memantine","0.05455","organic chemical - pharmacologic substance"
"multiple endocrine neoplasia","0.05455","antibiotic - neoplastic process - organic chemical"
"niemann-pick disease type c1","0.05455","disease or syndrome"
"carbon monoxide diffusing capability test","0.05455","diagnostic procedure"
"stem of organ","0.03636","body part, organ, or organ component"
"negative finding","0.03636","finding"
"moderate adverse event","0.03636","finding"
"sterility","0.03636","pathologic function"
"alanine transaminase","0.03636","congenital abnormality - disease or syndrome - enzyme"
"positive finding","0.03636","finding"
"alcoholic intoxication chronic","0.03636","mental or behavioral dysfunction"
"pfaundler-hurler syndrome","0.03636","disease or syndrome"
"pharmaceutical preparations","0.03636","pharmacologic substance"
"psychotropic drugs","0.03636","pharmacologic substance"
"heart ventricle","0.03636","body part, organ, or organ component"
"transplantation","0.03636","therapeutic or preventive procedure"
"operative surgical procedures","0.03636","diagnostic procedure - therapeutic or preventive procedure"
"limb structure","0.03636","body part, organ, or organ component"
"memory impairment","0.03636","finding - mental or behavioral dysfunction"
"pulmonary resonance","0.03636","finding"
"positron-emission tomography","0.03636","diagnostic procedure"
"intravenous infusion procedures","0.03636","therapeutic or preventive procedure"
"left ventricular ejection fraction","0.03636","laboratory or test result"
"impaired cognition","0.03636","finding - mental or behavioral dysfunction"
"primary progressive nonfluent aphasia","0.03636","mental or behavioral dysfunction"
"finding of platelet count","0.03636","laboratory or test result"
"aspartate transaminase","0.03636","enzyme"
"alpha-mannosidosis","0.03636","disease or syndrome"
"kidney","0.03636","body part, organ, or organ component"
"physical assessment findings","0.03636","finding"
"aphasia broca","0.03636","mental or behavioral dysfunction"
"compliance behavior","0.03636","individual behavior"
"cord - body parts","0.03636","body part, organ, or organ component - disease or syndrome"
"mental disorders","0.03636","mental or behavioral dysfunction"
