"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"autistic disorder","0.79259","mental or behavioral dysfunction"
"autism spectrum disorders","0.41975","congenital abnormality - mental or behavioral dysfunction"
"intravenous infusion procedures","0.35556","therapeutic or preventive procedure"
"pervasive development disorder","0.22222","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"observation - diagnostic procedure","0.15802","diagnostic procedure"
"developmental disabilities","0.13827","mental or behavioral dysfunction"
"nitric oxide synthase","0.12840","enzyme"
"revision procedure","0.09877","therapeutic or preventive procedure"
"mental disorders","0.08642","mental or behavioral dysfunction"
"psychotropic drugs","0.08148","pharmacologic substance"
"asperger syndrome","0.05679","disease or syndrome"
"physical assessment findings","0.05679","finding"
"anxiety disorders","0.05185","finding - mental or behavioral dysfunction"
"integumentary scale","0.05185","body part, organ, or organ component"
"pharmacologic substance","0.04938","pharmacologic substance - therapeutic or preventive procedure"
"attention deficit hyperactivity disorder","0.04938","disease or syndrome - mental or behavioral dysfunction"
"gene therapy","0.04691","therapeutic or preventive procedure"
"epilepsy","0.04444","disease or syndrome"
"antipsychotic agents","0.04198","pharmacologic substance"
"contraceptive methods","0.03951","therapeutic or preventive procedure"
"malaise","0.03704","finding - sign or symptom"
"irritable mood","0.03704","finding"
"pharmaceutical preparations","0.03457","pharmacologic substance"
"negative finding","0.03210","finding"
"type ii mucolipidosis","0.03210","disease or syndrome"
"moderate adverse event","0.03210","finding"
"fluoxetine","0.02963","organic chemical - pharmacologic substance"
"cysteinyl-trna synthetase cytoplasmic","0.02963","enzyme"
"active brand of pseudoephedrine-triprolidine","0.02963","organic chemical - pharmacologic substance"
"surgical revision","0.02963","therapeutic or preventive procedure"
"nonverbal","0.02963","finding"
"dactinomycin","0.02963","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"behavior disorders","0.02963","injury or poisoning - mental or behavioral dysfunction"
"disability","0.02716","finding"
"anticonvulsants","0.02716","pharmacologic substance"
"pregnancy tests","0.02716","diagnostic procedure"
"hyperactive behavior","0.02469","finding"
"psychotic disorders","0.02469","mental or behavioral dysfunction"
"tuberous sclerosis","0.02469","body part, organ, or organ component - congenital abnormality - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process - pharmacologic substance"
"hearing examination finding","0.02469","finding"
"schizophrenia","0.02469","mental or behavioral dysfunction"
"hypersensitivity","0.02469","clinical attribute - finding - pathologic function"
"relate - vinyl resin","0.02222","organic chemical"
"allergy severity - severe","0.02222","finding"
"blind vision","0.02222","disease or syndrome"
"test result","0.02222","finding"
"gravidity","0.01975","finding"
"mood disorders","0.01975","mental or behavioral dysfunction"
"sexually active","0.01975","finding"
"behavior therapy","0.01975","therapeutic or preventive procedure"
"bipolar disorder","0.01728","mental or behavioral dysfunction"
"childhood disintegrative disorder","0.01728","mental or behavioral dysfunction"
"selective serotonin re-uptake inhibitor","0.01728","pharmacologic substance"
"fragile x syndrome","0.01728","congenital abnormality - disease or syndrome"
"serum","0.01728","biologically active substance - body substance - pharmacologic substance"
"stimulant","0.01728","pharmacologic substance"
"follow-up status","0.01728","finding"
"depressed mood","0.01728","finding - mental or behavioral dysfunction"
"positive finding","0.01481","finding"
"mental retardation","0.01481","mental or behavioral dysfunction"
"risperidone","0.01481","organic chemical - pharmacologic substance"
"treatment-psychosocial effects","0.01481","finding"
"electroencephalography","0.01481","diagnostic procedure - finding - laboratory or test result"
"antiepileptic agents","0.01235","pharmacologic substance"
"magnetic resonance imaging","0.01235","diagnostic procedure"
"aggressive behavior","0.01235","mental or behavioral dysfunction"
"venous blood sampling","0.00988","diagnostic procedure - therapeutic or preventive procedure"
"schizoaffective disorder","0.00988","mental or behavioral dysfunction"
"skills","0.00988","individual behavior"
"personal satisfaction","0.00988","finding"
"systemic disease","0.00988","disease or syndrome"
"congenital abnormality","0.00988","congenital abnormality - disease or syndrome"
"unstable status","0.00988","finding"
"rett syndrome","0.00988","disease or syndrome - enzyme"
"hyperthyroidism","0.00988","disease or syndrome"
"suicidal","0.00741","finding"
"cerebrovascular disorders","0.00741","pathologic function"
"cerebral palsy","0.00741","congenital abnormality - disease or syndrome - therapeutic or preventive procedure"
"electrocardiogram","0.00741","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"fever","0.00741","finding"
"malignant neoplasms","0.00741","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"paralysed","0.00741","finding"
"body excretions","0.00494","body substance"
"kidney diseases","0.00494","disease or syndrome"
"nervousness","0.00494","sign or symptom"
"hereditary diseases","0.00494","disease or syndrome"
"traumatic brain injury","0.00494","disease or syndrome - injury or poisoning"
