"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"psychotic disorders","0.28548","mental or behavioral dysfunction"
"ethanol","0.27479","organic chemical - pharmacologic substance"
"pharmacologic substance","0.26110","pharmacologic substance - therapeutic or preventive procedure"
"bipolar disorder","0.24247","mental or behavioral dysfunction"
"suicidal","0.22521","finding"
"gravidity","0.22110","finding"
"substance abuse problem","0.22027","mental or behavioral dysfunction"
"schizophrenia","0.21397","mental or behavioral dysfunction"
"depressed mood","0.21315","finding - mental or behavioral dysfunction"
"intravenous infusion procedures","0.20630","therapeutic or preventive procedure"
"unstable status","0.20000","finding"
"allergy severity - severe","0.18712","finding"
"antidepressive agents","0.17781","pharmacologic substance"
"active brand of pseudoephedrine-triprolidine","0.15973","organic chemical - pharmacologic substance"
"mental disorders","0.15151","mental or behavioral dysfunction"
"hypersensitivity","0.13233","clinical attribute - finding - pathologic function"
"pharmaceutical preparations","0.12603","pharmacologic substance"
"contraceptive methods","0.10877","therapeutic or preventive procedure"
"antipsychotic agents","0.09836","pharmacologic substance"
"hepatic","0.09808","body location or region"
"schizoaffective disorder","0.09260","mental or behavioral dysfunction"
"positive finding","0.09178","finding"
"psychotherapy","0.09096","therapeutic or preventive procedure"
"major depressive disorder","0.08849","mental or behavioral dysfunction"
"substance dependence","0.08740","mental or behavioral dysfunction"
"physical assessment findings","0.08548","finding"
"psychotropic drugs","0.08548","pharmacologic substance"
"mental retardation","0.08411","mental or behavioral dysfunction"
"anxiety disorders","0.08082","finding - mental or behavioral dysfunction"
"suicide attempt","0.08000","finding - mental or behavioral dysfunction"
"personality disorders","0.07973","mental or behavioral dysfunction"
"nicotine","0.07973","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"malignant neoplasms","0.07781","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"nervous system disorder","0.07562","disease or syndrome"
"hypertensive disease","0.07288","biologically active substance - disease or syndrome - finding"
"caffeine","0.07041","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"electroconvulsive therapy","0.06685","disease or syndrome - therapeutic or preventive procedure"
"manic","0.06658","finding - mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.06548","disease or syndrome - mental or behavioral dysfunction"
"craniocerebral trauma","0.06329","injury or poisoning"
"benign rolandic epilepsy","0.06027","disease or syndrome - therapeutic or preventive procedure"
"benzodiazepines","0.05808","organic chemical - pharmacologic substance"
"fluoxetine","0.05699","organic chemical - pharmacologic substance"
