"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"bipolar disorder","0.39869","mental or behavioral dysfunction"
"psychotic disorders","0.35948","mental or behavioral dysfunction"
"schizophrenia","0.32026","mental or behavioral dysfunction"
"suicidal","0.30719","finding"
"substance abuse problem","0.30065","mental or behavioral dysfunction"
"ethanol","0.26797","organic chemical - pharmacologic substance"
"anxiety disorders","0.24183","finding - mental or behavioral dysfunction"
"intravenous infusion procedures","0.24183","therapeutic or preventive procedure"
"psychotherapy","0.23529","therapeutic or preventive procedure"
"psychotropic drugs","0.22876","pharmacologic substance"
"depressed mood","0.22876","finding - mental or behavioral dysfunction"
"pharmacologic substance","0.19608","pharmacologic substance - therapeutic or preventive procedure"
"mental disorders","0.18954","mental or behavioral dysfunction"
"gravidity","0.18301","finding"
"mental retardation","0.17647","mental or behavioral dysfunction"
"unstable status","0.17647","finding"
"antidepressive agents","0.15686","pharmacologic substance"
"personality disorders","0.14379","mental or behavioral dysfunction"
"phobia social","0.14379","mental or behavioral dysfunction"
"phobic anxiety disorder","0.13725","mental or behavioral dysfunction"
"contraceptive methods","0.13072","therapeutic or preventive procedure"
"allergy severity - severe","0.13072","finding"
"hypersensitivity","0.12418","clinical attribute - finding - pathologic function"
"anti-anxiety agents","0.11765","pharmacologic substance"
"unipolar depression","0.11765","mental or behavioral dysfunction"
"cognitive therapy","0.11765","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"active brand of pseudoephedrine-triprolidine","0.11111","organic chemical - pharmacologic substance"
"obsessive-compulsive disorder","0.11111","disease or syndrome - mental or behavioral dysfunction"
"developmental disabilities","0.11111","mental or behavioral dysfunction"
"pharmaceutical preparations","0.10458","pharmacologic substance"
"fluoxetine","0.09804","organic chemical - pharmacologic substance"
"substance dependence","0.09804","mental or behavioral dysfunction"
"post-traumatic stress disorder","0.09804","mental or behavioral dysfunction"
"social anxiety","0.09804","mental or behavioral dysfunction"
"benzodiazepines","0.09804","organic chemical - pharmacologic substance"
"eating disorders","0.09150","mental or behavioral dysfunction"
"behavior therapy","0.09150","therapeutic or preventive procedure"
"psychiatric problem","0.08497","mental or behavioral dysfunction"
"pervasive development disorder","0.08497","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"schizoaffective disorder","0.08497","mental or behavioral dysfunction"
"nicotine","0.08497","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"antipsychotic agents","0.08497","pharmacologic substance"
"suicidality","0.08497","clinical attribute"
"stress disorders traumatic","0.08497","mental or behavioral dysfunction"
"suicide attempt","0.08497","finding - mental or behavioral dysfunction"
"panic disorder","0.07843","disease or syndrome - mental or behavioral dysfunction"
"hypertensive disease","0.07843","biologically active substance - disease or syndrome - finding"
"seasonal affective disorder","0.07190","finding - mental or behavioral dysfunction"
"generalized anxiety disorder","0.07190","mental or behavioral dysfunction"
"electrocardiogram","0.07190","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"adrenergic beta-antagonists","0.07190","pharmacologic substance"
"craniocerebral trauma","0.06536","injury or poisoning"
"screening for cancer","0.06536","diagnostic procedure"
"impaired cognition","0.06536","finding - mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.06536","organic chemical - pharmacologic substance"
"major depressive disorder","0.06536","mental or behavioral dysfunction"
"physical assessment findings","0.06536","finding"
"skills","0.05882","individual behavior"
"positive finding","0.05882","finding"
"selective serotonin re-uptake inhibitor","0.05882","pharmacologic substance"
"cognition disorders","0.05882","mental or behavioral dysfunction"
"suicide risk","0.05882","finding"
"nervous system disorder","0.05882","disease or syndrome"
"dysthymic disorder","0.05229","mental or behavioral dysfunction"
"alcohol abuse","0.05229","mental or behavioral dysfunction"
"homicidal","0.05229","mental or behavioral dysfunction"
"claustrophobia","0.05229","mental or behavioral dysfunction"
"disability","0.05229","finding"
"caffeine","0.04575","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"delirium dementia amnestic cognitive disorders","0.04575","mental or behavioral dysfunction"
"pharmacotherapy","0.04575","therapeutic or preventive procedure"
"substance use disorders","0.04575","mental or behavioral dysfunction"
"alcoholic intoxication chronic","0.04575","mental or behavioral dysfunction"
"anxiety generalized","0.04575","mental or behavioral dysfunction"
"febrile convulsions","0.04575","disease or syndrome - pharmacologic substance"
"fmri","0.04575","diagnostic procedure"
"injury wounds","0.04575","body substance - injury or poisoning"
"opiates","0.04575","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"marihuana","0.04575","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"mood disorders","0.04575","mental or behavioral dysfunction"
"phobia specific","0.04575","mental or behavioral dysfunction"
"compulsive disorder","0.04575","finding"
"kidney","0.04575","body part, organ, or organ component"
"diabetes","0.04575","disease or syndrome"
"instability","0.03922","finding"
"magnetic resonance imaging","0.03922","diagnostic procedure"
"blood vessel","0.03922","body part, organ, or organ component - finding"
"delusional disorder","0.03922","mental or behavioral dysfunction"
"relate - vinyl resin","0.03922","organic chemical"
"encephalopathies","0.03922","disease or syndrome - finding"
"organic brain syndrome","0.03922","disease or syndrome"
"unconscious state","0.03922","disease or syndrome - finding"
"blood pressure finding","0.03922","finding"
"medical history","0.03922","finding"
"lung","0.03922","body part, organ, or organ component - disease or syndrome"
"consciousness related finding","0.03922","finding"
"mental suffering","0.03922","mental or behavioral dysfunction"
"fever","0.03922","finding"
"therapeutic brand of coal tar","0.03922","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"malignant neoplasms","0.03922","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"drug abuse","0.03922","mental or behavioral dysfunction"
"body excretions","0.03268","body substance"
"renal insufficiency","0.03268","disease or syndrome"
"body mass index","0.03268","clinical attribute - diagnostic procedure"
"bony process","0.03268","body part, organ, or organ component"
"progesterone","0.03268","pharmacologic substance"
"tropical spastic paraparesis","0.03268","disease or syndrome - therapeutic or preventive procedure"
"severe combined immunodeficiency","0.03268","diagnostic procedure - disease or syndrome"
"doxorubicin-fluorouracil-mitomycin-vincristine protocol","0.03268","therapeutic or preventive procedure"
"body dysmorphic disorders","0.03268","mental or behavioral dysfunction"
"diastole","0.03268","clinical attribute"
"congenital abnormality","0.03268","congenital abnormality - disease or syndrome"
"cocaine","0.03268","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"benign rolandic epilepsy","0.03268","disease or syndrome - therapeutic or preventive procedure"
"avoidant personality disorder","0.03268","mental or behavioral dysfunction"
"contraceptives oral","0.03268","pharmacologic substance - therapeutic or preventive procedure"
"liver","0.03268","body part, organ, or organ component - disease or syndrome - organic chemical - pharmacologic substance"
"severe depression","0.03268","mental or behavioral dysfunction"
"attention deficit hyperactivity disorder","0.03268","disease or syndrome - mental or behavioral dysfunction"
"barbiturates","0.03268","injury or poisoning - organic chemical - pharmacologic substance"
"supportive care","0.03268","therapeutic or preventive procedure"
"antisocial behavior","0.03268","mental or behavioral dysfunction"
"psychotic symptoms","0.03268","sign or symptom"
"communicable diseases","0.03268","disease or syndrome"
"neoplasm metastasis","0.02614","neoplastic process"
"autistic disorder","0.02614","mental or behavioral dysfunction"
"treatment-psychosocial effects","0.02614","finding"
"body parts - dental","0.02614","body part, organ, or organ component"
"pregnancy tests","0.01961","diagnostic procedure"
"tic disorder","0.01961","mental or behavioral dysfunction"
"osteochondritis dissecans","0.01961","disease or syndrome - mental or behavioral dysfunction"
"paroxetine","0.01961","organic chemical - pharmacologic substance"
"social disorder","0.01307","finding"
"fear of heights","0.01307","mental or behavioral dysfunction"
"sexual intercourse - finding","0.01307","finding"
"multiple endocrine neoplasia","0.01307","antibiotic - neoplastic process - organic chemical"
"operative surgical procedures","0.01307","diagnostic procedure - therapeutic or preventive procedure"
"diagnosis psychiatric","0.01307","mental or behavioral dysfunction"
"anxiety symptoms","0.00654","finding"
"serum","0.00654","biologically active substance - body substance - pharmacologic substance"
