"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"active brand of pseudoephedrine-triprolidine","0.28191","organic chemical - pharmacologic substance"
"gravidity","0.23138","finding"
"malignant neoplasms","0.21277","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"allergy severity - severe","0.18351","finding"
"hypersensitivity","0.16489","clinical attribute - finding - pathologic function"
"pharmacologic substance","0.14894","pharmacologic substance - therapeutic or preventive procedure"
"positive finding","0.13032","finding"
"pharmaceutical preparations","0.11968","pharmacologic substance"
"pharmacotherapy","0.11702","therapeutic or preventive procedure"
"therapeutic radiology procedure","0.10904","body location or region - finding - neoplastic process - therapeutic or preventive procedure"
"kidney","0.10638","body part, organ, or organ component"
"intravenous infusion procedures","0.10372","therapeutic or preventive procedure"
"angina pectoris","0.09309","sign or symptom"
"myocardial infarction","0.08777","disease or syndrome - finding"
"unstable status","0.08777","finding"
"mental disorders","0.08511","mental or behavioral dysfunction"
"hypertensive disease","0.07979","biologically active substance - disease or syndrome - finding"
"congestive heart failure","0.07447","congenital abnormality - disease or syndrome"
"contraceptive methods","0.07447","therapeutic or preventive procedure"
"breast","0.07447","body part, organ, or organ component"
"ethanol","0.07447","organic chemical - pharmacologic substance"
"congenital abnormality","0.07181","congenital abnormality - disease or syndrome"
"heart diseases","0.06915","disease or syndrome"
"cardiac arrhythmia","0.06915","finding - pathologic function"
"investigational new drugs","0.06915","pharmacologic substance - therapeutic or preventive procedure"
"epilepsy","0.06649","disease or syndrome"
"hiv seropositivity","0.06649","finding"
"stem of organ","0.06649","body part, organ, or organ component"
"nervousness","0.06649","sign or symptom"
"neurological observations","0.06383","finding"
"prior therapy","0.06383","clinical attribute"
"psychotic disorders","0.06117","mental or behavioral dysfunction"
"malignant neoplasm of skin","0.06117","neoplastic process"
"basal cell carcinoma","0.06117","neoplastic process"
"hepatic","0.06117","body location or region"
"skin carcinoma","0.06117","neoplastic process"
"schizophrenia","0.05851","mental or behavioral dysfunction"
"carcinoma in situ","0.05585","biologically active substance - neoplastic process"
"antipsychotic agents","0.05319","pharmacologic substance"
"cervix carcinoma","0.05319","neoplastic process"
"neck","0.05319","body location or region"
"skeletal bone","0.05053","body location or region - body part, organ, or organ component - body substance - disease or syndrome"
"neoplasm metastasis","0.05053","neoplastic process"
"angina unstable","0.05053","disease or syndrome"
"major surgery","0.04787","therapeutic or preventive procedure"
"operative surgical procedures","0.04787","diagnostic procedure - therapeutic or preventive procedure"
"adrenal cortex hormones","0.04787","pharmacologic substance"
"bilirubin","0.04787","biologically active substance - laboratory or test result - organic chemical"
"stem cell transplant","0.04787","therapeutic or preventive procedure"
"substance abuse problem","0.04521","mental or behavioral dysfunction"
"bipolar disorder","0.04521","mental or behavioral dysfunction"
"creatinine clearance","0.04255","finding"
"heart ventricle","0.04255","body part, organ, or organ component"
"cervix uteri","0.04255","body part, organ, or organ component - body substance - disease or syndrome"
"cerebrovascular accident","0.04255","disease or syndrome - therapeutic or preventive procedure"
"arteries","0.03989","body part, organ, or organ component"
"blood pressure finding","0.03989","finding"
"blood vessel","0.03989","body part, organ, or organ component - finding"
"aggressive behavior","0.03989","mental or behavioral dysfunction"
"finding of platelet count","0.03989","laboratory or test result"
"hepatitis active","0.03723","finding"
"pregnancy tests","0.03723","diagnostic procedure"
"hepatitis c virus","0.03723","virus"
"veins","0.03457","body part, organ, or organ component"
"relate - vinyl resin","0.03457","organic chemical"
"transaminases","0.03457","enzyme"
"hiv infections","0.03457","disease or syndrome - virus"
"melanoma","0.03457","neoplastic process - pharmacologic substance"
"investigational agents","0.03191","pharmacologic substance"
"liver diseases","0.03191","disease or syndrome"
"rituximab","0.03191","pharmacologic substance"
"chemotherapy regimen","0.03191","therapeutic or preventive procedure"
"bleeding tendency","0.03191","disease or syndrome - pathologic function"
"depressed mood","0.03191","finding - mental or behavioral dysfunction"
"anaplastic oligodendroglioma","0.03191","neoplastic process"
"medical contraindication","0.03191","finding"
"central nervous system lymphoma","0.02926","neoplastic process"
"treatment protocols","0.02926","therapeutic or preventive procedure"
"diabetes mellitus","0.02926","disease or syndrome - pharmacologic substance"
"alanine transaminase","0.02926","congenital abnormality - disease or syndrome - enzyme"
"immunosuppressive agents","0.02926","pharmacologic substance"
"immunologic deficiency syndromes","0.02926","disease or syndrome"
"psychotropic drugs","0.02926","pharmacologic substance"
"hepatitis b","0.02926","disease or syndrome - pharmacologic substance - virus"
"prednisone","0.02926","pharmacologic substance"
"brain","0.02660","body part, organ, or organ component - disease or syndrome"
"cardiovascular diseases","0.02660","disease or syndrome"
"magnetic resonance imaging","0.02660","diagnostic procedure"
"immunodeficiency virus","0.02660","virus"
"cns disorder","0.02660","disease or syndrome"
"tissue growth","0.02660","organ or tissue function"
"aspartate transaminase","0.02660","enzyme"
"life expectancy","0.02660","group attribute"
"multiple endocrine neoplasia","0.02660","antibiotic - neoplastic process - organic chemical"
"pervasive development disorder","0.02394","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"nitrosourea compounds","0.02394","organic chemical - pharmacologic substance"
"liver dysfunction","0.02394","pathologic function"
"disease susceptibility","0.02394","clinical attribute"
"ventricular arrhythmia","0.02394","finding - pathologic function"
"toxic effect","0.02394","injury or poisoning"
"platelets adverse event","0.02394","finding"
"injury wounds","0.02394","body substance - injury or poisoning"
"physical assessment findings","0.02394","finding"
"renal function","0.02394","organ or tissue function"
