"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"aggressive behavior","0.40957","mental or behavioral dysfunction"
"pharmacotherapy","0.28457","therapeutic or preventive procedure"
"contraceptive methods","0.26330","therapeutic or preventive procedure"
"electrocorticogram","0.23404","diagnostic procedure"
"bilirubin","0.21543","biologically active substance - laboratory or test result - organic chemical"
"therapeutic radiology procedure","0.20213","body location or region - finding - neoplastic process - therapeutic or preventive procedure"
"malignant neoplasms","0.19947","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"b-cell lymphomas","0.18883","neoplastic process"
"gravidity","0.17021","finding"
"active brand of pseudoephedrine-triprolidine","0.16755","organic chemical - pharmacologic substance"
"intravenous infusion procedures","0.16755","therapeutic or preventive procedure"
"alanine transaminase","0.16489","congenital abnormality - disease or syndrome - enzyme"
"pregnancy tests","0.16489","diagnostic procedure"
"diffuse large b-cell lymphoma","0.15957","neoplastic process"
"skeletal bone","0.15691","body location or region - body part, organ, or organ component - body substance - disease or syndrome"
"life expectancy","0.15691","group attribute"
"ecog performance status","0.15426","clinical attribute"
"follicle","0.15160","body part, organ, or organ component"
"stem of organ","0.14628","body part, organ, or organ component"
"lymphoma non-hodgkin","0.14096","neoplastic process"
"aspartate transaminase","0.13830","enzyme"
"finding of platelet count","0.13564","laboratory or test result"
"recurrent disease","0.13298","disease or syndrome"
"pregnancy test negative","0.13298","finding - laboratory or test result"
"measurable disease","0.13298","disease or syndrome"
"kidney","0.13298","body part, organ, or organ component"
"positive finding","0.13032","finding"
"stem cell transplant","0.10904","therapeutic or preventive procedure"
"creatinine clearance","0.10372","finding"
"prior chemotherapy","0.10106","clinical attribute"
"hepatic","0.10106","body location or region"
"treatment protocols","0.09309","therapeutic or preventive procedure"
"lymphoma follicular","0.09043","neoplastic process"
"prior therapy","0.09043","clinical attribute"
"biological response modifier therapy","0.09043","therapeutic or preventive procedure"
"karnofsky performance status","0.08777","diagnostic procedure"
"combined modality therapy","0.08777","therapeutic or preventive procedure"
"cognitive therapy","0.08777","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"patient characteristics","0.08511","clinical attribute"
"mediastinum","0.08511","body location or region - neoplastic process"
"operative surgical procedures","0.08245","diagnostic procedure - therapeutic or preventive procedure"
"allergy severity - severe","0.08245","finding"
"rituximab","0.07979","pharmacologic substance"
"x-ray computed tomography","0.07447","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"hormone therapy","0.07447","therapeutic or preventive procedure"
"malignant neoplasm of skin","0.07447","neoplastic process"
"reticulosarcoma","0.07447","neoplastic process"
"left ventricular ejection fraction","0.07181","laboratory or test result"
"serum creatinine level","0.07181","laboratory or test result"
"neoplasm metastasis","0.06915","neoplastic process"
"platelets adverse event","0.06915","finding"
"pharmaceutical preparations","0.06649","pharmacologic substance"
"chemotherapy regimen","0.06649","therapeutic or preventive procedure"
"physical assessment findings","0.06649","finding"
"mental disorders","0.06649","mental or behavioral dysfunction"
"hypersensitivity","0.06383","clinical attribute - finding - pathologic function"
"hiv negative finding","0.06383","finding"
"pharmacologic substance","0.06117","pharmacologic substance - therapeutic or preventive procedure"
"relate - vinyl resin","0.06117","organic chemical"
"carcinoma in situ","0.05851","biologically active substance - neoplastic process"
"peripheral t-cell lymphoma","0.05851","neoplastic process"
"multiple endocrine neoplasia","0.05851","antibiotic - neoplastic process - organic chemical"
"radionuclide ventriculogram scan","0.05585","diagnostic procedure"
"heart ventricle","0.05585","body part, organ, or organ component"
"hemoglobin","0.05585","biologically active substance - finding"
"angina pectoris","0.05585","sign or symptom"
"congestive heart failure","0.05319","congenital abnormality - disease or syndrome"
"magnetic resonance imaging","0.05319","diagnostic procedure"
"myocardial infarction","0.05319","disease or syndrome - finding"
"alkaline phosphatase","0.05319","enzyme - finding - therapeutic or preventive procedure"
"transaminases","0.05319","enzyme"
"partial response","0.05053","finding - receptor"
"electrocardiogram","0.05053","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"cardiac arrhythmia","0.05053","finding - pathologic function"
"phosphoric monoester hydrolases","0.05053","enzyme"
"cervix uteri","0.05053","body part, organ, or organ component - body substance - disease or syndrome"
"autologous hematopoietic stem cell transplantation","0.04787","therapeutic or preventive procedure"
"arteries","0.04521","body part, organ, or organ component"
"refractory disease","0.04521","finding"
"unstable status","0.04521","finding"
"anthracyclines","0.04521","antibiotic - clinical attribute - organic chemical"
"skin carcinoma","0.04255","neoplastic process"
"ki-1+ anaplastic large cell lymphoma","0.04255","neoplastic process"
"therapeutic brand of coal tar","0.04255","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"fibromatosis aggressive","0.03989","neoplastic process"
"chop regimen","0.03989","biologically active substance - therapeutic or preventive procedure"
"cytotoxic chemotherapy","0.03989","therapeutic or preventive procedure"
"echocardiography","0.03989","diagnostic procedure"
"heart diseases","0.03989","disease or syndrome"
"lymph nodes","0.03989","body part, organ, or organ component"
"excision","0.03989","therapeutic or preventive procedure"
"bone marrow involvement","0.03989","finding"
"hypertensive disease","0.03989","biologically active substance - disease or syndrome - finding"
"evaluable disease","0.03723","disease or syndrome"
"unmarried","0.03723","finding"
"marginal zone b-cell lymphoma","0.03723","neoplastic process"
"progressive disease","0.03723","disease or syndrome - finding - neoplastic process"
