"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"sleep apnea obstructive","0.21871","biologically active substance - disease or syndrome"
"sleeplessness","0.17719","finding - sign or symptom"
"sleep apnea syndromes","0.16374","disease or syndrome"
"polysomnography","0.13450","diagnostic procedure"
"body mass index","0.12456","clinical attribute - diagnostic procedure"
"intravenous infusion procedures","0.08246","therapeutic or preventive procedure"
"moderate adverse event","0.07661","finding"
"contraceptive methods","0.07368","therapeutic or preventive procedure"
"mass of body structure","0.07018","finding"
"continuous positive airway pressure","0.06842","therapeutic or preventive procedure"
"primary insomnia","0.06433","disease or syndrome"
"restless legs syndrome","0.06257","disease or syndrome"
"allergy severity - severe","0.05322","finding"
"physical assessment findings","0.05322","finding"
"sleep disorders","0.05146","disease or syndrome - sign or symptom"
"hypertensive disease","0.04327","biologically active substance - disease or syndrome - finding"
"negative finding","0.04269","finding"
"multiple endocrine neoplasia","0.04094","antibiotic - neoplastic process - organic chemical"
"pharmacologic substance","0.03977","pharmacologic substance - therapeutic or preventive procedure"
"leg","0.03743","body location or region"
"daytime sleepiness","0.03743","finding"
"operative surgical procedures","0.03567","diagnostic procedure - therapeutic or preventive procedure"
"mental disorders","0.03567","mental or behavioral dysfunction"
"malignant neoplasms","0.03450","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"positive finding","0.03392","finding"
"gravidity","0.03392","finding"
"agitation","0.03392","finding - sign or symptom"
"dyssomnias","0.03333","disease or syndrome - sign or symptom"
"active brand of pseudoephedrine-triprolidine","0.03333","organic chemical - pharmacologic substance"
"pregnancy tests","0.03333","diagnostic procedure"
"asleep","0.03216","finding"
"depressed mood","0.03158","finding - mental or behavioral dysfunction"
"treatment protocols","0.02924","therapeutic or preventive procedure"
"mild adverse event","0.02924","finding"
"apnea hypopnea index","0.02749","finding"
"electrocardiogram","0.02632","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"pharmacotherapy","0.02515","therapeutic or preventive procedure"
"relate - vinyl resin","0.02456","organic chemical"
"medical history","0.02222","finding"
"ethanol","0.02164","organic chemical - pharmacologic substance"
