"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"ethanol","0.74669","organic chemical - pharmacologic substance"
"alcoholic intoxication chronic","0.50851","mental or behavioral dysfunction"
"intravenous infusion procedures","0.37996","therapeutic or preventive procedure"
"alcohol consumption","0.23819","individual behavior"
"contraceptive methods","0.17202","therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.15312","antibiotic - neoplastic process - organic chemical"
"heavy drinking","0.12665","mental or behavioral dysfunction"
"negative finding","0.12098","finding"
"pharmacologic substance","0.09452","pharmacologic substance - therapeutic or preventive procedure"
"consumption-archaic term for tb","0.09263","disease or syndrome"
"physical assessment findings","0.08507","finding"
"alcohol abuse","0.08318","mental or behavioral dysfunction"
"pregnancy tests","0.07750","diagnostic procedure"
"detoxification procedure","0.07561","therapeutic or preventive procedure"
"follow-up status","0.07561","finding"
"severe combined immunodeficiency","0.06994","diagnostic procedure - disease or syndrome"
"electrocardiogram","0.06616","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"alcohol use disorder","0.06427","mental or behavioral dysfunction"
"mental disorders","0.06238","mental or behavioral dysfunction"
"operative surgical procedures","0.04726","diagnostic procedure - therapeutic or preventive procedure"
"current non-drinker of alcohol","0.04348","individual behavior"
"positive finding","0.04159","finding"
"active brand of pseudoephedrine-triprolidine","0.04159","organic chemical - pharmacologic substance"
"post-traumatic stress disorder","0.04159","mental or behavioral dysfunction"
"anxiety disorders","0.03970","finding - mental or behavioral dysfunction"
"body mass index","0.03970","clinical attribute - diagnostic procedure"
"screening for cancer","0.03970","diagnostic procedure"
"substance abuse problem","0.03592","mental or behavioral dysfunction"
"medical history","0.03592","finding"
"gravidity","0.03592","finding"
"smoker","0.03403","finding"
"household composition","0.03214","finding"
"personal satisfaction","0.03214","finding"
"smoking","0.03214","hazardous or poisonous substance - individual behavior"
"depressed mood","0.03214","finding - mental or behavioral dysfunction"
"sterility","0.03025","pathologic function"
"schizophrenia","0.03025","mental or behavioral dysfunction"
"valproic acid","0.03025","body part, organ, or organ component - organic chemical - pharmacologic substance"
"relate - vinyl resin","0.02836","organic chemical"
"pharmaceutical preparations","0.02836","pharmacologic substance"
"withdrawal symptoms","0.02836","sign or symptom"
"contraceptives oral","0.02836","pharmacologic substance - therapeutic or preventive procedure"
"blood alcohol concentration","0.02836","antibiotic - finding - neoplastic process - organic chemical - pharmacologic substance"
"schizoaffective disorder","0.02647","mental or behavioral dysfunction"
"pregnancy test negative","0.02647","finding - laboratory or test result"
"nicotine dependence","0.02457","mental or behavioral dysfunction"
"antipsychotic agents","0.02457","pharmacologic substance"
"impaired cognition","0.02457","finding - mental or behavioral dysfunction"
"alcohol withdrawal syndrome","0.02457","disease or syndrome"
"treatment protocols","0.02268","therapeutic or preventive procedure"
"substance use disorders","0.02268","mental or behavioral dysfunction"
"cocaine","0.02268","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"smell of alcohol on breath","0.02268","finding"
"respiratory air","0.02268","body substance"
"tobacco","0.02079","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"bipolar disorder","0.02079","mental or behavioral dysfunction"
"opiates","0.02079","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"contraception barrier","0.02079","therapeutic or preventive procedure"
"spermatocidal agents","0.01890","pharmacologic substance"
"disease of diaphragm","0.01890","body part, organ, or organ component - disease or syndrome"
"smoke","0.01890","hazardous or poisonous substance - individual behavior"
"unipolar depression","0.01890","mental or behavioral dysfunction"
"adverse reactions","0.01890","antibiotic - biologically active substance - disease or syndrome - finding - organic chemical - pathologic function - pharmacologic substance - receptor"
"mass of body structure","0.01890","finding"
"hiv","0.01701","disease or syndrome - pharmacologic substance - virus"
"human chorionic gonadotropin","0.01701","disease or syndrome - pharmacologic substance"
"psychotropic drugs","0.01701","pharmacologic substance"
"allergy severity - severe","0.01701","finding"
"alcohol detoxification","0.01701","therapeutic or preventive procedure"
"marihuana","0.01701","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"dactinomycin","0.01701","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"moderate adverse event","0.01512","finding"
"opioids","0.01512","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"major depressive disorder","0.01512","mental or behavioral dysfunction"
"pharmacotherapy","0.01323","therapeutic or preventive procedure"
"illicit drugs","0.01323","hazardous or poisonous substance - pharmacologic substance"
"serum","0.01323","biologically active substance - body substance - pharmacologic substance"
"substance dependence","0.01134","mental or behavioral dysfunction"
"psychotic disorders","0.01134","mental or behavioral dysfunction"
"stabilizer - function","0.01134","organ or tissue function"
"benzodiazepines","0.01134","organic chemical - pharmacologic substance"
"drug dependence","0.01134","mental or behavioral dysfunction"
"naltrexone","0.01134","organic chemical - pharmacologic substance"
"injury wounds","0.01134","body substance - injury or poisoning"
"psychiatric problem","0.00945","mental or behavioral dysfunction"
"alanine transaminase","0.00945","congenital abnormality - disease or syndrome - enzyme"
"claustrophobia","0.00945","mental or behavioral dysfunction"
"antidepressive agents","0.00945","pharmacologic substance"
"aspartate transaminase","0.00945","enzyme"
"sexually active","0.00945","finding"
"panic disorder","0.00756","disease or syndrome - mental or behavioral dysfunction"
"manic","0.00756","finding - mental or behavioral dysfunction"
"hepatic","0.00756","body location or region"
"infantile neuroaxonal dystrophy","0.00756","disease or syndrome"
"implantation procedure","0.00756","therapeutic or preventive procedure"
"drug abuse","0.00756","mental or behavioral dysfunction"
"magnetic resonance imaging","0.00567","diagnostic procedure"
"hypnotics and sedatives","0.00567","pharmacologic substance"
"opiate addiction","0.00567","mental or behavioral dysfunction"
"unstable status","0.00567","finding"
"stress disorders traumatic","0.00567","mental or behavioral dysfunction"
"stimulant","0.00567","pharmacologic substance"
"disulfiram","0.00567","body part, organ, or organ component - hazardous or poisonous substance - organic chemical - pharmacologic substance"
"suicidal","0.00378","finding"
"epilepsy","0.00378","disease or syndrome"
"suicidality","0.00378","clinical attribute"
"liver diseases","0.00378","disease or syndrome"
"anticonvulsants","0.00378","pharmacologic substance"
"obsessive-compulsive disorder","0.00378","disease or syndrome - mental or behavioral dysfunction"
"amphetamines","0.00378","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"acamprosate","0.00378","organic chemical - pharmacologic substance"
"mood disorders","0.00378","mental or behavioral dysfunction"
"psychiatric symptom","0.00378","sign or symptom"
"transaminases","0.00378","enzyme"
"suicide attempt","0.00378","finding - mental or behavioral dysfunction"
"current therapy","0.00378","therapeutic or preventive procedure"
"malignant neoplasms","0.00378","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"liver cirrhosis","0.00378","disease or syndrome"
"kidney diseases","0.00189","disease or syndrome"
"personality disorders","0.00189","mental or behavioral dysfunction"
"myocardial infarction","0.00189","disease or syndrome - finding"
"caffeine","0.00189","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"encephalopathies","0.00189","disease or syndrome - finding"
"glaucoma","0.00189","disease or syndrome - finding"
"unconscious state","0.00189","disease or syndrome - finding"
"topiramate","0.00189","organic chemical - pharmacologic substance"
"heart diseases","0.00189","disease or syndrome"
"blood pressure finding","0.00189","finding"
"craniocerebral trauma","0.00189","injury or poisoning"
"lung","0.00189","body part, organ, or organ component - disease or syndrome"
"endocrine system diseases","0.00189","disease or syndrome - finding"
"liver function","0.00189","organ or tissue function"
"hypertensive disease","0.00189","biologically active substance - disease or syndrome - finding"
"investigational new drugs","0.00189","pharmacologic substance - therapeutic or preventive procedure"
"hypersensitivity","0.00189","clinical attribute - finding - pathologic function"
"diabetes","0.00189","disease or syndrome"
"urine drug screen positive","0.00189","laboratory or test result"
"enzymes","0.00189","enzyme - organic chemical"
