"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"malignant neoplasms","0.16183","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"pharmacotherapy","0.13278","therapeutic or preventive procedure"
"contraceptive methods","0.12863","therapeutic or preventive procedure"
"active brand of pseudoephedrine-triprolidine","0.09959","organic chemical - pharmacologic substance"
"electrocorticogram","0.09959","diagnostic procedure"
"bilirubin","0.09959","biologically active substance - laboratory or test result - organic chemical"
"gravidity","0.09544","finding"
"b-cell lymphomas","0.09129","neoplastic process"
"pregnancy tests","0.08714","diagnostic procedure"
"therapeutic radiology procedure","0.08299","body location or region - finding - neoplastic process - therapeutic or preventive procedure"
"intravenous infusion procedures","0.08299","therapeutic or preventive procedure"
"creatinine clearance","0.07884","finding"
"pregnancy test negative","0.07469","finding - laboratory or test result"
"diffuse large b-cell lymphoma","0.07469","neoplastic process"
"positive finding","0.07054","finding"
"life expectancy","0.07054","group attribute"
"hiv negative finding","0.07054","finding"
"skeletal bone","0.05809","body location or region - body part, organ, or organ component - body substance - disease or syndrome"
"congestive heart failure","0.05809","congenital abnormality - disease or syndrome"
"arteries","0.05809","body part, organ, or organ component"
"alanine transaminase","0.05809","congenital abnormality - disease or syndrome - enzyme"
"neoplasm metastasis","0.05809","neoplastic process"
"allergy severity - severe","0.05394","finding"
"finding of platelet count","0.05394","laboratory or test result"
"body mass index","0.04979","clinical attribute - diagnostic procedure"
"breast carcinoma","0.04979","neoplastic process"
"aspartate transaminase","0.04979","enzyme"
"mechanical ventilation","0.04979","therapeutic or preventive procedure"
"treatment protocols","0.04564","therapeutic or preventive procedure"
"myocardial infarction","0.04564","disease or syndrome - finding"
"operative surgical procedures","0.04564","diagnostic procedure - therapeutic or preventive procedure"
"lung","0.04564","body part, organ, or organ component - disease or syndrome"
"left ventricular ejection fraction","0.04564","laboratory or test result"
"platelets adverse event","0.04564","finding"
"pharmacologic substance","0.04149","pharmacologic substance - therapeutic or preventive procedure"
"echocardiography","0.04149","diagnostic procedure"
"heart ventricle","0.04149","body part, organ, or organ component"
"kidney","0.04149","body part, organ, or organ component"
"marrow","0.04149","body part, organ, or organ component"
"pathology processes","0.03734","pathologic function"
"hepatic","0.03734","body location or region"
"mediastinum","0.03734","body location or region - neoplastic process"
"ecog performance status","0.03734","clinical attribute"
"transplantation","0.03734","therapeutic or preventive procedure"
"heart diseases","0.03734","disease or syndrome"
"hypertensive disease","0.03734","biologically active substance - disease or syndrome - finding"
"reticulosarcoma","0.03734","neoplastic process"
"follicle","0.03734","body part, organ, or organ component"
"aggressive behavior","0.03734","mental or behavioral dysfunction"
"lymphoma non-hodgkin","0.03320","neoplastic process"
"pharmaceutical preparations","0.03320","pharmacologic substance"
"measurable disease","0.03320","disease or syndrome"
"insulin","0.03320","pharmacologic substance"
"acute respiratory failure","0.03320","disease or syndrome"
"malignant neoplasm of skin","0.03320","neoplastic process"
"hepatitis c virus","0.03320","virus"
"mass of body structure","0.03320","finding"
"multiple endocrine neoplasia","0.03320","antibiotic - neoplastic process - organic chemical"
"radionuclide ventriculogram scan","0.02905","diagnostic procedure"
"hepatitis b virus","0.02905","disease or syndrome - virus"
"electrocardiogram","0.02905","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"combined modality therapy","0.02905","therapeutic or preventive procedure"
"cardiac arrhythmia","0.02905","finding - pathologic function"
"serum creatinine level","0.02905","laboratory or test result"
"heart atrium","0.02905","body part, organ, or organ component"
"angina pectoris","0.02905","sign or symptom"
"diabetes mellitus insulin-dependent","0.02905","disease or syndrome"
"hemoglobin","0.02905","biologically active substance - finding"
"arteriopathic disease","0.02490","disease or syndrome"
"relate - vinyl resin","0.02490","organic chemical"
"congenital abnormality","0.02490","congenital abnormality - disease or syndrome"
"follow-up status","0.02490","finding"
"cerebrovascular accident","0.02490","disease or syndrome - therapeutic or preventive procedure"
"myocardial ischemia","0.02490","disease or syndrome"
"therapeutic procedure","0.02075","enzyme - finding - therapeutic or preventive procedure"
"veins","0.02075","body part, organ, or organ component"
"liver function","0.02075","organ or tissue function"
"unstable status","0.02075","finding"
"transaminases","0.02075","enzyme"
"angina unstable","0.02075","disease or syndrome"
"tissue growth","0.02075","organ or tissue function"
"physical assessment findings","0.02075","finding"
"hiv seropositivity","0.01660","finding"
"diastolic blood pressure","0.01660","clinical attribute - diagnostic procedure - finding"
"anticoagulation therapy","0.01660","therapeutic or preventive procedure"
"chronic obstructive airway disease","0.01660","disease or syndrome"
"cytotoxic chemotherapy","0.01660","therapeutic or preventive procedure"
"infiltration","0.01660","pathologic function"
"renal function","0.01660","organ or tissue function"
"disease of diaphragm","0.01660","body part, organ, or organ component - disease or syndrome"
"moderate adverse event","0.01660","finding"
"spermatocidal agents","0.01660","pharmacologic substance"
"aspirin","0.01660","organic chemical - pharmacologic substance"
"observation of attack","0.01660","finding"
"carcinoma in situ","0.01660","biologically active substance - neoplastic process"
"hypersensitivity","0.01660","clinical attribute - finding - pathologic function"
"diastole","0.01660","clinical attribute"
"brain injuries","0.01660","injury or poisoning"
"epilepsy","0.01245","disease or syndrome"
"nervousness","0.01245","sign or symptom"
"skin carcinoma","0.01245","neoplastic process"
"schizophrenia","0.01245","mental or behavioral dysfunction"
"mercury","0.01245","hazardous or poisonous substance"
"injury wounds","0.01245","body substance - injury or poisoning"
"blood pressure finding","0.01245","finding"
"psychiatric problem","0.01245","mental or behavioral dysfunction"
"lymph nodes","0.01245","body part, organ, or organ component"
"anticoagulants","0.01245","pharmacologic substance"
"anatomic node","0.01245","body part, organ, or organ component"
"stomach","0.01245","body part, organ, or organ component - disease or syndrome"
"neurological observations","0.01245","finding"
"depressed mood","0.01245","finding - mental or behavioral dysfunction"
"uterus","0.01245","body part, organ, or organ component - disease or syndrome"
"indolent non-hodgkin lymphoma","0.00830","neoplastic process"
"hepatitis active","0.00830","finding"
"basal cell carcinoma","0.00830","neoplastic process"
"cardiovascular diseases","0.00830","disease or syndrome"
"systolic pressure","0.00830","clinical attribute - diagnostic procedure"
"investigational new drugs","0.00830","pharmacologic substance - therapeutic or preventive procedure"
"cervix uteri","0.00830","body part, organ, or organ component - body substance - disease or syndrome"
"mental disorders","0.00830","mental or behavioral dysfunction"
"chronic disease","0.00830","disease or syndrome"
"ethanol","0.00415","organic chemical - pharmacologic substance"
"adverse event associated with death","0.00415","finding"
"hemodynamics","0.00415","organ or tissue function"
"hemorrhage","0.00415","pathologic function - therapeutic or preventive procedure"
"esophageal diseases","0.00415","disease or syndrome"
"liver diseases","0.00415","disease or syndrome"
"cervix carcinoma","0.00415","neoplastic process"
"inspired fraction of oxygen","0.00415","finding"
"blood coagulation disorders","0.00415","disease or syndrome - organ or tissue function - pathologic function"
"chemotherapy regimen","0.00415","therapeutic or preventive procedure"
"melanoma","0.00415","neoplastic process - pharmacologic substance"
"medical contraindication","0.00415","finding"
