"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"allergy severity - severe","0.26971","finding"
"active brand of pseudoephedrine-triprolidine","0.24066","organic chemical - pharmacologic substance"
"gravidity","0.20747","finding"
"malignant neoplasms","0.18672","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"pharmacologic substance","0.16183","pharmacologic substance - therapeutic or preventive procedure"
"kidney","0.12448","body part, organ, or organ component"
"hypersensitivity","0.12448","clinical attribute - finding - pathologic function"
"hypertensive disease","0.11203","biologically active substance - disease or syndrome - finding"
"pharmacotherapy","0.09959","therapeutic or preventive procedure"
"hepatic","0.09959","body location or region"
"medical contraindication","0.09544","finding"
"heart diseases","0.08299","disease or syndrome"
"psychotic disorders","0.07884","mental or behavioral dysfunction"
"hemorrhage","0.07884","pathologic function - therapeutic or preventive procedure"
"congenital abnormality","0.07884","congenital abnormality - disease or syndrome"
"contraceptive methods","0.07469","therapeutic or preventive procedure"
"positive finding","0.07469","finding"
"pharmaceutical preparations","0.07054","pharmacologic substance"
"ethanol","0.07054","organic chemical - pharmacologic substance"
"mental disorders","0.07054","mental or behavioral dysfunction"
"intravenous infusion procedures","0.06224","therapeutic or preventive procedure"
"investigational new drugs","0.06224","pharmacologic substance - therapeutic or preventive procedure"
"renal function","0.06224","organ or tissue function"
"esophageal diseases","0.05809","disease or syndrome"
"pregnancy tests","0.05809","diagnostic procedure"
"stomach","0.05809","body part, organ, or organ component - disease or syndrome"
"epilepsy","0.05394","disease or syndrome"
"substance abuse problem","0.05394","mental or behavioral dysfunction"
"platelets adverse event","0.05394","finding"
"blood pressure finding","0.04979","finding"
"liver function","0.04979","organ or tissue function"
"depressed mood","0.04979","finding - mental or behavioral dysfunction"
"nervousness","0.04564","sign or symptom"
"neoplasm metastasis","0.04564","neoplastic process"
"myocardial infarction","0.04564","disease or syndrome - finding"
"hemodynamics","0.04564","organ or tissue function"
"injury wounds","0.04564","body substance - injury or poisoning"
"lung","0.04564","body part, organ, or organ component - disease or syndrome"
"hemodynamic instability","0.04564","disease or syndrome"
"neurological observations","0.04564","finding"
"life expectancy","0.04564","group attribute"
"arteries","0.04149","body part, organ, or organ component"
"basal cell carcinoma","0.04149","neoplastic process"
"liver diseases","0.04149","disease or syndrome"
"melanoma","0.04149","neoplastic process - pharmacologic substance"
"cerebrovascular accident","0.04149","disease or syndrome - therapeutic or preventive procedure"
"neck","0.04149","body location or region"
"suicidal","0.03734","finding"
"skeletal bone","0.03734","body location or region - body part, organ, or organ component - body substance - disease or syndrome"
