"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"osteochondritis dissecans","0.64948","disease or syndrome - mental or behavioral dysfunction"
"intravenous infusion procedures","0.47938","therapeutic or preventive procedure"
"obsessive-compulsive disorder","0.33505","disease or syndrome - mental or behavioral dysfunction"
"compulsive disorder","0.15979","finding"
"anxiety disorders","0.15464","finding - mental or behavioral dysfunction"
"selective serotonin re-uptake inhibitor","0.11856","pharmacologic substance"
"contraceptive methods","0.11340","therapeutic or preventive procedure"
"clomipramine","0.09794","organic chemical - pharmacologic substance"
"serotonin uptake inhibitors","0.09794","pharmacologic substance"
"fluoxetine","0.08247","organic chemical - pharmacologic substance"
"pharmacologic substance","0.08247","pharmacologic substance - therapeutic or preventive procedure"
"negative finding","0.08247","finding"
"sertraline","0.07732","organic chemical - pharmacologic substance"
"moderate adverse event","0.07732","finding"
"antipsychotic agents","0.07216","pharmacologic substance"
"generalized anxiety disorder","0.07216","mental or behavioral dysfunction"
"mental disorders","0.07216","mental or behavioral dysfunction"
"tic disorder","0.06701","mental or behavioral dysfunction"
"fluvoxamine","0.06701","organic chemical - pharmacologic substance"
"paroxetine","0.06701","organic chemical - pharmacologic substance"
"anxiety generalized","0.06186","mental or behavioral dysfunction"
"allergy severity - severe","0.06186","finding"
"pregnancy tests","0.06186","diagnostic procedure"
"behavior therapy","0.06186","therapeutic or preventive procedure"
"depressed mood","0.06186","finding - mental or behavioral dysfunction"
"citalopram","0.05670","organic chemical - pharmacologic substance"
"obsessions","0.05670","mental or behavioral dysfunction"
"severe combined immunodeficiency","0.05670","diagnostic procedure - disease or syndrome"
"obsessive compulsive behavior","0.05670","mental or behavioral dysfunction"
"cognitive therapy","0.05670","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.05670","antibiotic - neoplastic process - organic chemical"
"augmentation procedure","0.05155","therapeutic or preventive procedure"
"diastasis","0.04639","pathologic function"
"psychotropic drugs","0.04639","pharmacologic substance"
"separation anxiety disorder","0.04639","mental or behavioral dysfunction"
"physical assessment findings","0.04639","finding"
"phobic anxiety disorder","0.04639","mental or behavioral dysfunction"
"severity of symptoms","0.04124","finding"
"prophylactic treatment","0.04124","therapeutic or preventive procedure"
"phobia social","0.04124","mental or behavioral dysfunction"
"reuptake inhibitors","0.04124","pharmacologic substance"
"escitalopram","0.03608","organic chemical - pharmacologic substance"
"treatment protocols","0.03608","therapeutic or preventive procedure"
"panic disorder","0.03608","disease or syndrome - mental or behavioral dysfunction"
"schizophrenia","0.03608","mental or behavioral dysfunction"
"attention deficit hyperactivity disorder","0.03608","disease or syndrome - mental or behavioral dysfunction"
"serum","0.03608","biologically active substance - body substance - pharmacologic substance"
"hyperactive behavior","0.03093","finding"
"reduction - action","0.03093","therapeutic or preventive procedure"
"pharmacotherapy","0.03093","therapeutic or preventive procedure"
"post-traumatic stress disorder","0.03093","mental or behavioral dysfunction"
"autistic disorder","0.03093","mental or behavioral dysfunction"
"psychotherapy","0.03093","therapeutic or preventive procedure"
"antidepressive agents","0.03093","pharmacologic substance"
"autism spectrum disorders","0.02577","congenital abnormality - mental or behavioral dysfunction"
"pervasive development disorder","0.02577","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"neoplasm metastasis","0.02577","neoplastic process"
"pharmaceutical preparations","0.02577","pharmacologic substance"
"congenital abnormality","0.02577","congenital abnormality - disease or syndrome"
"gravidity","0.02577","finding"
"atypia morphology","0.02577","finding"
"mental suffering","0.02577","mental or behavioral dysfunction"
"treatment-psychosocial effects","0.02577","finding"
"major depressive disorder","0.02577","mental or behavioral dysfunction"
"clonazepam","0.02577","organic chemical - pharmacologic substance"
"social disorder","0.02062","finding"
"relate - vinyl resin","0.02062","organic chemical"
"infantile neuroaxonal dystrophy","0.02062","disease or syndrome"
"active brand of pseudoephedrine-triprolidine","0.02062","organic chemical - pharmacologic substance"
"ethanol","0.02062","organic chemical - pharmacologic substance"
"stress disorders traumatic","0.02062","mental or behavioral dysfunction"
"responsible person","0.02062","finding"
"cancer remission","0.02062","finding - neoplastic process"
"gilles de la tourette syndrome","0.01546","body part, organ, or organ component - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process"
"lithium","0.01546","congenital abnormality - disease or syndrome - pharmacologic substance"
"body dysmorphic disorders","0.01546","mental or behavioral dysfunction"
"operative surgical procedures","0.01546","diagnostic procedure - therapeutic or preventive procedure"
"medical history","0.01546","finding"
"electrocardiogram","0.01546","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"eating disorders","0.01546","mental or behavioral dysfunction"
"hypertensive disease","0.01546","biologically active substance - disease or syndrome - finding"
"implantation procedure","0.01546","therapeutic or preventive procedure"
"benzodiazepines","0.01546","organic chemical - pharmacologic substance"
"nervous system disorder","0.01546","disease or syndrome"
"hypersensitivity","0.01546","clinical attribute - finding - pathologic function"
"deep brain stimulation","0.01546","therapeutic or preventive procedure"
"therapeutic brand of coal tar","0.01546","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"developmental disabilities","0.01546","mental or behavioral dysfunction"
"unstable status","0.01031","finding"
"substance abuse problem","0.01031","mental or behavioral dysfunction"
"anti-anxiety agents","0.01031","pharmacologic substance"
"schizoaffective disorder","0.01031","mental or behavioral dysfunction"
"magnetic resonance imaging","0.01031","diagnostic procedure"
"positive finding","0.01031","finding"
"bipolar disorder","0.01031","mental or behavioral dysfunction"
"mood disorders","0.01031","mental or behavioral dysfunction"
"screening for cancer","0.01031","diagnostic procedure"
"liver function","0.01031","organ or tissue function"
"current therapy","0.01031","therapeutic or preventive procedure"
"diagnosis psychiatric","0.01031","mental or behavioral dysfunction"
"suicidal","0.00515","finding"
"epilepsy","0.00515","disease or syndrome"
"psychotic disorders","0.00515","mental or behavioral dysfunction"
"delirium dementia amnestic cognitive disorders","0.00515","mental or behavioral dysfunction"
"psychiatric problem","0.00515","mental or behavioral dysfunction"
"personality disorders","0.00515","mental or behavioral dysfunction"
"anorexia nervosa","0.00515","mental or behavioral dysfunction"
"skills","0.00515","individual behavior"
"tropical spastic paraparesis","0.00515","disease or syndrome - therapeutic or preventive procedure"
"hepatic","0.00515","body location or region"
"myocardial infarction","0.00515","disease or syndrome - finding"
"alcoholic intoxication chronic","0.00515","mental or behavioral dysfunction"
"claustrophobia","0.00515","mental or behavioral dysfunction"
"hematological disease","0.00515","disease or syndrome"
"heart diseases","0.00515","disease or syndrome"
"craniocerebral trauma","0.00515","injury or poisoning"
"unipolar depression","0.00515","mental or behavioral dysfunction"
"sexual intercourse - finding","0.00515","finding"
"impaired cognition","0.00515","finding - mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.00515","organic chemical - pharmacologic substance"
"investigational new drugs","0.00515","pharmacologic substance - therapeutic or preventive procedure"
"injury wounds","0.00515","body substance - injury or poisoning"
"medical contraindication","0.00515","finding"
