"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"psychotic disorders","0.36082","mental or behavioral dysfunction"
"bipolar disorder","0.34021","mental or behavioral dysfunction"
"substance abuse problem","0.29381","mental or behavioral dysfunction"
"schizophrenia","0.27320","mental or behavioral dysfunction"
"intravenous infusion procedures","0.27320","therapeutic or preventive procedure"
"suicidal","0.26804","finding"
"osteochondritis dissecans","0.25258","disease or syndrome - mental or behavioral dysfunction"
"gravidity","0.23711","finding"
"unstable status","0.19588","finding"
"mental retardation","0.19072","mental or behavioral dysfunction"
"cognitive therapy","0.19072","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"psychotropic drugs","0.18041","pharmacologic substance"
"allergy severity - severe","0.18041","finding"
"contraceptive methods","0.17526","therapeutic or preventive procedure"
"mental disorders","0.17010","mental or behavioral dysfunction"
"antipsychotic agents","0.15979","pharmacologic substance"
"active brand of pseudoephedrine-triprolidine","0.14948","organic chemical - pharmacologic substance"
"behavior therapy","0.14948","therapeutic or preventive procedure"
"depressed mood","0.14948","finding - mental or behavioral dysfunction"
"suicidality","0.14433","clinical attribute"
"hypersensitivity","0.14433","clinical attribute - finding - pathologic function"
"epilepsy","0.13918","disease or syndrome"
"pharmacologic substance","0.13918","pharmacologic substance - therapeutic or preventive procedure"
"substance dependence","0.13402","mental or behavioral dysfunction"
"personality disorders","0.12887","mental or behavioral dysfunction"
"psychotherapy","0.12887","therapeutic or preventive procedure"
"ethanol","0.12371","organic chemical - pharmacologic substance"
"nervous system disorder","0.12371","disease or syndrome"
"tic disorder","0.11856","mental or behavioral dysfunction"
"selective serotonin re-uptake inhibitor","0.11856","pharmacologic substance"
"antidepressive agents","0.11340","pharmacologic substance"
"developmental disabilities","0.11340","mental or behavioral dysfunction"
"pervasive development disorder","0.10825","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"autistic disorder","0.10825","mental or behavioral dysfunction"
"physical assessment findings","0.09278","finding"
"positive finding","0.09278","finding"
"psychotic symptoms","0.08763","sign or symptom"
"anxiety disorders","0.08247","finding - mental or behavioral dysfunction"
"schizoaffective disorder","0.08247","mental or behavioral dysfunction"
"hepatic","0.07732","body location or region"
"magnetic resonance imaging","0.07216","diagnostic procedure"
"nicotine","0.07216","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"craniocerebral trauma","0.07216","injury or poisoning"
"major depressive disorder","0.07216","mental or behavioral dysfunction"
"fluoxetine","0.06701","organic chemical - pharmacologic substance"
"pharmaceutical preparations","0.06701","pharmacologic substance"
"eating disorders","0.06701","mental or behavioral dysfunction"
"delirium dementia amnestic cognitive disorders","0.05670","mental or behavioral dysfunction"
"gilles de la tourette syndrome","0.05155","body part, organ, or organ component - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process"
"obsessive-compulsive disorder","0.05155","disease or syndrome - mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.05155","organic chemical - pharmacologic substance"
"injury wounds","0.04639","body substance - injury or poisoning"
"congenital abnormality","0.04639","congenital abnormality - disease or syndrome"
"moderate adverse event","0.04639","finding"
"prophylactic treatment","0.04639","therapeutic or preventive procedure"
"suicide risk","0.04639","finding"
"suicide attempt","0.04639","finding - mental or behavioral dysfunction"
"benzodiazepines","0.04639","organic chemical - pharmacologic substance"
"citalopram","0.04124","organic chemical - pharmacologic substance"
"homicidal","0.04124","mental or behavioral dysfunction"
"hematological disease","0.04124","disease or syndrome"
"post-traumatic stress disorder","0.04124","mental or behavioral dysfunction"
"anticoagulants","0.04124","pharmacologic substance"
"screening for cancer","0.04124","diagnostic procedure"
"impaired cognition","0.04124","finding - mental or behavioral dysfunction"
"conduct disorder","0.04124","mental or behavioral dysfunction"
"current therapy","0.04124","therapeutic or preventive procedure"
"lactation","0.04124","organ or tissue function"
"therapeutic brand of coal tar","0.04124","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"kidney diseases","0.03608","disease or syndrome"
"anti-anxiety agents","0.03608","pharmacologic substance"
"psychiatric problem","0.03608","mental or behavioral dysfunction"
"renal insufficiency","0.03608","disease or syndrome"
"neoplasm metastasis","0.03608","neoplastic process"
"caffeine","0.03608","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"severe depression","0.03608","mental or behavioral dysfunction"
"unipolar depression","0.03608","mental or behavioral dysfunction"
"brain injuries","0.03608","injury or poisoning"
"medical contraindication","0.03608","finding"
"escitalopram","0.03093","organic chemical - pharmacologic substance"
"pharmacotherapy","0.03093","therapeutic or preventive procedure"
"manic","0.03093","finding - mental or behavioral dysfunction"
"breast","0.03093","body part, organ, or organ component"
"organic disorders","0.03093","disease or syndrome"
"skills","0.03093","individual behavior"
"claustrophobia","0.03093","mental or behavioral dysfunction"
"sinoatrial node","0.03093","body part, organ, or organ component"
"medical history","0.03093","finding"
"borderline personality disorder","0.03093","disease or syndrome - mental or behavioral dysfunction"
"mood disorders","0.03093","mental or behavioral dysfunction"
"serotonin uptake inhibitors","0.03093","pharmacologic substance"
"treatment-psychosocial effects","0.03093","finding"
"attention deficit hyperactivity disorder","0.03093","disease or syndrome - mental or behavioral dysfunction"
"compulsive disorder","0.03093","finding"
"implantation procedure","0.03093","therapeutic or preventive procedure"
"fever","0.03093","finding"
"brain diseases","0.03093","disease or syndrome"
"deep brain stimulation","0.03093","therapeutic or preventive procedure"
"sertraline","0.02577","organic chemical - pharmacologic substance"
"panic disorder","0.02577","disease or syndrome - mental or behavioral dysfunction"
"pregnancy tests","0.02577","diagnostic procedure"
"anorexia nervosa","0.02577","mental or behavioral dysfunction"
"tropical spastic paraparesis","0.02577","disease or syndrome - therapeutic or preventive procedure"
"myocardial infarction","0.02577","disease or syndrome - finding"
"relate - vinyl resin","0.02577","organic chemical"
"alcoholic intoxication chronic","0.02577","mental or behavioral dysfunction"
"heart diseases","0.02577","disease or syndrome"
"electrocardiogram","0.02577","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"sexual intercourse - finding","0.02577","finding"
"investigational new drugs","0.02577","pharmacologic substance - therapeutic or preventive procedure"
"hypertensive disease","0.02577","biologically active substance - disease or syndrome - finding"
"hyperactive behavior","0.02062","finding"
"treatment protocols","0.02062","therapeutic or preventive procedure"
"augmentation procedure","0.02062","therapeutic or preventive procedure"
"infantile neuroaxonal dystrophy","0.02062","disease or syndrome"
"body dysmorphic disorders","0.02062","mental or behavioral dysfunction"
"fluvoxamine","0.02062","organic chemical - pharmacologic substance"
"clomipramine","0.02062","organic chemical - pharmacologic substance"
"liver function","0.02062","organ or tissue function"
"reuptake inhibitors","0.02062","pharmacologic substance"
"phobic anxiety disorder","0.02062","mental or behavioral dysfunction"
"diagnosis psychiatric","0.02062","mental or behavioral dysfunction"
"cancer remission","0.02062","finding - neoplastic process"
"social disorder","0.01546","finding"
"autism spectrum disorders","0.01546","congenital abnormality - mental or behavioral dysfunction"
"operative surgical procedures","0.01546","diagnostic procedure - therapeutic or preventive procedure"
"phobia social","0.01546","mental or behavioral dysfunction"
"lithium","0.01546","congenital abnormality - disease or syndrome - pharmacologic substance"
"obsessions","0.01031","mental or behavioral dysfunction"
"severe combined immunodeficiency","0.01031","diagnostic procedure - disease or syndrome"
"generalized anxiety disorder","0.01031","mental or behavioral dysfunction"
"atypia morphology","0.01031","finding"
"paroxetine","0.01031","organic chemical - pharmacologic substance"
"stress disorders traumatic","0.01031","mental or behavioral dysfunction"
"serum","0.01031","biologically active substance - body substance - pharmacologic substance"
"clonazepam","0.01031","organic chemical - pharmacologic substance"
"responsible person","0.01031","finding"
"negative finding","0.00515","finding"
"anxiety generalized","0.00515","mental or behavioral dysfunction"
"mental suffering","0.00515","mental or behavioral dysfunction"
