"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"malignant neoplasms","0.39344","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"pharmacotherapy","0.26230","therapeutic or preventive procedure"
"therapeutic radiology procedure","0.18852","body location or region - finding - neoplastic process - therapeutic or preventive procedure"
"active brand of pseudoephedrine-triprolidine","0.11475","organic chemical - pharmacologic substance"
"electrocorticogram","0.10656","diagnostic procedure"
"hormone therapy","0.08197","therapeutic or preventive procedure"
"ecog performance status","0.08197","clinical attribute"
"gravidity","0.07377","finding"
"depressed mood","0.07377","finding - mental or behavioral dysfunction"
"pharmaceutical adjuvants","0.06557","chemical viewed functionally"
"intravenous infusion procedures","0.06557","therapeutic or preventive procedure"
"treatment protocols","0.05738","therapeutic or preventive procedure"
"sleeplessness","0.05738","finding - sign or symptom"
"hemoglobin","0.05738","biologically active substance - finding"
"physical assessment findings","0.05738","finding"
"negative finding","0.04918","finding"
"hormone receptor","0.04918","receptor"
"psychotic disorders","0.04918","mental or behavioral dysfunction"
"karnofsky performance status","0.04918","diagnostic procedure"
"moderate adverse event","0.04918","finding"
"chronic fatigue syndrome","0.04918","disease or syndrome"
"pregnancy tests","0.04918","diagnostic procedure"
"impaired cognition","0.04918","finding - mental or behavioral dysfunction"
"yoga","0.04918","therapeutic or preventive procedure"
"major depressive disorder","0.04918","mental or behavioral dysfunction"
"neoplasm metastasis","0.04098","neoplastic process"
"invasive breast carcinoma","0.04098","neoplastic process"
"prior chemotherapy","0.04098","clinical attribute"
"contraceptive methods","0.04098","therapeutic or preventive procedure"
"cytotoxic chemotherapy","0.04098","therapeutic or preventive procedure"
"asleep","0.04098","finding"
"dyssomnias","0.04098","disease or syndrome - sign or symptom"
"aromatase inhibitors","0.04098","pharmacologic substance"
"ovarian carcinoma","0.04098","neoplastic process"
"pharmaceutical preparations","0.04098","pharmacologic substance"
"herceptin","0.04098","pharmacologic substance"
"carcinoma of lung","0.04098","neoplastic process"
"biological response modifier therapy","0.04098","therapeutic or preventive procedure"
"skeletal bone","0.03279","body location or region - body part, organ, or organ component - body substance - disease or syndrome"
"tamoxifen","0.03279","neoplastic process - organic chemical - pharmacologic substance"
"anxiety disorders","0.03279","finding - mental or behavioral dysfunction"
