"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"smoke","0.11754","hazardous or poisonous substance - individual behavior"
"cessation of smoking","0.08815","finding - individual behavior"
"intravenous infusion procedures","0.06612","therapeutic or preventive procedure"
"tobacco","0.05969","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"body mass index","0.05693","clinical attribute - diagnostic procedure"
"contraceptive methods","0.05601","therapeutic or preventive procedure"
"active brand of pseudoephedrine-triprolidine","0.05234","organic chemical - pharmacologic substance"
"gravidity","0.05234","finding"
"current smoker","0.04867","finding"
"ethanol","0.04591","organic chemical - pharmacologic substance"
"carbon monoxide","0.04040","hazardous or poisonous substance - inorganic chemical"
"physical assessment findings","0.03949","finding"
"follow-up status","0.03857","finding"
"negative finding","0.03581","finding"
"nicotine dependence","0.03581","mental or behavioral dysfunction"
"schizophrenia","0.03030","mental or behavioral dysfunction"
"malignant neoplasms","0.03030","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.03030","antibiotic - neoplastic process - organic chemical"
"pregnancy tests","0.02847","diagnostic procedure"
"pharmacologic substance","0.02479","pharmacologic substance - therapeutic or preventive procedure"
"respiratory air","0.02479","body substance"
"infantile neuroaxonal dystrophy","0.02296","disease or syndrome"
"depressed mood","0.02204","finding - mental or behavioral dysfunction"
"positive finding","0.02112","finding"
"marihuana","0.02112","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"operative surgical procedures","0.01928","diagnostic procedure - therapeutic or preventive procedure"
"nicotine replacement","0.01837","therapeutic or preventive procedure"
"pharmaceutical preparations","0.01837","pharmacologic substance"
"moderate adverse event","0.01837","finding"
"mass of body structure","0.01837","finding"
"nicotine transdermal patch","0.01469","clinical drug"
"chronic obstructive airway disease","0.01469","disease or syndrome"
"antipsychotic agents","0.01469","pharmacologic substance"
"varenicline","0.01286","organic chemical - pharmacologic substance"
"pharmacotherapy","0.01194","therapeutic or preventive procedure"
"anxiety disorders","0.01194","finding - mental or behavioral dysfunction"
"illicit drugs","0.01194","hazardous or poisonous substance - pharmacologic substance"
"replacement therapy","0.01194","therapeutic or preventive procedure"
"consumption-archaic term for tb","0.01194","disease or syndrome"
"unipolar depression","0.01102","mental or behavioral dysfunction"
"mental disorders","0.01102","mental or behavioral dysfunction"
"alcoholic intoxication chronic","0.01010","mental or behavioral dysfunction"
"screening for cancer","0.01010","diagnostic procedure"
"unstable status","0.01010","finding"
"hypertensive disease","0.01010","biologically active substance - disease or syndrome - finding"
"psychotic disorders","0.00918","mental or behavioral dysfunction"
"arteries","0.00918","body part, organ, or organ component"
"myocardial infarction","0.00918","disease or syndrome - finding"
"bipolar disorder","0.00826","mental or behavioral dysfunction"
"substance abuse problem","0.00826","mental or behavioral dysfunction"
"blood pressure finding","0.00826","finding"
"observation of attack","0.00826","finding"
"angina pectoris","0.00826","sign or symptom"
"alcohol consumption","0.00826","individual behavior"
"diabetes","0.00826","disease or syndrome"
"asthma","0.00735","disease or syndrome"
"blood vessel","0.00735","body part, organ, or organ component - finding"
"psychotropic drugs","0.00735","pharmacologic substance"
"lung","0.00735","body part, organ, or organ component - disease or syndrome"
"electrocardiogram","0.00735","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"hypersensitivity","0.00735","clinical attribute - finding - pathologic function"
"breast","0.00735","body part, organ, or organ component"
"cardiovascular diseases","0.00643","disease or syndrome"
"heart diseases","0.00643","disease or syndrome"
"allergy severity - severe","0.00643","finding"
"angina unstable","0.00643","disease or syndrome"
"antidepressive agents","0.00643","pharmacologic substance"
"suicidal","0.00551","finding"
"hepatic","0.00551","body location or region"
"smokeless","0.00551","organic chemical - pharmacologic substance"
"investigational new drugs","0.00551","pharmacologic substance - therapeutic or preventive procedure"
"major depressive disorder","0.00551","mental or behavioral dysfunction"
"alcohol abuse","0.00459","mental or behavioral dysfunction"
"cerebrovascular accident","0.00459","disease or syndrome - therapeutic or preventive procedure"
"bupropion","0.00459","organic chemical - pharmacologic substance"
"congenital abnormality","0.00367","congenital abnormality - disease or syndrome"
"cardiac arrhythmia","0.00367","finding - pathologic function"
"diastole","0.00367","clinical attribute"
"bulimia","0.00275","mental or behavioral dysfunction"
"injury wounds","0.00275","body substance - injury or poisoning"
"kidney diseases","0.00184","disease or syndrome"
"benzodiazepines","0.00184","organic chemical - pharmacologic substance"
"smoking cessation therapy","0.00184","therapeutic or preventive procedure"
"monoamine oxidase inhibitors","0.00184","organic chemical - pharmacologic substance"
"zyban","0.00184","organic chemical - pharmacologic substance"
"epilepsy","0.00092","disease or syndrome"
"liver diseases","0.00092","disease or syndrome"
"craniocerebral trauma","0.00092","injury or poisoning"
"dementia","0.00092","mental or behavioral dysfunction"
"drug abuse","0.00092","mental or behavioral dysfunction"
