"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"gravidity","0.27089","finding"
"ethanol","0.22314","organic chemical - pharmacologic substance"
"pharmacologic substance","0.18549","pharmacologic substance - therapeutic or preventive procedure"
"cessation of smoking","0.16896","finding - individual behavior"
"unstable status","0.14968","finding"
"mental disorders","0.14784","mental or behavioral dysfunction"
"allergy severity - severe","0.14692","finding"
"hypersensitivity","0.14141","clinical attribute - finding - pathologic function"
"tobacco","0.13958","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"nicotine replacement","0.13682","therapeutic or preventive procedure"
"psychotic disorders","0.11570","mental or behavioral dysfunction"
"substance abuse problem","0.11387","mental or behavioral dysfunction"
"hypertensive disease","0.11387","biologically active substance - disease or syndrome - finding"
"depressed mood","0.11387","finding - mental or behavioral dysfunction"
"pharmaceutical preparations","0.10285","pharmacologic substance"
"active brand of pseudoephedrine-triprolidine","0.10193","organic chemical - pharmacologic substance"
"bupropion","0.10101","organic chemical - pharmacologic substance"
"myocardial infarction","0.09917","disease or syndrome - finding"
"epilepsy","0.08264","disease or syndrome"
"bipolar disorder","0.08264","mental or behavioral dysfunction"
"malignant neoplasms","0.08264","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"intravenous infusion procedures","0.07438","therapeutic or preventive procedure"
"replacement therapy","0.07163","therapeutic or preventive procedure"
"schizophrenia","0.07071","mental or behavioral dysfunction"
"varenicline","0.07071","organic chemical - pharmacologic substance"
"contraceptive methods","0.06795","therapeutic or preventive procedure"
"angina pectoris","0.06795","sign or symptom"
"suicidal","0.06612","finding"
"cardiac arrhythmia","0.06612","finding - pathologic function"
"nicotine transdermal patch","0.06244","clinical drug"
"positive finding","0.05877","finding"
"breast","0.05601","body part, organ, or organ component"
"cardiovascular diseases","0.05601","disease or syndrome"
"blood pressure finding","0.05510","finding"
"physical assessment findings","0.05510","finding"
"cerebrovascular accident","0.05418","disease or syndrome - therapeutic or preventive procedure"
"alcohol abuse","0.05326","mental or behavioral dysfunction"
"psychotropic drugs","0.05234","pharmacologic substance"
"heart diseases","0.05234","disease or syndrome"
"hepatic","0.05142","body location or region"
"asthma","0.04867","disease or syndrome"
"illicit drugs","0.04867","hazardous or poisonous substance - pharmacologic substance"
"marihuana","0.04867","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"injury wounds","0.04591","body substance - injury or poisoning"
"antidepressive agents","0.04591","pharmacologic substance"
"unipolar depression","0.04500","mental or behavioral dysfunction"
"anxiety disorders","0.04316","finding - mental or behavioral dysfunction"
"chronic obstructive airway disease","0.04224","disease or syndrome"
"craniocerebral trauma","0.04132","injury or poisoning"
"kidney diseases","0.04040","disease or syndrome"
"congenital abnormality","0.03949","congenital abnormality - disease or syndrome"
"observation of attack","0.03949","finding"
"smokeless","0.03949","organic chemical - pharmacologic substance"
"angina unstable","0.03949","disease or syndrome"
"investigational new drugs","0.03857","pharmacologic substance - therapeutic or preventive procedure"
"lung","0.03673","body part, organ, or organ component - disease or syndrome"
"consumption-archaic term for tb","0.03673","disease or syndrome"
"antipsychotic agents","0.03581","pharmacologic substance"
"dermatologic disorders","0.03581","disease or syndrome"
"pharmacotherapy","0.03489","therapeutic or preventive procedure"
"screening for cancer","0.03489","diagnostic procedure"
"dementia","0.03489","mental or behavioral dysfunction"
"nicotine dependence","0.03398","mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.03398","organic chemical - pharmacologic substance"
"electrocardiogram","0.03398","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"drug abuse","0.03306","mental or behavioral dysfunction"
"diabetes","0.03306","disease or syndrome"
"benzodiazepines","0.03122","organic chemical - pharmacologic substance"
"zyban","0.03122","organic chemical - pharmacologic substance"
"diastole","0.03122","clinical attribute"
"body mass index","0.03030","clinical attribute - diagnostic procedure"
"liver diseases","0.03030","disease or syndrome"
"alcoholic intoxication chronic","0.02938","mental or behavioral dysfunction"
"smoking cessation therapy","0.02847","therapeutic or preventive procedure"
"bulimia","0.02847","mental or behavioral dysfunction"
"blood vessel","0.02663","body part, organ, or organ component - finding"
"alcohol consumption","0.02663","individual behavior"
"major depressive disorder","0.02571","mental or behavioral dysfunction"
"moderate adverse event","0.02479","finding"
"pregnancy tests","0.02479","diagnostic procedure"
"arteries","0.02388","body part, organ, or organ component"
"infantile neuroaxonal dystrophy","0.02204","disease or syndrome"
"follow-up status","0.02204","finding"
"mass of body structure","0.01928","finding"
"smoke","0.01377","hazardous or poisonous substance - individual behavior"
"operative surgical procedures","0.01377","diagnostic procedure - therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.01377","antibiotic - neoplastic process - organic chemical"
"respiratory air","0.01194","body substance"
"negative finding","0.01010","finding"
"current smoker","0.00735","finding"
"carbon monoxide","0.00551","hazardous or poisonous substance - inorganic chemical"
