"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"psychotic disorders","0.440","mental or behavioral dysfunction"
"depressed mood","0.300","finding - mental or behavioral dysfunction"
"unstable status","0.280","finding"
"ethanol","0.260","organic chemical - pharmacologic substance"
"active brand of pseudoephedrine-triprolidine","0.260","organic chemical - pharmacologic substance"
"bipolar disorder","0.220","mental or behavioral dysfunction"
"schizophrenia","0.220","mental or behavioral dysfunction"
"allergy severity - severe","0.200","finding"
"intravenous infusion procedures","0.180","therapeutic or preventive procedure"
"substance abuse problem","0.180","mental or behavioral dysfunction"
"suicide attempt","0.180","finding - mental or behavioral dysfunction"
"pharmacologic substance","0.160","pharmacologic substance - therapeutic or preventive procedure"
"major depressive disorder","0.160","mental or behavioral dysfunction"
"antidepressive agents","0.140","pharmacologic substance"
"suicidality","0.120","clinical attribute"
"moderate adverse event","0.120","finding"
"screening for cancer","0.120","diagnostic procedure"
"dementia","0.120","mental or behavioral dysfunction"
"gravidity","0.120","finding"
"positive finding","0.100","finding"
"hypertensive disease","0.100","biologically active substance - disease or syndrome - finding"
"mini-mental status exam","0.100","diagnostic procedure"
"personality disorders","0.100","mental or behavioral dysfunction"
"alcohol abuse","0.100","mental or behavioral dysfunction"
"valproic acid","0.100","body part, organ, or organ component - organic chemical - pharmacologic substance"
"physical assessment findings","0.100","finding"
"mood disorders","0.100","mental or behavioral dysfunction"
"electrocardiogram","0.100","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"depressive episode unspecified","0.100","mental or behavioral dysfunction"
"psychotic symptoms","0.100","sign or symptom"
"non-english speaking","0.080","finding"
"anorexia nervosa","0.080","mental or behavioral dysfunction"
"pregnancy tests","0.080","diagnostic procedure"
"sleep apnea syndromes","0.080","disease or syndrome"
"developmental disabilities","0.080","mental or behavioral dysfunction"
"contraceptive methods","0.080","therapeutic or preventive procedure"
"eating disorders","0.080","mental or behavioral dysfunction"
"substance dependence","0.080","mental or behavioral dysfunction"
"breast","0.080","body part, organ, or organ component"
"antipsychotic agents","0.080","pharmacologic substance"
"suicidal behavior","0.080","finding"
"ketamine","0.080","organic chemical - pharmacologic substance"
"negative finding","0.080","finding"
"pharmaceutical preparations","0.080","pharmacologic substance"
"psychotropic drugs","0.080","pharmacologic substance"
"nitric oxide synthase","0.080","enzyme"
"post-traumatic stress disorder","0.080","mental or behavioral dysfunction"
"cognition disorders","0.080","mental or behavioral dysfunction"
"treatment protocols","0.060","therapeutic or preventive procedure"
"manic","0.060","finding - mental or behavioral dysfunction"
"severe combined immunodeficiency","0.060","diagnostic procedure - disease or syndrome"
"mental retardation","0.060","mental or behavioral dysfunction"
"angina pectoris","0.060","sign or symptom"
"benzodiazepines","0.060","organic chemical - pharmacologic substance"
"hypersensitivity","0.060","clinical attribute - finding - pathologic function"
"epilepsy","0.060","disease or syndrome"
"mental status adverse event","0.060","finding"
"mild adverse event","0.060","finding"
"angina unstable","0.060","disease or syndrome"
"mental disorders","0.060","mental or behavioral dysfunction"
"pervasive development disorder","0.060","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"neoplasm metastasis","0.060","neoplastic process"
"voluntary","0.060","individual behavior"
"marihuana","0.060","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"anxiety disorders","0.060","finding - mental or behavioral dysfunction"
"household composition","0.060","finding"
"selective serotonin re-uptake inhibitor","0.060","pharmacologic substance"
"unipolar depression","0.060","mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.060","disease or syndrome - mental or behavioral dysfunction"
"impaired cognition","0.060","finding - mental or behavioral dysfunction"
"brain injuries","0.060","injury or poisoning"
"nervous system disorder","0.060","disease or syndrome"
"bleomycin-cisplatin protocol","0.060","therapeutic or preventive procedure"
"medical contraindication","0.060","finding"
