"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"depressed mood","0.22000","finding - mental or behavioral dysfunction"
"suicide attempt","0.16000","finding - mental or behavioral dysfunction"
"major depressive disorder","0.16000","mental or behavioral dysfunction"
"intravenous infusion procedures","0.12000","therapeutic or preventive procedure"
"active brand of pseudoephedrine-triprolidine","0.12000","organic chemical - pharmacologic substance"
"mini-mental status exam","0.10000","diagnostic procedure"
"valproic acid","0.10000","body part, organ, or organ component - organic chemical - pharmacologic substance"
"suicidality","0.08000","clinical attribute"
"moderate adverse event","0.06000","finding"
"unipolar depression","0.06000","mental or behavioral dysfunction"
"depressive episode unspecified","0.06000","mental or behavioral dysfunction"
"antidepressive agents","0.06000","pharmacologic substance"
"contraceptive methods","0.06000","therapeutic or preventive procedure"
"pregnancy tests","0.06000","diagnostic procedure"
"mild adverse event","0.06000","finding"
"severe combined immunodeficiency","0.06000","diagnostic procedure - disease or syndrome"
"mood disorders","0.06000","mental or behavioral dysfunction"
"negative finding","0.06000","finding"
"mental disorders","0.06000","mental or behavioral dysfunction"
"treatment protocols","0.04000","therapeutic or preventive procedure"
"electrocardiogram","0.04000","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"voluntary","0.04000","individual behavior"
"household composition","0.04000","finding"
"nitric oxide synthase","0.04000","enzyme"
"post-traumatic stress disorder","0.04000","mental or behavioral dysfunction"
"schizophrenia","0.02000","mental or behavioral dysfunction"
"psychotic disorders","0.02000","mental or behavioral dysfunction"
"allergy severity - severe","0.02000","finding"
"suicidal behavior","0.02000","finding"
"substance dependence","0.02000","mental or behavioral dysfunction"
"physical assessment findings","0.02000","finding"
"pharmaceutical preparations","0.02000","pharmacologic substance"
"anxiety disorders","0.02000","finding - mental or behavioral dysfunction"
"eating disorders","0.02000","mental or behavioral dysfunction"
"marihuana","0.02000","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"pharmacologic substance","0.02000","pharmacologic substance - therapeutic or preventive procedure"
"psychotropic drugs","0.02000","pharmacologic substance"
"ethanol","0.02000","organic chemical - pharmacologic substance"
"screening for cancer","0.02000","diagnostic procedure"
"unstable status","0.02000","finding"
"selective serotonin re-uptake inhibitor","0.02000","pharmacologic substance"
"substance abuse problem","0.02000","mental or behavioral dysfunction"
"positive finding","0.02000","finding"
