"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"attention deficit hyperactivity disorder","0.42550","disease or syndrome - mental or behavioral dysfunction"
"intravenous infusion procedures","0.41514","therapeutic or preventive procedure"
"autistic disorder","0.25976","mental or behavioral dysfunction"
"autism spectrum disorders","0.13466","congenital abnormality - mental or behavioral dysfunction"
"mental disorders","0.10279","mental or behavioral dysfunction"
"hyperactive behavior","0.09084","finding"
"negative finding","0.08127","finding"
"pervasive development disorder","0.07968","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"pregnancy tests","0.07649","diagnostic procedure"
"pharmacologic substance","0.07092","pharmacologic substance - therapeutic or preventive procedure"
"physical assessment findings","0.07012","finding"
"contraceptive methods","0.06932","therapeutic or preventive procedure"
"observation - diagnostic procedure","0.05657","diagnostic procedure"
"attention deficit disorder","0.05578","disease or syndrome - mental or behavioral dysfunction"
"developmental disabilities","0.05498","mental or behavioral dysfunction"
"nitric oxide synthase","0.05339","enzyme"
"tic disorder","0.05339","mental or behavioral dysfunction"
"anxiety disorders","0.04542","finding - mental or behavioral dysfunction"
"moderate adverse event","0.04542","finding"
"psychotropic drugs","0.04143","pharmacologic substance"
"supernumerary mandibular right primary canine","0.03984","body part, organ, or organ component"
"serum","0.03904","biologically active substance - body substance - pharmacologic substance"
"gravidity","0.03825","finding"
"integumentary scale","0.03745","body part, organ, or organ component"
"schizophrenia","0.03665","mental or behavioral dysfunction"
"stimulant","0.03586","pharmacologic substance"
"revision procedure","0.03506","therapeutic or preventive procedure"
"surgical revision","0.03347","therapeutic or preventive procedure"
"electrocardiogram","0.03347","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"mood disorders","0.03347","mental or behavioral dysfunction"
"disability","0.03267","finding"
"congenital abnormality","0.03267","congenital abnormality - disease or syndrome"
"methylphenidate","0.03187","organic chemical - pharmacologic substance"
"antipsychotic agents","0.03028","pharmacologic substance"
"malaise","0.02789","finding - sign or symptom"
"allergy severity - severe","0.02789","finding"
"sexual intercourse - finding","0.02789","finding"
"relate - vinyl resin","0.02709","organic chemical"
"mental retardation","0.02629","mental or behavioral dysfunction"
"gilles de la tourette syndrome","0.02550","body part, organ, or organ component - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process"
"personal satisfaction","0.02550","finding"
"blood pressure finding","0.02470","finding"
"pharmaceutical preparations","0.02390","pharmacologic substance"
"active brand of pseudoephedrine-triprolidine","0.02311","organic chemical - pharmacologic substance"
"conduct disorder","0.02231","mental or behavioral dysfunction"
"medical history","0.02231","finding"
"depressed mood","0.02151","finding - mental or behavioral dysfunction"
"body mass index","0.02072","clinical attribute - diagnostic procedure"
"ethanol","0.02072","organic chemical - pharmacologic substance"
"generalized anxiety disorder","0.01992","mental or behavioral dysfunction"
"epilepsy","0.01912","disease or syndrome"
"gene therapy","0.01833","therapeutic or preventive procedure"
"anxiety generalized","0.01753","mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.01753","disease or syndrome - mental or behavioral dysfunction"
"bipolar disorder","0.01673","mental or behavioral dysfunction"
"blind vision","0.01673","disease or syndrome"
"psychotic disorders","0.01594","mental or behavioral dysfunction"
"pharmacotherapy","0.01514","therapeutic or preventive procedure"
"osteochondritis dissecans","0.01514","disease or syndrome - mental or behavioral dysfunction"
"mild adverse event","0.01514","finding"
"mass of body structure","0.01434","finding"
"fluoxetine","0.01355","organic chemical - pharmacologic substance"
"oppositional defiant disorder","0.01355","mental or behavioral dysfunction"
"hypersensitivity","0.01355","clinical attribute - finding - pathologic function"
"positive finding","0.01275","finding"
"screening for cancer","0.01275","diagnostic procedure"
"aggressive behavior","0.01275","mental or behavioral dysfunction"
"hearing examination finding","0.01195","finding"
"atomoxetine","0.01195","organic chemical - pharmacologic substance"
"compulsive disorder","0.01195","finding"
"sexually active","0.01195","finding"
"behavior therapy","0.01195","therapeutic or preventive procedure"
"selective serotonin re-uptake inhibitor","0.01116","pharmacologic substance"
"psychostimulant","0.01116","pharmacologic substance"
"movement disorders","0.01036","disease or syndrome"
"anticonvulsants","0.00876","pharmacologic substance"
"antidepressive agents","0.00876","pharmacologic substance"
"nervousness","0.00797","sign or symptom"
"magnetic resonance imaging","0.00797","diagnostic procedure"
"nicotine","0.00797","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"neurological observations","0.00797","finding"
"substance abuse problem","0.00717","mental or behavioral dysfunction"
"unstable status","0.00717","finding"
"benzodiazepines","0.00717","organic chemical - pharmacologic substance"
"amphetamine","0.00717","hazardous or poisonous substance - organic chemical - pharmacologic substance"
