"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"intravenous infusion procedures","0.36257","therapeutic or preventive procedure"
"osteochondritis dissecans","0.35673","disease or syndrome - mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.18713","disease or syndrome - mental or behavioral dysfunction"
"personality disorders","0.18421","mental or behavioral dysfunction"
"borderline personality disorder","0.16959","disease or syndrome - mental or behavioral dysfunction"
"anxiety disorders","0.09942","finding - mental or behavioral dysfunction"
"contraceptive methods","0.09357","therapeutic or preventive procedure"
"compulsive disorder","0.08772","finding"
"depressed mood","0.07018","finding - mental or behavioral dysfunction"
"selective serotonin re-uptake inhibitor","0.06725","pharmacologic substance"
"mental disorders","0.06433","mental or behavioral dysfunction"
"pharmacologic substance","0.05848","pharmacologic substance - therapeutic or preventive procedure"
"severe combined immunodeficiency","0.05556","diagnostic procedure - disease or syndrome"
"negative finding","0.05556","finding"
"clomipramine","0.05556","organic chemical - pharmacologic substance"
"serotonin uptake inhibitors","0.05556","pharmacologic substance"
"fluoxetine","0.05263","organic chemical - pharmacologic substance"
"antipsychotic agents","0.04971","pharmacologic substance"
"sertraline","0.04678","organic chemical - pharmacologic substance"
"moderate adverse event","0.04386","finding"
"allergy severity - severe","0.04386","finding"
"psychotropic drugs","0.03801","pharmacologic substance"
"fluvoxamine","0.03801","organic chemical - pharmacologic substance"
"pregnancy tests","0.03801","diagnostic procedure"
"physical assessment findings","0.03801","finding"
"paroxetine","0.03801","organic chemical - pharmacologic substance"
"multiple endocrine neoplasia","0.03801","antibiotic - neoplastic process - organic chemical"
"generalized anxiety disorder","0.03509","mental or behavioral dysfunction"
"behavior therapy","0.03509","therapeutic or preventive procedure"
"cognitive therapy","0.03509","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"citalopram","0.03216","organic chemical - pharmacologic substance"
"obsessions","0.03216","mental or behavioral dysfunction"
"schizophrenia","0.03216","mental or behavioral dysfunction"
"anxiety generalized","0.03216","mental or behavioral dysfunction"
"tic disorder","0.03216","mental or behavioral dysfunction"
"obsessive compulsive behavior","0.03216","mental or behavioral dysfunction"
"antidepressive agents","0.03216","pharmacologic substance"
"treatment protocols","0.02924","therapeutic or preventive procedure"
"augmentation procedure","0.02924","therapeutic or preventive procedure"
"post-traumatic stress disorder","0.02924","mental or behavioral dysfunction"
"gravidity","0.02632","finding"
"attention deficit hyperactivity disorder","0.02632","disease or syndrome - mental or behavioral dysfunction"
"suicidal","0.02339","finding"
"ethanol","0.02339","organic chemical - pharmacologic substance"
"pharmaceutical preparations","0.02339","pharmacologic substance"
"prophylactic treatment","0.02339","therapeutic or preventive procedure"
"reuptake inhibitors","0.02339","pharmacologic substance"
"major depressive disorder","0.02339","mental or behavioral dysfunction"
"phobic anxiety disorder","0.02339","mental or behavioral dysfunction"
"escitalopram","0.02047","organic chemical - pharmacologic substance"
"panic disorder","0.02047","disease or syndrome - mental or behavioral dysfunction"
"benzodiazepines","0.02047","organic chemical - pharmacologic substance"
"neoplasm metastasis","0.02047","neoplastic process"
"unipolar depression","0.02047","mental or behavioral dysfunction"
"stress disorders traumatic","0.02047","mental or behavioral dysfunction"
"hyperactive behavior","0.01754","finding"
"psychotic disorders","0.01754","mental or behavioral dysfunction"
"pharmacotherapy","0.01754","therapeutic or preventive procedure"
"relate - vinyl resin","0.01754","organic chemical"
"active brand of pseudoephedrine-triprolidine","0.01754","organic chemical - pharmacologic substance"
"schizotypal personality disorder","0.01754","mental or behavioral dysfunction"
"autistic disorder","0.01754","mental or behavioral dysfunction"
"psychotherapy","0.01754","therapeutic or preventive procedure"
"treatment-psychosocial effects","0.01754","finding"
"schizoaffective disorder","0.01462","mental or behavioral dysfunction"
"bipolar disorder","0.01462","mental or behavioral dysfunction"
"congenital abnormality","0.01462","congenital abnormality - disease or syndrome"
"electrocardiogram","0.01462","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"nervous system disorder","0.01462","disease or syndrome"
"pervasive development disorder","0.01170","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"eating disorders","0.01170","mental or behavioral dysfunction"
"mood disorders","0.01170","mental or behavioral dysfunction"
"heart","0.01170","body part, organ, or organ component - pharmacologic substance"
"hypertensive disease","0.01170","biologically active substance - disease or syndrome - finding"
"suicide attempt","0.01170","finding - mental or behavioral dysfunction"
"implantation procedure","0.01170","therapeutic or preventive procedure"
"malignant neoplasms","0.01170","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"gilles de la tourette syndrome","0.00877","body part, organ, or organ component - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process"
"positive finding","0.00877","finding"
"injury wounds","0.00877","body substance - injury or poisoning"
"screening for cancer","0.00877","diagnostic procedure"
"unstable status","0.00877","finding"
"hypersensitivity","0.00877","clinical attribute - finding - pathologic function"
"therapeutic brand of coal tar","0.00877","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"substance abuse problem","0.00585","mental or behavioral dysfunction"
"anti-anxiety agents","0.00585","pharmacologic substance"
"anorexia nervosa","0.00585","mental or behavioral dysfunction"
"magnetic resonance imaging","0.00585","diagnostic procedure"
"craniocerebral trauma","0.00585","injury or poisoning"
"brain injuries","0.00585","injury or poisoning"
"current therapy","0.00585","therapeutic or preventive procedure"
"developmental disabilities","0.00585","mental or behavioral dysfunction"
"epilepsy","0.00292","disease or syndrome"
"psychiatric problem","0.00292","mental or behavioral dysfunction"
"hepatic","0.00292","body location or region"
"claustrophobia","0.00292","mental or behavioral dysfunction"
"mental retardation","0.00292","mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.00292","organic chemical - pharmacologic substance"
"dementia","0.00292","mental or behavioral dysfunction"
"kidney","0.00292","body part, organ, or organ component"
"psychotic symptoms","0.00292","sign or symptom"
