"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"intravenous infusion procedures","0.26582","therapeutic or preventive procedure"
"contraceptive methods","0.25316","therapeutic or preventive procedure"
"opioids","0.22785","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"ethanol","0.16456","organic chemical - pharmacologic substance"
"pharmacologic substance","0.12658","pharmacologic substance - therapeutic or preventive procedure"
"opiates","0.12658","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"physical assessment findings","0.12658","finding"
"spermatocidal agents","0.11392","pharmacologic substance"
"opiate addiction","0.11392","mental or behavioral dysfunction"
"marihuana","0.11392","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"screening for cancer","0.11392","diagnostic procedure"
"negative finding","0.10127","finding"
"disease of diaphragm","0.10127","body part, organ, or organ component - disease or syndrome"
"positive finding","0.08861","finding"
"methadone","0.08861","organic chemical - pharmacologic substance"
"benzodiazepines","0.07595","organic chemical - pharmacologic substance"
"body mass index","0.07595","clinical attribute - diagnostic procedure"
"personal satisfaction","0.07595","finding"
"operative surgical procedures","0.07595","diagnostic procedure - therapeutic or preventive procedure"
"gravidity","0.07595","finding"
"smoker","0.07595","finding"
"pharmaceutical preparations","0.06329","pharmacologic substance"
"contraceptives oral","0.06329","pharmacologic substance - therapeutic or preventive procedure"
"buprenorphine","0.06329","organic chemical - pharmacologic substance"
"mass of body structure","0.06329","finding"
"substance withdrawal syndrome","0.05063","mental or behavioral dysfunction"
"sterility","0.05063","pathologic function"
"general health","0.05063","finding"
"carbon monoxide","0.05063","hazardous or poisonous substance - inorganic chemical"
"nicotine dependence","0.05063","mental or behavioral dysfunction"
"opioid withdrawal","0.05063","mental or behavioral dysfunction"
"illicit drugs","0.05063","hazardous or poisonous substance - pharmacologic substance"
"treatment and maintenance","0.05063","therapeutic or preventive procedure"
"blood pressure finding","0.05063","finding"
"medical history","0.05063","finding"
"vagina","0.05063","body part, organ, or organ component - disease or syndrome"
"cannabis dependence","0.05063","mental or behavioral dysfunction"
"alcohol withdrawal syndrome","0.05063","disease or syndrome"
"implantation procedure","0.05063","therapeutic or preventive procedure"
"neonatal abstinence syndrome","0.05063","disease or syndrome"
"alcoholic intoxication chronic","0.05063","mental or behavioral dysfunction"
"levonorgestrel","0.05063","pharmacologic substance"
"metabolite","0.03797","biologically active substance"
"abnormal result","0.03797","finding"
"allergy severity - severe","0.03797","finding"
"oral contraception","0.03797","pharmacologic substance - therapeutic or preventive procedure"
"smoke","0.03797","hazardous or poisonous substance - individual behavior"
"dnmt3b protein human","0.03797","enzyme"
"pregnancy tests","0.03797","diagnostic procedure"
"contraception barrier","0.03797","therapeutic or preventive procedure"
"cessation of smoking","0.03797","finding - individual behavior"
"vaginal spermicides","0.03797","pharmacologic substance"
"consumption-archaic term for tb","0.03797","disease or syndrome"
"pulse rate","0.03797","clinical attribute"
"respiratory air","0.03797","body substance"
"phosphatidylinositols","0.03797","biologically active substance"
"medroxyprogesterone acetate","0.03797","antibiotic - disease or syndrome - pharmacologic substance"
"mental disorders","0.03797","mental or behavioral dysfunction"
"cocaine dependence","0.02532","mental or behavioral dysfunction"
"general anesthesia","0.02532","enzyme - pharmacologic substance - therapeutic or preventive procedure"
"caffeine","0.02532","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"imaging techniques","0.02532","diagnostic procedure"
"current therapy","0.02532","therapeutic or preventive procedure"
"breast","0.02532","body part, organ, or organ component"
"chronic pain","0.02532","disease or syndrome"
"partial response","0.02532","finding - receptor"
"active brand of pseudoephedrine-triprolidine","0.02532","organic chemical - pharmacologic substance"
"liver function","0.02532","organ or tissue function"
