"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"gravidity","0.39241","finding"
"ethanol","0.34177","organic chemical - pharmacologic substance"
"pharmacologic substance","0.34177","pharmacologic substance - therapeutic or preventive procedure"
"hypersensitivity","0.25316","clinical attribute - finding - pathologic function"
"allergy severity - severe","0.24051","finding"
"pharmaceutical preparations","0.21519","pharmacologic substance"
"unstable status","0.21519","finding"
"mental disorders","0.21519","mental or behavioral dysfunction"
"congenital abnormality","0.20253","congenital abnormality - disease or syndrome"
"depressed mood","0.20253","finding - mental or behavioral dysfunction"
"benzodiazepines","0.18987","organic chemical - pharmacologic substance"
"schizophrenia","0.18987","mental or behavioral dysfunction"
"active brand of pseudoephedrine-triprolidine","0.17722","organic chemical - pharmacologic substance"
"epilepsy","0.15190","disease or syndrome"
"psychotic disorders","0.15190","mental or behavioral dysfunction"
"positive finding","0.13924","finding"
"physical assessment findings","0.13924","finding"
"liver diseases","0.12658","disease or syndrome"
"antipsychotic agents","0.12658","pharmacologic substance"
"psychotropic drugs","0.12658","pharmacologic substance"
"intravenous infusion procedures","0.12658","therapeutic or preventive procedure"
"hypertensive disease","0.12658","biologically active substance - disease or syndrome - finding"
"investigational new drugs","0.12658","pharmacologic substance - therapeutic or preventive procedure"
"contraceptive methods","0.11392","therapeutic or preventive procedure"
"myocardial infarction","0.11392","disease or syndrome - finding"
"blood pressure finding","0.11392","finding"
"cardiac arrhythmia","0.11392","finding - pathologic function"
"counter brand of terbufos","0.11392","hazardous or poisonous substance"
"substance abuse problem","0.10127","mental or behavioral dysfunction"
"alanine transaminase","0.10127","congenital abnormality - disease or syndrome - enzyme"
"liver function","0.10127","organ or tissue function"
"craniocerebral trauma","0.10127","injury or poisoning"
"unipolar depression","0.10127","mental or behavioral dysfunction"
"injury wounds","0.10127","body substance - injury or poisoning"
"clonidine","0.08861","organic chemical - pharmacologic substance"
"suicidal","0.08861","finding"
"hypotension","0.08861","finding - pathologic function"
"cardiovascular diseases","0.08861","disease or syndrome"
"bipolar disorder","0.08861","mental or behavioral dysfunction"
"systolic pressure","0.08861","clinical attribute - diagnostic procedure"
"heart diseases","0.08861","disease or syndrome"
"heart block","0.08861","disease or syndrome"
"heart rate","0.08861","clinical attribute"
"aspartate transaminase","0.08861","enzyme"
"diastole","0.08861","clinical attribute"
"cerebrovascular accident","0.08861","disease or syndrome - therapeutic or preventive procedure"
"methadone","0.08861","organic chemical - pharmacologic substance"
"kidney diseases","0.07595","disease or syndrome"
"caffeine","0.07595","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"creatinine clearance","0.07595","finding"
"asthma","0.07595","disease or syndrome"
"anxiety disorders","0.07595","finding - mental or behavioral dysfunction"
"breast","0.07595","body part, organ, or organ component"
"chronic obstructive airway disease","0.07595","disease or syndrome"
"tobacco","0.07595","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"substance dependence","0.07595","mental or behavioral dysfunction"
"vitamin d-binding protein","0.07595","biologically active substance - diagnostic procedure"
"unconscious state","0.07595","disease or syndrome - finding"
"drugs non-prescription","0.07595","pharmacologic substance - therapeutic or preventive procedure"
"detoxification procedure","0.07595","therapeutic or preventive procedure"
"opioids","0.07595","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"respiratory air","0.07595","body substance"
"malignant neoplasms","0.07595","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"systolic blood pressure measurement","0.07595","clinical attribute - diagnostic procedure"
"tricyclic antidepressive agents","0.06329","pharmacologic substance"
"congestive heart failure","0.06329","congenital abnormality - disease or syndrome"
"consciousness related finding","0.06329","finding"
"lung diseases obstructive","0.06329","disease or syndrome"
"multiple sclerosis","0.06329","body part, organ, or organ component - disease or syndrome - finding"
"immunologic deficiency syndromes","0.06329","disease or syndrome"
"alcoholic intoxication chronic","0.06329","mental or behavioral dysfunction"
"renal impairment","0.06329","disease or syndrome - finding"
"claustrophobia","0.06329","mental or behavioral dysfunction"
"dermatologic disorders","0.06329","disease or syndrome"
"encephalopathies","0.06329","disease or syndrome - finding"
"bilateral prophylactic mastectomy","0.06329","organic chemical - therapeutic or preventive procedure"
"adrenergic beta-antagonists","0.06329","pharmacologic substance"
"screening for cancer","0.06329","diagnostic procedure"
"pregnancy tests","0.06329","diagnostic procedure"
"angina pectoris","0.06329","sign or symptom"
"dementia","0.06329","mental or behavioral dysfunction"
"diastolic blood pressure","0.06329","clinical attribute - diagnostic procedure - finding"
"stimulant","0.06329","pharmacologic substance"
"bleomycin-cisplatin protocol","0.06329","therapeutic or preventive procedure"
"immunodeficiency virus","0.06329","virus"
"arteries","0.05063","body part, organ, or organ component"
"anti-anxiety agents","0.05063","pharmacologic substance"
"nicotine replacement","0.05063","therapeutic or preventive procedure"
"illicit drugs","0.05063","hazardous or poisonous substance - pharmacologic substance"
"alcohol abuse","0.05063","mental or behavioral dysfunction"
"amylases","0.05063","enzyme - finding - pharmacologic substance"
"drug dependence","0.05063","mental or behavioral dysfunction"
"traumatic brain injury","0.05063","disease or syndrome - injury or poisoning"
"negative finding","0.05063","finding"
"alcohol withdrawal syndrome","0.05063","disease or syndrome"
"antihypertensive agents","0.05063","pathologic function - pharmacologic substance"
"contraceptives oral","0.05063","pharmacologic substance - therapeutic or preventive procedure"
"opiates","0.05063","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"electrocardiogram abnormal","0.05063","finding"
"buprenorphine","0.05063","organic chemical - pharmacologic substance"
"gastrointestinal hemorrhage","0.05063","pathologic function"
"hepatitis c virus","0.05063","virus"
"angina unstable","0.05063","disease or syndrome"
"acetaminophen","0.05063","organic chemical - pharmacologic substance"
"prior therapy","0.05063","clinical attribute"
"renal function","0.05063","organ or tissue function"
"barbiturates","0.05063","injury or poisoning - organic chemical - pharmacologic substance"
"bradycardia","0.05063","pathologic function"
"pain management","0.03797","therapeutic or preventive procedure"
"asymptomatic","0.03797","finding"
"panic disorder","0.03797","disease or syndrome - mental or behavioral dysfunction"
"hiv seropositivity","0.03797","finding"
"substance withdrawal syndrome","0.03797","mental or behavioral dysfunction"
"depression bipolar","0.03797","mental or behavioral dysfunction"
"plasma","0.03797","body substance"
"qtc interval","0.03797","clinical attribute"
"nicotine dependence","0.03797","mental or behavioral dysfunction"
"hepatitis b antigen peptide","0.03797","pharmacologic substance"
"magnetic resonance imaging","0.03797","diagnostic procedure"
"blood vessel","0.03797","body part, organ, or organ component - finding"
"fetal growth retardation","0.03797","pathologic function"
"ulcer","0.03797","finding - pathologic function"
"marihuana","0.03797","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"breath tests","0.03797","diagnostic procedure"
"liver failure","0.03797","disease or syndrome"
"fmri","0.03797","diagnostic procedure"
"heroin","0.03797","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"tetrahydrocannabinol","0.03797","organic chemical - pharmacologic substance"
"heart ventricle","0.03797","body part, organ, or organ component"
"anticonvulsants","0.03797","pharmacologic substance"
"tissue growth","0.03797","organ or tissue function"
"qt interval prolonged","0.03797","finding"
"moderate adverse event","0.03797","finding"
"medical history","0.03797","finding"
"ulcerative colitis","0.03797","disease or syndrome"
"dnmt3b protein human","0.03797","enzyme"
"mercury","0.03797","hazardous or poisonous substance"
"hypnotics and sedatives","0.03797","pharmacologic substance"
"replacement therapy","0.03797","therapeutic or preventive procedure"
"observation of attack","0.03797","finding"
"hepatic impairment","0.03797","disease or syndrome"
"acute hepatitis","0.03797","disease or syndrome"
"hepatitis b surface antigens","0.03797","pharmacologic substance"
"alkaline phosphatase","0.03797","enzyme - finding - therapeutic or preventive procedure"
"adverse reactions","0.03797","antibiotic - biologically active substance - disease or syndrome - finding - organic chemical - pathologic function - pharmacologic substance - receptor"
"consumption-archaic term for tb","0.03797","disease or syndrome"
"blood loss","0.03797","clinical attribute - finding - pathologic function"
"diabetes mellitus insulin-dependent","0.03797","disease or syndrome"
"gene therapy","0.03797","therapeutic or preventive procedure"
"serum","0.03797","biologically active substance - body substance - pharmacologic substance"
"phosphoric monoester hydrolases","0.03797","enzyme"
"atrioventricular block","0.03797","disease or syndrome"
"psychoactive substances","0.03797","hazardous or poisonous substance - pharmacologic substance"
"implantation procedure","0.03797","therapeutic or preventive procedure"
"physical disorders","0.03797","disease or syndrome"
"fracture","0.03797","finding - injury or poisoning"
"morphology within normal limits","0.03797","finding"
"myocardial ischemia","0.03797","disease or syndrome"
"psychotic symptoms","0.03797","sign or symptom"
"diagnosis psychiatric","0.03797","mental or behavioral dysfunction"
"imaging techniques","0.02532","diagnostic procedure"
"neonatal abstinence syndrome","0.02532","disease or syndrome"
"chronic pain","0.02532","disease or syndrome"
"kidney failure","0.02532","disease or syndrome - finding"
"hypoglycemia","0.02532","disease or syndrome"
"operative surgical procedures","0.02532","diagnostic procedure - therapeutic or preventive procedure"
"analgesics opioid","0.02532","organic chemical - pharmacologic substance"
"physical dependence","0.02532","mental or behavioral dysfunction"
"transaminases","0.02532","enzyme"
"brain injuries","0.02532","injury or poisoning"
"sitting position","0.02532","finding"
"alcohol consumption","0.02532","individual behavior"
"hand skill relative","0.02532","disease or syndrome"
"sexual sterilization","0.02532","finding - therapeutic or preventive procedure"
"cocaine dependence","0.01266","mental or behavioral dysfunction"
"general anesthesia","0.01266","enzyme - pharmacologic substance - therapeutic or preventive procedure"
"current therapy","0.01266","therapeutic or preventive procedure"
"partial response","0.01266","finding - receptor"
"medroxyprogesterone acetate","0.01266","antibiotic - disease or syndrome - pharmacologic substance"
"disease of diaphragm","0.01266","body part, organ, or organ component - disease or syndrome"
"smoke","0.01266","hazardous or poisonous substance - individual behavior"
"spermatocidal agents","0.01266","pharmacologic substance"
"vagina","0.01266","body part, organ, or organ component - disease or syndrome"
"analgesia","0.01266","sign or symptom - therapeutic or preventive procedure"
"glucose","0.01266","biologically active substance - pharmacologic substance"
"alagille syndrome","0.01266","congenital abnormality - disease or syndrome"
"cessation of smoking","0.01266","finding - individual behavior"
"sterility","0.01266","pathologic function"
"oral contraception","0.01266","pharmacologic substance - therapeutic or preventive procedure"
"levonorgestrel","0.01266","pharmacologic substance"
"morphine","0.01266","organic chemical - pharmacologic substance"
"smoker","0.01266","finding"
